,Date,Team,Current,Last 3,Last 1,Home,Away,Previous
91,2019-03-16,Houston,0.629,0.000,0.000,0.558,0.702,0.622
92,2019-03-16,NY Yankees,0.611,0.333,0.000,0.643,0.578,0.560
93,2019-03-16,Oakland,0.595,0.333,0.000,0.617,0.573,0.463
94,2019-03-16,Milwaukee,0.590,0.333,0.000,0.632,0.547,0.531
95,2019-03-16,Chi Cubs,0.579,0.333,0.000,0.615,0.543,0.558
96,2019-03-16,LA Dodgers,0.559,0.333,0.000,0.556,0.562,0.644
97,2019-03-16,Tampa Bay,0.556,0.667,1.000,0.630,0.482,0.494
98,2019-03-16,Cleveland,0.552,0.000,0.000,0.598,0.506,0.623
99,2019-03-16,Colorado,0.551,0.000,0.000,0.573,0.529,0.534
100,2019-03-16,Seattle,0.549,1.000,1.000,0.556,0.543,0.482
101,2019-03-16,Atlanta,0.548,0.333,0.000,0.530,0.566,0.444
102,2019-03-16,St. Louis,0.543,0.333,0.000,0.531,0.556,0.512
103,2019-03-16,Pittsburgh,0.509,0.667,1.000,0.550,0.469,0.463
104,2019-03-16,Arizona,0.506,0.333,0.000,0.494,0.519,0.566
105,2019-03-16,Washington,0.506,0.333,0.000,0.506,0.506,0.593
106,2019-03-16,LA Angels,0.494,0.667,1.000,0.519,0.469,0.494
107,2019-03-16,Philadelphia,0.494,0.667,1.000,0.613,0.378,0.407
108,2019-03-16,Minnesota,0.482,1.000,1.000,0.608,0.361,0.522
109,2019-03-16,NY Mets,0.475,0.667,1.000,0.457,0.494,0.432
110,2019-03-16,SF Giants,0.451,0.000,0.000,0.519,0.383,0.395
111,2019-03-16,Toronto,0.451,0.333,0.000,0.494,0.407,0.469
112,2019-03-16,Texas,0.414,0.000,0.000,0.420,0.407,0.482
113,2019-03-16,Cincinnati,0.414,0.333,0.000,0.457,0.370,0.420
114,2019-03-16,San Diego,0.407,0.667,1.000,0.372,0.441,0.438
115,2019-03-16,Detroit,0.395,0.000,0.000,0.469,0.321,0.395
116,2019-03-16,Miami,0.391,0.333,0.000,0.469,0.313,0.475
117,2019-03-16,Chi Sox,0.383,0.000,0.000,0.370,0.395,0.414
118,2019-03-16,Kansas City,0.358,0.333,0.000,0.395,0.321,0.494
119,2019-03-16,Baltimore,0.290,0.333,1.000,0.346,0.235,0.463
120,2019-03-17,Boston,0.676,0.667,1.000,0.701,0.652,0.566
121,2019-03-17,Houston,0.629,0.000,0.000,0.558,0.702,0.622
122,2019-03-17,NY Yankees,0.611,0.333,0.000,0.643,0.578,0.560
123,2019-03-17,Oakland,0.595,0.333,0.000,0.617,0.573,0.463
124,2019-03-17,Milwaukee,0.590,0.333,0.000,0.632,0.547,0.531
125,2019-03-17,Chi Cubs,0.579,0.333,0.000,0.615,0.543,0.558
126,2019-03-17,LA Dodgers,0.559,0.333,0.000,0.556,0.562,0.644
127,2019-03-17,Tampa Bay,0.556,0.667,1.000,0.630,0.482,0.494
128,2019-03-17,Cleveland,0.552,0.000,0.000,0.598,0.506,0.623
129,2019-03-17,Colorado,0.551,0.000,0.000,0.573,0.529,0.534
130,2019-03-17,Seattle,0.549,1.000,1.000,0.556,0.543,0.482
131,2019-03-17,Atlanta,0.548,0.333,0.000,0.530,0.566,0.444
132,2019-03-17,St. Louis,0.543,0.333,0.000,0.531,0.556,0.512
133,2019-03-17,Pittsburgh,0.509,0.667,1.000,0.550,0.469,0.463
134,2019-03-17,Arizona,0.506,0.333,0.000,0.494,0.519,0.566
135,2019-03-17,Washington,0.506,0.333,0.000,0.506,0.506,0.593
136,2019-03-17,LA Angels,0.494,0.667,1.000,0.519,0.469,0.494
137,2019-03-17,Philadelphia,0.494,0.667,1.000,0.613,0.378,0.407
138,2019-03-17,Minnesota,0.482,1.000,1.000,0.608,0.361,0.522
139,2019-03-17,NY Mets,0.475,0.667,1.000,0.457,0.494,0.432
140,2019-03-17,Toronto,0.451,0.333,0.000,0.494,0.407,0.469
141,2019-03-17,SF Giants,0.451,0.000,0.000,0.519,0.383,0.395
142,2019-03-17,Texas,0.414,0.000,0.000,0.420,0.407,0.482
143,2019-03-17,Cincinnati,0.414,0.333,0.000,0.457,0.370,0.420
144,2019-03-17,San Diego,0.407,0.667,1.000,0.372,0.441,0.438
145,2019-03-17,Detroit,0.395,0.000,0.000,0.469,0.321,0.395
146,2019-03-17,Miami,0.391,0.333,0.000,0.469,0.313,0.475
147,2019-03-17,Chi Sox,0.383,0.000,0.000,0.370,0.395,0.414
148,2019-03-17,Kansas City,0.358,0.333,0.000,0.395,0.321,0.494
149,2019-03-17,Baltimore,0.290,0.333,1.000,0.346,0.235,0.463
150,2019-03-18,Boston,0.676,0.667,1.000,0.701,0.652,0.566
151,2019-03-18,Houston,0.629,0.000,0.000,0.558,0.702,0.622
152,2019-03-18,NY Yankees,0.611,0.333,0.000,0.643,0.578,0.560
153,2019-03-18,Oakland,0.595,0.333,0.000,0.617,0.573,0.463
154,2019-03-18,Milwaukee,0.590,0.333,0.000,0.632,0.547,0.531
155,2019-03-18,Chi Cubs,0.579,0.333,0.000,0.615,0.543,0.558
156,2019-03-18,LA Dodgers,0.559,0.333,0.000,0.556,0.562,0.644
157,2019-03-18,Tampa Bay,0.556,0.667,1.000,0.630,0.482,0.494
158,2019-03-18,Cleveland,0.552,0.000,0.000,0.598,0.506,0.623
159,2019-03-18,Colorado,0.551,0.000,0.000,0.573,0.529,0.534
160,2019-03-18,Seattle,0.549,1.000,1.000,0.556,0.543,0.482
161,2019-03-18,Atlanta,0.548,0.333,0.000,0.530,0.566,0.444
162,2019-03-18,St. Louis,0.543,0.333,0.000,0.531,0.556,0.512
163,2019-03-18,Pittsburgh,0.509,0.667,1.000,0.550,0.469,0.463
164,2019-03-18,Arizona,0.506,0.333,0.000,0.494,0.519,0.566
165,2019-03-18,Washington,0.506,0.333,0.000,0.506,0.506,0.593
166,2019-03-18,LA Angels,0.494,0.667,1.000,0.519,0.469,0.494
167,2019-03-18,Philadelphia,0.494,0.667,1.000,0.613,0.378,0.407
168,2019-03-18,Minnesota,0.482,1.000,1.000,0.608,0.361,0.522
169,2019-03-18,NY Mets,0.475,0.667,1.000,0.457,0.494,0.432
170,2019-03-18,SF Giants,0.451,0.000,0.000,0.519,0.383,0.395
171,2019-03-18,Toronto,0.451,0.333,0.000,0.494,0.407,0.469
172,2019-03-18,Texas,0.414,0.000,0.000,0.420,0.407,0.482
173,2019-03-18,Cincinnati,0.414,0.333,0.000,0.457,0.370,0.420
174,2019-03-18,San Diego,0.407,0.667,1.000,0.372,0.441,0.438
175,2019-03-18,Detroit,0.395,0.000,0.000,0.469,0.321,0.395
176,2019-03-18,Miami,0.391,0.333,0.000,0.469,0.313,0.475
177,2019-03-18,Chi Sox,0.383,0.000,0.000,0.370,0.395,0.414
178,2019-03-18,Kansas City,0.358,0.333,0.000,0.395,0.321,0.494
179,2019-03-18,Baltimore,0.290,0.333,1.000,0.346,0.235,0.463
180,2019-03-19,Boston,0.676,0.667,1.000,0.701,0.652,0.566
181,2019-03-19,Houston,0.629,0.000,0.000,0.558,0.702,0.622
182,2019-03-19,NY Yankees,0.611,0.333,0.000,0.643,0.578,0.560
183,2019-03-19,Oakland,0.595,0.333,0.000,0.617,0.573,0.463
184,2019-03-19,Milwaukee,0.590,0.333,0.000,0.632,0.547,0.531
185,2019-03-19,Chi Cubs,0.579,0.333,0.000,0.615,0.543,0.558
186,2019-03-19,LA Dodgers,0.559,0.333,0.000,0.556,0.562,0.644
187,2019-03-19,Tampa Bay,0.556,0.667,1.000,0.630,0.482,0.494
188,2019-03-19,Cleveland,0.552,0.000,0.000,0.598,0.506,0.623
189,2019-03-19,Colorado,0.551,0.000,0.000,0.573,0.529,0.534
190,2019-03-19,Seattle,0.549,1.000,1.000,0.556,0.543,0.482
191,2019-03-19,Atlanta,0.548,0.333,0.000,0.530,0.566,0.444
192,2019-03-19,St. Louis,0.543,0.333,0.000,0.531,0.556,0.512
193,2019-03-19,Pittsburgh,0.509,0.667,1.000,0.550,0.469,0.463
194,2019-03-19,Arizona,0.506,0.333,0.000,0.494,0.519,0.566
195,2019-03-19,Washington,0.506,0.333,0.000,0.506,0.506,0.593
196,2019-03-19,LA Angels,0.494,0.667,1.000,0.519,0.469,0.494
197,2019-03-19,Philadelphia,0.494,0.667,1.000,0.613,0.378,0.407
198,2019-03-19,Minnesota,0.482,1.000,1.000,0.608,0.361,0.522
199,2019-03-19,NY Mets,0.475,0.667,1.000,0.457,0.494,0.432
200,2019-03-19,SF Giants,0.451,0.000,0.000,0.519,0.383,0.395
201,2019-03-19,Toronto,0.451,0.333,0.000,0.494,0.407,0.469
202,2019-03-19,Texas,0.414,0.000,0.000,0.420,0.407,0.482
203,2019-03-19,Cincinnati,0.414,0.333,0.000,0.457,0.370,0.420
204,2019-03-19,San Diego,0.407,0.667,1.000,0.372,0.441,0.438
205,2019-03-19,Detroit,0.395,0.000,0.000,0.469,0.321,0.395
206,2019-03-19,Miami,0.391,0.333,0.000,0.469,0.313,0.475
207,2019-03-19,Chi Sox,0.383,0.000,0.000,0.370,0.395,0.414
208,2019-03-19,Kansas City,0.358,0.333,0.000,0.395,0.321,0.494
209,2019-03-19,Baltimore,0.290,0.333,1.000,0.346,0.235,0.463
210,2019-03-20,Houston,--,--,--,--,--,0.629
211,2019-03-20,Atlanta,--,--,--,--,--,0.548
212,2019-03-20,Tampa Bay,--,--,--,--,--,0.556
213,2019-03-20,Seattle,--,--,--,--,--,0.549
214,2019-03-20,Minnesota,--,--,--,--,--,0.482
215,2019-03-20,San Diego,--,--,--,--,--,0.407
216,2019-03-20,St. Louis,--,--,--,--,--,0.543
217,2019-03-20,NY Mets,--,--,--,--,--,0.475
218,2019-03-20,Boston,--,--,--,--,--,0.676
219,2019-03-20,Oakland,--,--,--,--,--,0.595
220,2019-03-20,Cleveland,--,--,--,--,--,0.552
221,2019-03-20,Colorado,--,--,--,--,--,0.551
222,2019-03-20,Cincinnati,--,--,--,--,--,0.414
223,2019-03-20,Miami,--,--,--,--,--,0.391
224,2019-03-20,Toronto,--,--,--,--,--,0.451
225,2019-03-20,LA Angels,--,--,--,--,--,0.494
226,2019-03-20,Chi Sox,--,--,--,--,--,0.383
227,2019-03-20,SF Giants,--,--,--,--,--,0.451
228,2019-03-20,Milwaukee,--,--,--,--,--,0.590
229,2019-03-20,Chi Cubs,--,--,--,--,--,0.579
230,2019-03-20,Philadelphia,--,--,--,--,--,0.494
231,2019-03-20,Baltimore,--,--,--,--,--,0.290
232,2019-03-20,Detroit,--,--,--,--,--,0.395
233,2019-03-20,Arizona,--,--,--,--,--,0.506
234,2019-03-20,Pittsburgh,--,--,--,--,--,0.509
235,2019-03-20,Washington,--,--,--,--,--,0.506
236,2019-03-20,NY Yankees,--,--,--,--,--,0.611
237,2019-03-20,Texas,--,--,--,--,--,0.414
238,2019-03-20,Kansas City,--,--,--,--,--,0.358
239,2019-03-20,LA Dodgers,--,--,--,--,--,0.559
240,2019-03-21,Seattle,1.000,1.000,1.000,--,1.000,0.549
241,2019-03-21,Oakland,0.000,0.000,0.000,--,0.000,0.595
242,2019-03-21,LA Angels,--,--,--,--,--,0.494
243,2019-03-21,Chi Sox,--,--,--,--,--,0.383
244,2019-03-21,SF Giants,--,--,--,--,--,0.451
245,2019-03-21,Milwaukee,--,--,--,--,--,0.590
246,2019-03-21,Chi Cubs,--,--,--,--,--,0.579
247,2019-03-21,Philadelphia,--,--,--,--,--,0.494
248,2019-03-21,Baltimore,--,--,--,--,--,0.290
249,2019-03-21,Detroit,--,--,--,--,--,0.395
250,2019-03-21,Arizona,--,--,--,--,--,0.506
251,2019-03-21,Pittsburgh,--,--,--,--,--,0.509
252,2019-03-21,Washington,--,--,--,--,--,0.506
253,2019-03-21,NY Yankees,--,--,--,--,--,0.611
254,2019-03-21,Texas,--,--,--,--,--,0.414
255,2019-03-21,Kansas City,--,--,--,--,--,0.358
256,2019-03-21,LA Dodgers,--,--,--,--,--,0.559
257,2019-03-21,Houston,--,--,--,--,--,0.629
258,2019-03-21,Atlanta,--,--,--,--,--,0.548
259,2019-03-21,Tampa Bay,--,--,--,--,--,0.556
260,2019-03-21,Minnesota,--,--,--,--,--,0.482
261,2019-03-21,San Diego,--,--,--,--,--,0.407
262,2019-03-21,St. Louis,--,--,--,--,--,0.543
263,2019-03-21,NY Mets,--,--,--,--,--,0.475
264,2019-03-21,Boston,--,--,--,--,--,0.676
265,2019-03-21,Cleveland,--,--,--,--,--,0.552
266,2019-03-21,Colorado,--,--,--,--,--,0.551
267,2019-03-21,Cincinnati,--,--,--,--,--,0.414
268,2019-03-21,Miami,--,--,--,--,--,0.391
269,2019-03-21,Toronto,--,--,--,--,--,0.451
270,2019-03-22,Seattle,1.000,1.000,1.000,--,1.000,0.549
271,2019-03-22,Oakland,0.000,0.000,0.000,--,0.000,0.595
272,2019-03-22,LA Angels,--,--,--,--,--,0.494
273,2019-03-22,Chi Sox,--,--,--,--,--,0.383
274,2019-03-22,SF Giants,--,--,--,--,--,0.451
275,2019-03-22,Milwaukee,--,--,--,--,--,0.590
276,2019-03-22,Chi Cubs,--,--,--,--,--,0.579
277,2019-03-22,Philadelphia,--,--,--,--,--,0.494
278,2019-03-22,Baltimore,--,--,--,--,--,0.290
279,2019-03-22,Detroit,--,--,--,--,--,0.395
280,2019-03-22,Arizona,--,--,--,--,--,0.506
281,2019-03-22,Pittsburgh,--,--,--,--,--,0.509
282,2019-03-22,Washington,--,--,--,--,--,0.506
283,2019-03-22,NY Yankees,--,--,--,--,--,0.611
284,2019-03-22,Texas,--,--,--,--,--,0.414
285,2019-03-22,Kansas City,--,--,--,--,--,0.358
286,2019-03-22,LA Dodgers,--,--,--,--,--,0.559
287,2019-03-22,Houston,--,--,--,--,--,0.629
288,2019-03-22,Atlanta,--,--,--,--,--,0.548
289,2019-03-22,Tampa Bay,--,--,--,--,--,0.556
290,2019-03-22,Minnesota,--,--,--,--,--,0.482
291,2019-03-22,San Diego,--,--,--,--,--,0.407
292,2019-03-22,St. Louis,--,--,--,--,--,0.543
293,2019-03-22,NY Mets,--,--,--,--,--,0.475
294,2019-03-22,Boston,--,--,--,--,--,0.676
295,2019-03-22,Cleveland,--,--,--,--,--,0.552
296,2019-03-22,Colorado,--,--,--,--,--,0.551
297,2019-03-22,Cincinnati,--,--,--,--,--,0.414
298,2019-03-22,Miami,--,--,--,--,--,0.391
299,2019-03-22,Toronto,--,--,--,--,--,0.451
300,2019-03-23,Seattle,1.000,1.000,1.000,--,1.000,0.549
301,2019-03-23,Oakland,0.000,0.000,0.000,--,0.000,0.595
302,2019-03-23,Houston,--,--,--,--,--,0.629
303,2019-03-23,Atlanta,--,--,--,--,--,0.548
304,2019-03-23,Tampa Bay,--,--,--,--,--,0.556
305,2019-03-23,Minnesota,--,--,--,--,--,0.482
306,2019-03-23,San Diego,--,--,--,--,--,0.407
307,2019-03-23,St. Louis,--,--,--,--,--,0.543
308,2019-03-23,NY Mets,--,--,--,--,--,0.475
309,2019-03-23,Boston,--,--,--,--,--,0.676
310,2019-03-23,Cleveland,--,--,--,--,--,0.552
311,2019-03-23,Colorado,--,--,--,--,--,0.551
312,2019-03-23,Cincinnati,--,--,--,--,--,0.414
313,2019-03-23,Miami,--,--,--,--,--,0.391
314,2019-03-23,Toronto,--,--,--,--,--,0.451
315,2019-03-23,LA Angels,--,--,--,--,--,0.494
316,2019-03-23,Chi Sox,--,--,--,--,--,0.383
317,2019-03-23,SF Giants,--,--,--,--,--,0.451
318,2019-03-23,Milwaukee,--,--,--,--,--,0.590
319,2019-03-23,Chi Cubs,--,--,--,--,--,0.579
320,2019-03-23,Philadelphia,--,--,--,--,--,0.494
321,2019-03-23,Baltimore,--,--,--,--,--,0.290
322,2019-03-23,Detroit,--,--,--,--,--,0.395
323,2019-03-23,Arizona,--,--,--,--,--,0.506
324,2019-03-23,Pittsburgh,--,--,--,--,--,0.509
325,2019-03-23,Washington,--,--,--,--,--,0.506
326,2019-03-23,NY Yankees,--,--,--,--,--,0.611
327,2019-03-23,Texas,--,--,--,--,--,0.414
328,2019-03-23,Kansas City,--,--,--,--,--,0.358
329,2019-03-23,LA Dodgers,--,--,--,--,--,0.559
330,2019-03-24,Seattle,1.000,1.000,1.000,--,1.000,0.549
331,2019-03-24,Oakland,0.000,0.000,0.000,--,0.000,0.595
332,2019-03-24,NY Mets,--,--,--,--,--,0.475
333,2019-03-24,Boston,--,--,--,--,--,0.676
334,2019-03-24,Cleveland,--,--,--,--,--,0.552
335,2019-03-24,Colorado,--,--,--,--,--,0.551
336,2019-03-24,Cincinnati,--,--,--,--,--,0.414
337,2019-03-24,Miami,--,--,--,--,--,0.391
338,2019-03-24,Toronto,--,--,--,--,--,0.451
339,2019-03-24,LA Angels,--,--,--,--,--,0.494
340,2019-03-24,Chi Sox,--,--,--,--,--,0.383
341,2019-03-24,SF Giants,--,--,--,--,--,0.451
342,2019-03-24,Milwaukee,--,--,--,--,--,0.590
343,2019-03-24,Chi Cubs,--,--,--,--,--,0.579
344,2019-03-24,Philadelphia,--,--,--,--,--,0.494
345,2019-03-24,Baltimore,--,--,--,--,--,0.290
346,2019-03-24,Detroit,--,--,--,--,--,0.395
347,2019-03-24,Arizona,--,--,--,--,--,0.506
348,2019-03-24,Pittsburgh,--,--,--,--,--,0.509
349,2019-03-24,Washington,--,--,--,--,--,0.506
350,2019-03-24,NY Yankees,--,--,--,--,--,0.611
351,2019-03-24,Texas,--,--,--,--,--,0.414
352,2019-03-24,Kansas City,--,--,--,--,--,0.358
353,2019-03-24,LA Dodgers,--,--,--,--,--,0.559
354,2019-03-24,Houston,--,--,--,--,--,0.629
355,2019-03-24,Atlanta,--,--,--,--,--,0.548
356,2019-03-24,Tampa Bay,--,--,--,--,--,0.556
357,2019-03-24,Minnesota,--,--,--,--,--,0.482
358,2019-03-24,San Diego,--,--,--,--,--,0.407
359,2019-03-24,St. Louis,--,--,--,--,--,0.543
360,2019-03-25,Seattle,1.000,1.000,1.000,--,1.000,0.549
361,2019-03-25,Oakland,0.000,0.000,0.000,--,0.000,0.595
362,2019-03-25,LA Angels,--,--,--,--,--,0.494
363,2019-03-25,Chi Sox,--,--,--,--,--,0.383
364,2019-03-25,SF Giants,--,--,--,--,--,0.451
365,2019-03-25,Milwaukee,--,--,--,--,--,0.590
366,2019-03-25,Chi Cubs,--,--,--,--,--,0.579
367,2019-03-25,Philadelphia,--,--,--,--,--,0.494
368,2019-03-25,Baltimore,--,--,--,--,--,0.290
369,2019-03-25,Detroit,--,--,--,--,--,0.395
370,2019-03-25,Arizona,--,--,--,--,--,0.506
371,2019-03-25,Pittsburgh,--,--,--,--,--,0.509
372,2019-03-25,Washington,--,--,--,--,--,0.506
373,2019-03-25,NY Yankees,--,--,--,--,--,0.611
374,2019-03-25,Texas,--,--,--,--,--,0.414
375,2019-03-25,Kansas City,--,--,--,--,--,0.358
376,2019-03-25,LA Dodgers,--,--,--,--,--,0.559
377,2019-03-25,Houston,--,--,--,--,--,0.629
378,2019-03-25,Atlanta,--,--,--,--,--,0.548
379,2019-03-25,Tampa Bay,--,--,--,--,--,0.556
380,2019-03-25,Minnesota,--,--,--,--,--,0.482
381,2019-03-25,San Diego,--,--,--,--,--,0.407
382,2019-03-25,St. Louis,--,--,--,--,--,0.543
383,2019-03-25,NY Mets,--,--,--,--,--,0.475
384,2019-03-25,Boston,--,--,--,--,--,0.676
385,2019-03-25,Cleveland,--,--,--,--,--,0.552
386,2019-03-25,Colorado,--,--,--,--,--,0.551
387,2019-03-25,Cincinnati,--,--,--,--,--,0.414
388,2019-03-25,Miami,--,--,--,--,--,0.391
389,2019-03-25,Toronto,--,--,--,--,--,0.451
390,2019-03-26,Seattle,1.000,1.000,1.000,--,1.000,0.549
391,2019-03-26,Oakland,0.000,0.000,0.000,--,0.000,0.595
392,2019-03-26,LA Angels,--,--,--,--,--,0.494
393,2019-03-26,Chi Sox,--,--,--,--,--,0.383
394,2019-03-26,SF Giants,--,--,--,--,--,0.451
395,2019-03-26,Milwaukee,--,--,--,--,--,0.590
396,2019-03-26,Chi Cubs,--,--,--,--,--,0.579
397,2019-03-26,Philadelphia,--,--,--,--,--,0.494
398,2019-03-26,Baltimore,--,--,--,--,--,0.290
399,2019-03-26,Detroit,--,--,--,--,--,0.395
400,2019-03-26,Arizona,--,--,--,--,--,0.506
401,2019-03-26,Pittsburgh,--,--,--,--,--,0.509
402,2019-03-26,Washington,--,--,--,--,--,0.506
403,2019-03-26,NY Yankees,--,--,--,--,--,0.611
404,2019-03-26,Texas,--,--,--,--,--,0.414
405,2019-03-26,Kansas City,--,--,--,--,--,0.358
