,game_id,commence_time,game_type,home_team,away_team,season,home_R,away_R,home_RA,away_RA,home_is_winner,home_score,away_score,home_W-L%,away_W-L%,home_Luck,away_Luck,pinnacle_home,pinnacle_away,lowvig_home,lowvig_away,gtbets_home,gtbets_away,lowvig_home_prob,lowvig_away_prob,lowvig_vig,lowvig_home_vf,lowvig_away_vf
7851,90e8d3bbd1c5f24bcb348464c14c6844,2022-07-26T00:06:00Z,R,Chicago Cubs,Pittsburgh Pirates,2022,4.1,3.6,4.5,5.0,1,4,2,0.457,0.383,1,4,-139.0,127.0,-143.0,131.0,-143.0,130.0,0.588477366255144,0.4329004329004329,0.021377799155577026,0.5761603265135262,0.4238396734864737
7852,f37c4944c70807c537cd9bc2f847f500,2022-07-26T18:21:00Z,R,Chicago Cubs,Pittsburgh Pirates,2022,4.1,3.6,4.5,5.0,1,4,2,0.457,0.383,1,4,-175.0,160.0,-175.0,161.0,-175.0,160.0,0.6363636363636364,0.3831417624521073,0.019505398815743646,0.624188588998975,0.37581141100102494
7853,9ea4bdc2dc017e8da6a953bbd2642c96,2022-07-26T22:41:00Z,R,Cincinnati Reds,Miami Marlins,2022,4.0,3.6,5.0,4.2,0,1,2,0.383,0.426,-2,-1,-102.0,-106.0,-103.0,-106.0,-103.0,-108.0,0.5073891625615764,0.5145631067961165,0.02195226935769279,0.49649007862223893,0.5035099213777612
7854,d453564cffaec209ea02a12c6148fc86,2022-07-26T23:06:00Z,R,Baltimore Orioles,Tampa Bay Rays,2022,4.2,4.1,4.2,3.8,1,5,3,0.512,0.531,4,-1,182.0,-200.0,179.0,-196.0,175.0,-196.0,0.35842293906810035,0.6621621621621622,0.02058510123026247,0.3511935835983105,0.6488064164016896
7855,89f87f67d4a59daf793aff331597c727,2022-07-26T23:06:00Z,R,Philadelphia Phillies,Atlanta Braves,2022,4.6,4.9,4.2,3.8,0,3,6,0.537,0.623,0,1,108.0,-118.0,108.0,-118.0,108.0,-118.0,0.4807692307692308,0.5412844036697247,0.02205363443895547,0.4703953046780598,0.5296046953219403
7856,e55a7a44c64a2f99231acbd0ced74df8,2022-07-26T23:08:00Z,R,Toronto Blue Jays,St. Louis Cardinals,2022,4.8,4.8,4.2,3.9,1,10,3,0.568,0.574,1,-2,-208.0,189.0,-208.0,192.0,-208.0,185.0,0.6753246753246753,0.3424657534246575,0.0177904287493329,0.663520363572802,0.336479636427198
7858,af2047617e7eadc6f1c7adb178b63b8c,2022-07-26T23:11:00Z,R,Detroit Tigers,San Diego Padres,2022,3.4,4.4,4.4,4.1,0,4,6,0.407,0.549,3,3,,,166.0,-182.0,161.0,-182.0,0.37593984962406013,0.6453900709219859,0.02132992054604599,0.3680885500965906,0.6319114499034094
7859,6439c9e5e4f11caa95662b6ed6d74891,2022-07-26T23:11:00Z,R,New York Mets,New York Yankees,2022,4.8,5.0,3.7,3.5,1,6,3,0.623,0.611,2,-7,101.0,-109.0,105.0,-115.0,100.0,-110.0,0.4878048780487805,0.5348837209302325,0.022688598979013097,0.47698280643372154,0.5230171935662784
7860,1797c5561bc410d7221a29727dcd7449,2022-07-27T18:11:00Z,R,Kansas City Royals,Los Angeles Angels,2022,4.0,3.8,5.0,4.1,0,0,6,0.401,0.451,1,-3,-130.0,120.0,-130.0,120.0,-130.0,120.0,0.5652173913043478,0.45454545454545453,0.019762845849802257,0.5542635658914729,0.44573643410852715
7861,e7590b7f13beca892cb906502a25abf1,2022-07-27T00:11:00Z,R,Kansas City Royals,Los Angeles Angels,2022,4.0,3.8,5.0,4.1,0,0,6,0.401,0.451,1,-3,,,-115.0,105.0,-115.0,105.0,0.5348837209302325,0.4878048780487805,0.022688598979013097,0.5230171935662784,0.47698280643372154
