,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,away_Date,away_Current_win_pct,away_3_win_pct,away_1_win_pct,away_Home_win_pct,away_Away_win_pct,away_prev_win_pct,home_Date,home_Current_win_pct,home_3_win_pct,home_1_win_pct,home_Home_win_pct,home_Away_win_pct,home_prev_win_pct,home_r_Date,home_r_Team,home_r_Current,home_r_3,home_r_1,home_r_Home,home_r_Previous,away_r_Date,away_r_Team,away_r_Current,away_r_3,away_r_1,away_r_Home,away_r_Previous,home_opp_Date,home_opp_Team,home_opp_Current,home_opp_3,home_opp_1,home_opp_Home,home_opp_Previous,away_opp_Date,away_opp_Team,away_opp_Current,away_opp_3,away_opp_1,away_opp_Home,away_opp_Previous,lowvig_home,lowvig_away
261,441,2020-07-30,2020,New York Mets,Boston Red Sox,2,4,0,1,R,2020-07-30,0.0,0.333,1.0,0.2,1.0,0.519,2020-07-30,0.3576017130620984,0.667,0.0,0.25,1.0,0.531,2020-07-30,New York Mets,0.34130434782608693,6.67,5.0,2.5,4.88,2020-07-30,Boston Red Sox,0.5934782608695652,4.33,6.0,5.2,5.56,2020-07-30,New York Mets,0.6013628620102215,4.33,6.0,6.25,4.55,2020-07-30,Boston Red Sox,0.7155025553662692,6.67,5.0,6.2,5.11,-145.0,135.0
264,444,2020-07-30,2020,Atlanta Braves,Tampa Bay Rays,2,1,1,0,R,2020-07-30,0.715203426124197,0.667,0.0,0.8,0.0,0.589,2020-07-30,0.3576017130620984,0.333,1.0,1.0,0.4,0.593,2020-07-30,Atlanta Braves,0.6304347826086957,4.67,7.0,7.0,5.22,2020-07-30,Tampa Bay Rays,0.7760869565217392,7.67,4.0,6.6,4.71,2020-07-30,Atlanta Braves,0.4889267461669506,7.67,4.0,4.0,4.6,2020-07-30,Tampa Bay Rays,0.4310051107325384,4.67,7.0,3.8,4.02,-132.0,122.0
275,453,2020-07-31,2020,Atlanta Braves,New York Mets,11,10,1,0,R,2020-07-31,0.2782101167315175,0.333,0.0,0.2,1.0,0.531,2020-07-31,0.5544747081712061,0.667,1.0,1.0,0.4,0.593,2020-07-31,Atlanta Braves,0.6434316353887399,3.67,2.0,4.5,5.22,2020-07-31,New York Mets,0.3378016085790884,5.0,2.0,2.4,4.88,2020-07-31,Atlanta Braves,0.4262295081967213,3.33,1.0,2.5,4.6,2020-07-31,New York Mets,0.6083788706739526,4.33,4.0,5.8,4.55,-125.0,115.0
280,458,2020-07-31,2020,Chicago Cubs,Pittsburgh Pirates,6,3,1,0,R,2020-07-31,0.09143968871595338,0.333,0.0,0.333,0.333,0.426,2020-07-31,0.7412451361867706,0.667,0.0,0.667,0.667,0.519,2020-07-31,Chicago Cubs,1.0,7.67,7.0,5.0,5.02,2020-07-31,Pittsburgh Pirates,0.3297587131367292,4.33,0.0,4.33,4.68,2020-07-31,Chicago Cubs,0.6739526411657559,8.0,12.0,3.0,4.43,2020-07-31,Pittsburgh Pirates,0.5828779599271403,5.0,3.0,5.0,5.62,-200.0,182.0
283,461,2020-07-31,2020,Arizona Diamondbacks,Los Angeles Dodgers,5,3,1,0,R,2020-07-31,0.8326848249027237,1.0,1.0,0.5,1.0,0.647,2020-07-31,0.0,0.333,0.0,0.0,0.333,0.525,2020-07-31,Arizona Diamondbacks,0.06970509383378011,3.67,3.0,3.0,5.02,2020-07-31,Los Angeles Dodgers,0.7211796246648794,5.0,6.0,5.5,5.44,2020-07-31,Arizona Diamondbacks,0.5828779599271403,4.67,6.0,6.0,4.59,2020-07-31,Los Angeles Dodgers,0.11475409836065575,2.33,3.0,2.5,3.8,115.0,-125.0
288,466,2020-08-01,2020,Los Angeles Angels,Houston Astros,5,4,1,0,R,2020-08-01,0.5506003430531732,0.333,1.0,0.5,1.0,0.65,2020-08-01,0.0,0.0,0.0,0.25,0.25,0.444,2020-08-01,Los Angeles Angels,0.595,6.0,6.0,7.0,4.75,2020-08-01,Houston Astros,0.875,4.33,9.0,5.5,5.51,2020-08-01,Los Angeles Angels,0.7711670480549199,9.0,9.0,7.25,5.36,2020-08-01,Houston Astros,0.4691075514874141,5.0,6.0,4.17,3.96,144.0,-156.0
289,467,2020-08-01,2020,New York Yankees,Boston Red Sox,5,2,1,0,R,2020-08-01,0.21440823327615782,0.667,0.0,0.2,0.667,0.519,2020-08-01,1.0,1.0,1.0,1.0,0.8,0.632,2020-08-01,New York Yankees,0.6675,7.33,5.0,5.0,5.77,2020-08-01,Boston Red Sox,0.5325,3.67,1.0,5.2,5.56,2020-08-01,New York Yankees,0.2951945080091533,3.33,1.0,1.0,4.49,2020-08-01,Boston Red Sox,0.6864988558352403,4.0,5.0,6.2,5.11,-172.0,159.0
291,469,2020-08-01,2020,Atlanta Braves,New York Mets,7,1,1,0,R,2020-08-01,0.21440823327615782,0.0,0.0,0.2,0.667,0.531,2020-08-01,0.6432246998284734,1.0,1.0,1.0,0.4,0.593,2020-08-01,Atlanta Braves,0.8125,6.67,11.0,6.67,5.22,2020-08-01,New York Mets,0.5325,5.67,10.0,2.4,4.88,2020-08-01,Atlanta Braves,0.5720823798627002,5.0,10.0,5.0,4.6,2020-08-01,New York Mets,0.8009153318077803,7.0,11.0,5.8,4.55,-120.0,110.0
292,470,2020-08-01,2020,Baltimore Orioles,Tampa Bay Rays,5,4,1,0,R,2020-08-01,0.42881646655231564,0.0,0.0,0.8,0.0,0.589,2020-08-01,0.42881646655231564,0.333,1.0,0.333,0.667,0.333,2020-08-01,Baltimore Orioles,0.6675,5.0,6.0,5.0,4.5,2020-08-01,Tampa Bay Rays,0.6575,2.67,3.0,6.6,4.71,2020-08-01,Baltimore Orioles,0.9427917620137299,6.67,3.0,6.67,6.06,2020-08-01,Tampa Bay Rays,0.4279176201372998,5.0,6.0,3.8,4.02,192.0,-208.0
293,471,2020-08-01,2020,Arizona Diamondbacks,Los Angeles Dodgers,2,11,0,1,R,2020-08-01,0.6432246998284734,0.667,0.0,0.5,0.75,0.647,2020-08-01,0.21440823327615782,0.333,1.0,0.5,0.333,0.525,2020-08-01,Arizona Diamondbacks,0.15749999999999997,4.0,5.0,4.0,5.02,2020-08-01,Los Angeles Dodgers,0.625,4.33,3.0,5.5,5.44,2020-08-01,Arizona Diamondbacks,0.5423340961098398,5.33,3.0,4.5,4.59,2020-08-01,Los Angeles Dodgers,0.08466819221967965,3.33,5.0,2.5,3.8,132.0,-143.0
294,472,2020-08-01,2020,Colorado Rockies,San Diego Padres,6,1,1,0,R,2020-08-01,0.8576329331046313,0.667,1.0,0.75,0.75,0.432,2020-08-01,0.7152658662092626,0.667,0.0,0.0,0.8,0.438,2020-08-01,Colorado Rockies,0.5425,6.67,7.0,7.0,5.15,2020-08-01,San Diego Padres,1.0,8.67,8.0,5.25,4.21,2020-08-01,Colorado Rockies,0.10297482837528608,4.0,8.0,8.0,5.91,2020-08-01,San Diego Padres,0.40045766590389015,7.0,7.0,2.25,4.87,108.0,-118.0
295,473,2020-08-01,2020,Chicago Cubs,Pittsburgh Pirates,4,3,1,0,R,2020-08-01,0.061749571183533414,0.333,0.0,0.333,0.25,0.426,2020-08-01,0.7958833619210978,0.667,1.0,0.75,0.667,0.519,2020-08-01,Chicago Cubs,0.9475,7.0,6.0,5.25,5.02,2020-08-01,Pittsburgh Pirates,0.3025,3.67,3.0,4.33,4.68,2020-08-01,Chicago Cubs,0.631578947368421,6.67,3.0,3.0,4.43,2020-08-01,Pittsburgh Pirates,0.631578947368421,5.0,6.0,5.0,5.62,-152.0,139.0
296,474,2020-08-01,2020,Seattle Mariners,Oakland Athletics,2,3,0,1,R,2020-08-01,0.307032590051458,0.0,0.0,0.5,0.0,0.595,2020-08-01,0.42881646655231564,1.0,1.0,1.0,0.429,0.42,2020-08-01,Seattle Mariners,0.6575,7.67,5.0,5.0,4.68,2020-08-01,Oakland Athletics,0.23250000000000004,2.33,3.0,3.5,5.19,2020-08-01,Seattle Mariners,1.0,5.0,3.0,3.0,5.51,2020-08-01,Oakland Athletics,0.4027459954233409,6.0,5.0,4.0,4.2,137.0,-147.0
298,476,2020-08-01,2020,Detroit Tigers,Cincinnati Reds,Unknown,Unknown,Unknown,Unknown,R,2020-08-01,0.061749571183533414,0.333,0.0,0.333,0.0,0.463,2020-08-01,0.6432246998284734,0.667,1.0,0.6,0.667,0.292,2020-08-01,Detroit Tigers,0.47,5.0,7.0,5.0,3.61,2020-08-01,Cincinnati Reds,0.7675000000000001,6.33,2.0,6.17,4.33,2020-08-01,Detroit Tigers,0.6292906178489702,3.67,2.0,5.6,5.68,2020-08-01,Cincinnati Reds,0.7620137299771167,7.33,7.0,5.5,4.39,157.0,-169.0
317,483,2020-08-02,2020,Baltimore Orioles,Tampa Bay Rays,5,1,1,0,R,2020-08-02,0.3196046128500824,0.0,0.0,0.8,0.0,0.589,2020-08-02,0.528830313014827,0.667,1.0,0.5,0.667,0.333,2020-08-02,Baltimore Orioles,0.7492711370262389,5.67,5.0,5.0,4.5,2020-08-02,Tampa Bay Rays,0.7084548104956269,2.67,4.0,6.6,4.71,2020-08-02,Baltimore Orioles,0.9511568123393315,5.0,4.0,6.0,6.06,2020-08-02,Tampa Bay Rays,0.48586118251928023,4.33,5.0,3.8,4.02,166.0,-182.0
318,484,2020-08-02,2020,Atlanta Braves,New York Mets,4,0,1,0,R,2020-08-02,0.1367380560131796,0.0,0.0,0.2,0.5,0.531,2020-08-02,0.6869851729818782,1.0,1.0,1.0,0.4,0.593,2020-08-02,Atlanta Braves,0.9679300291545189,6.67,7.0,6.75,5.22,2020-08-02,New York Mets,0.4810495626822157,4.33,1.0,2.4,4.88,2020-08-02,Atlanta Braves,0.5141388174807199,4.0,1.0,4.0,4.6,2020-08-02,New York Mets,0.9151670951156812,7.33,7.0,5.8,4.55,-109.0,-101.0
321,487,2020-08-02,2020,Chicago Cubs,Pittsburgh Pirates,2,1,1,0,R,2020-08-02,0.0,0.0,0.0,0.333,0.2,0.426,2020-08-02,0.8237232289950577,0.667,1.0,0.8,0.667,0.519,2020-08-02,Chicago Cubs,1.0,5.67,4.0,5.0,5.02,2020-08-02,Pittsburgh Pirates,0.30903790087463556,2.0,3.0,4.33,4.68,2020-08-02,Chicago Cubs,0.6272493573264781,6.0,3.0,3.0,4.43,2020-08-02,Pittsburgh Pirates,0.6580976863753213,4.33,4.0,5.0,5.62,-196.0,179.0
322,488,2020-08-02,2020,Colorado Rockies,San Diego Padres,9,6,1,0,R,2020-08-02,0.6869851729818782,0.667,0.0,0.75,0.6,0.432,2020-08-02,0.7644151565074134,0.667,1.0,0.5,0.8,0.438,2020-08-02,Colorado Rockies,0.6676384839650147,6.0,6.0,6.5,5.15,2020-08-02,San Diego Padres,0.9679300291545189,7.0,1.0,5.25,4.21,2020-08-02,Colorado Rockies,0.033419023136246756,3.33,1.0,4.5,5.91,2020-08-02,San Diego Padres,0.48586118251928023,6.67,6.0,2.25,4.87,112.0,-122.0
324,490,2020-08-02,2020,Los Angeles Angels,Houston Astros,5,6,0,1,R,2020-08-02,0.41186161449752884,0.333,0.0,0.5,0.5,0.65,2020-08-02,0.1367380560131796,0.333,1.0,0.4,0.25,0.444,2020-08-02,Los Angeles Angels,0.6763848396501457,5.33,5.0,6.6,4.75,2020-08-02,Houston Astros,0.9271137026239067,5.0,4.0,5.5,5.51,2020-08-02,Los Angeles Angels,0.8020565552699228,7.0,4.0,6.6,5.36,2020-08-02,Houston Astros,0.5295629820051414,5.0,5.0,4.17,3.96,124.0,-133.0
325,491,2020-08-02,2020,Arizona Diamondbacks,Los Angeles Dodgers,0,3,0,1,R,2020-08-02,0.6869851729818782,0.667,1.0,0.5,0.8,0.647,2020-08-02,0.1367380560131796,0.333,0.0,0.333,0.333,0.525,2020-08-02,Arizona Diamondbacks,0.1253644314868805,3.33,2.0,3.33,5.02,2020-08-02,Los Angeles Dodgers,0.9037900874635568,6.67,11.0,5.5,5.44,2020-08-02,Arizona Diamondbacks,0.7712082262210798,6.67,11.0,6.67,4.59,2020-08-02,Los Angeles Dodgers,0.05912596401028277,3.33,2.0,2.5,3.8,168.0,-182.0
340,500,2020-08-03,2020,Atlanta Braves,New York Mets,2,7,0,1,R,2020-08-03,0.11944869831546705,0.0,0.0,0.2,0.4,0.531,2020-08-03,0.7320061255742726,1.0,1.0,1.0,0.4,0.593,2020-08-03,Atlanta Braves,0.9393939393939393,7.33,4.0,6.2,5.22,2020-08-03,New York Mets,0.36363636363636354,3.67,0.0,2.4,4.88,2020-08-03,Atlanta Braves,0.4444444444444445,3.67,0.0,3.2,4.6,2020-08-03,New York Mets,0.9444444444444444,7.33,4.0,5.8,4.55,108.0,-118.0
343,503,2020-08-03,2020,Chicago Cubs,Kansas City Royals,2,0,1,0,R,2020-08-03,0.11944869831546705,0.0,0.0,0.0,0.429,0.364,2020-08-03,0.8514548238897397,1.0,1.0,0.833,0.667,0.519,2020-08-03,Chicago Cubs,0.8969696969696968,4.0,2.0,4.5,5.02,2020-08-03,Kansas City Royals,0.4242424242424242,3.0,2.0,3.0,4.27,2020-08-03,Chicago Cubs,0.5666666666666668,2.33,1.0,2.67,4.43,2020-08-03,Kansas City Royals,0.8333333333333335,7.67,9.0,7.67,5.36,-147.0,137.0
344,504,2020-08-03,2020,Colorado Rockies,San Francisco Giants,7,6,1,0,R,2020-08-03,0.42572741194486985,0.667,0.0,0.5,0.5,0.475,2020-08-03,0.8085758039816233,0.667,1.0,0.667,0.8,0.438,2020-08-03,Colorado Rockies,0.8424242424242423,7.33,9.0,7.33,5.15,2020-08-03,San Francisco Giants,0.6666666666666665,7.0,5.0,6.33,4.19,2020-08-03,Colorado Rockies,0.16666666666666669,5.0,6.0,5.0,5.91,2020-08-03,San Francisco Giants,0.9722222222222223,4.67,9.0,6.17,4.77,-133.0,124.0
345,505,2020-08-03,2020,San Diego Padres,Los Angeles Dodgers,5,4,1,0,R,2020-08-03,0.7320061255742726,0.667,1.0,0.5,0.833,0.647,2020-08-03,0.5788667687595712,0.333,0.0,0.75,0.5,0.432,2020-08-03,San Diego Padres,1.0,5.0,6.0,5.25,4.21,2020-08-03,Los Angeles Dodgers,0.8484848484848485,5.67,3.0,5.5,5.44,2020-08-03,San Diego Padres,0.6666666666666666,7.33,9.0,2.25,4.87,2020-08-03,Los Angeles Dodgers,0.0,2.33,0.0,2.5,3.8,124.0,-133.0
346,506,2020-08-03,2020,Seattle Mariners,Oakland Athletics,1,11,0,1,R,2020-08-03,0.5114854517611027,0.667,1.0,0.5,0.667,0.595,2020-08-03,0.2725880551301685,0.333,0.0,0.333,0.429,0.42,2020-08-03,Seattle Mariners,0.5757575757575757,3.0,2.0,3.0,4.68,2020-08-03,Oakland Athletics,0.2212121212121212,3.0,3.0,3.5,5.19,2020-08-03,Seattle Mariners,1.0,3.0,3.0,3.0,5.51,2020-08-03,Oakland Athletics,0.3527777777777778,3.0,2.0,4.0,4.2,166.0,-179.0
349,509,2020-08-04,2020,Tampa Bay Rays,Boston Red Sox,5,1,1,0,R,2020-08-04,0.14513788098693756,0.0,0.0,0.2,0.4,0.519,2020-08-04,0.29027576197387517,0.0,0.0,0.8,0.0,0.589,2020-08-04,Tampa Bay Rays,0.6269113149847093,2.67,1.0,6.6,4.71,2020-08-04,Boston Red Sox,0.6269113149847093,3.33,7.0,5.2,5.56,2020-08-04,Tampa Bay Rays,0.47435897435897445,5.33,5.0,3.8,4.02,2020-08-04,Boston Red Sox,0.8076923076923077,6.33,9.0,6.2,5.11,-139.0,129.0
350,510,2020-08-04,2020,Washington Nationals,New York Mets,5,3,1,0,R,2020-08-04,0.2380261248185776,0.333,1.0,0.2,0.5,0.531,2020-08-04,0.332365747460087,0.667,1.0,0.2,1.0,0.587,2020-08-04,Washington Nationals,0.2691131498470949,3.67,6.0,2.8,5.31,2020-08-04,New York Mets,0.47094801223241584,2.67,7.0,2.4,4.88,2020-08-04,Washington Nationals,0.15128205128205136,3.0,4.0,3.6,4.39,2020-08-04,New York Mets,0.7435897435897436,4.33,2.0,5.8,4.55,-143.0,132.0
355,514,2020-08-04,2020,Chicago Cubs,Kansas City Royals,5,4,1,0,R,2020-08-04,0.10595065312046445,0.0,0.0,0.0,0.375,0.364,2020-08-04,0.8708272859216256,1.0,1.0,0.857,0.667,0.519,2020-08-04,Chicago Cubs,0.8103975535168195,2.67,2.0,4.14,5.02,2020-08-04,Kansas City Royals,0.33333333333333337,2.33,0.0,3.0,4.27,2020-08-04,Chicago Cubs,0.3717948717948718,1.33,0.0,2.29,4.43,2020-08-04,Kansas City Royals,0.6512820512820512,7.33,2.0,7.67,5.36,-189.0,173.0
358,517,2020-08-04,2020,San Diego Padres,Los Angeles Dodgers,2,5,0,1,R,2020-08-04,0.6328011611030478,0.667,0.0,0.5,0.714,0.647,2020-08-04,0.6328011611030478,0.333,1.0,0.8,0.5,0.432,2020-08-04,San Diego Padres,1.0,4.0,5.0,5.2,4.21,2020-08-04,Los Angeles Dodgers,0.8318042813455656,6.0,4.0,5.5,5.44,2020-08-04,San Diego Padres,0.5589743589743591,6.33,4.0,2.6,4.87,2020-08-04,Los Angeles Dodgers,0.02307692307692315,2.33,5.0,2.5,3.8,112.0,-122.0
359,518,2020-08-04,2020,Oakland Athletics,Texas Rangers,5,1,1,0,R,2020-08-04,0.25399129172714074,0.333,1.0,0.4,0.333,0.482,2020-08-04,0.5805515239477502,1.0,1.0,0.5,0.75,0.595,2020-08-04,Oakland Athletics,0.47400611620795097,5.67,11.0,3.5,5.19,2020-08-04,Texas Rangers,0.25382262996941896,4.67,9.0,2.6,5.0,2020-08-04,Oakland Athletics,0.21794871794871795,1.67,1.0,4.0,4.2,2020-08-04,Texas Rangers,0.5333333333333333,7.0,5.0,3.2,5.42,-143.0,131.0
360,519,2020-08-04,2020,Seattle Mariners,Los Angeles Angels,3,5,0,1,R,2020-08-04,0.14513788098693756,0.333,0.0,0.333,0.25,0.444,2020-08-04,0.2380261248185776,0.0,0.0,0.25,0.429,0.42,2020-08-04,Seattle Mariners,0.4984709480122323,1.67,1.0,2.5,4.68,2020-08-04,Los Angeles Angels,0.7186544342507646,5.33,5.0,6.33,4.75,2020-08-04,Seattle Mariners,1.0,5.67,11.0,5.0,5.51,2020-08-04,Los Angeles Angels,0.7820512820512819,6.33,6.0,6.5,5.36,173.0,-189.0
400,526,2020-08-05,2020,Washington Nationals,New York Mets,1,3,0,1,R,2020-08-05,0.2135785007072136,0.333,0.0,0.2,0.429,0.531,2020-08-05,0.4497878359264498,1.0,1.0,0.333,1.0,0.587,2020-08-05,Washington Nationals,0.2946428571428571,5.0,5.0,3.17,5.31,2020-08-05,New York Mets,0.40476190476190477,3.33,3.0,2.4,4.88,2020-08-05,Washington Nationals,0.16449086161879892,2.33,3.0,3.5,4.39,2020-08-05,New York Mets,0.7624020887728459,3.67,5.0,5.8,4.55,-213.0,196.0
401,527,2020-08-05,2020,Tampa Bay Rays,Boston Red Sox,0,5,0,1,R,2020-08-05,0.12871287128712874,0.0,0.0,0.2,0.333,0.519,2020-08-05,0.38613861386138615,0.333,1.0,0.833,0.0,0.589,2020-08-05,Tampa Bay Rays,0.5952380952380951,3.33,5.0,6.33,4.71,2020-08-05,Boston Red Sox,0.48511904761904745,3.33,1.0,5.2,5.56,2020-08-05,Tampa Bay Rays,0.41514360313315923,3.67,1.0,3.33,4.02,2020-08-05,Boston Red Sox,0.8198433420365534,6.33,5.0,6.2,5.11,-147.0,136.0
402,528,2020-08-05,2020,Pittsburgh Pirates,Minnesota Twins,2,5,0,1,R,2020-08-05,0.8995756718528993,1.0,1.0,0.875,0.667,0.612,2020-08-05,0.0,0.0,0.0,0.333,0.125,0.426,2020-08-05,Pittsburgh Pirates,0.21428571428571422,2.67,3.0,4.33,4.68,2020-08-05,Minnesota Twins,0.7827380952380951,5.0,7.0,3.88,5.73,2020-08-05,Pittsburgh Pirates,0.6292428198433421,4.67,7.0,5.0,5.62,2020-08-05,Minnesota Twins,0.08355091383812006,2.67,3.0,1.75,4.71,167.0,-182.0
405,531,2020-08-05,2020,Kansas City Royals,Chicago Cubs,1,6,0,1,R,2020-08-05,0.8995756718528993,1.0,1.0,0.875,0.667,0.519,2020-08-05,0.09618104667609617,0.0,0.0,0.0,0.333,0.364,2020-08-05,Kansas City Royals,0.306547619047619,2.0,4.0,3.0,4.27,2020-08-05,Chicago Cubs,0.7559523809523808,3.0,5.0,4.25,5.02,2020-08-05,Kansas City Royals,0.6736292428198434,5.33,5.0,7.67,5.36,2020-08-05,Chicago Cubs,0.391644908616188,1.67,4.0,2.5,4.43,193.0,-213.0
408,534,2020-08-05,2020,Arizona Diamondbacks,Houston Astros,14,7,1,0,R,2020-08-05,0.5912305516265911,0.667,1.0,0.5,0.75,0.65,2020-08-05,0.12871287128712874,0.0,0.0,0.2,0.333,0.525,2020-08-05,Arizona Diamondbacks,0.0,1.33,2.0,2.4,5.02,2020-08-05,Houston Astros,1.0,6.0,8.0,5.5,5.51,2020-08-05,Arizona Diamondbacks,0.7702349869451698,7.33,8.0,6.2,4.59,2020-08-05,Houston Astros,0.46997389033942555,4.0,2.0,4.17,3.96,145.0,-156.0
409,535,2020-08-05,2020,San Diego Padres,Los Angeles Dodgers,6,7,0,1,R,2020-08-05,0.685997171145686,0.667,1.0,0.5,0.75,0.647,2020-08-05,0.5671852899575671,0.333,0.0,0.667,0.5,0.432,2020-08-05,San Diego Padres,0.8511904761904762,4.33,2.0,4.67,4.21,2020-08-05,Los Angeles Dodgers,0.7767857142857143,4.0,5.0,5.5,5.44,2020-08-05,San Diego Padres,0.5874673629242819,6.0,5.0,3.0,4.87,2020-08-05,Los Angeles Dodgers,0.020887728459530044,2.33,2.0,2.5,3.8,115.0,-125.0
410,536,2020-08-05,2020,Oakland Athletics,Texas Rangers,6,4,1,0,R,2020-08-05,0.2135785007072136,0.333,0.0,0.4,0.25,0.482,2020-08-05,0.6421499292786421,1.0,1.0,0.571,0.75,0.595,2020-08-05,Oakland Athletics,0.4583333333333332,6.33,5.0,3.71,5.19,2020-08-05,Texas Rangers,0.1398809523809523,4.33,1.0,2.6,5.0,2020-08-05,Oakland Athletics,0.17754569190600525,1.33,1.0,3.57,4.2,2020-08-05,Texas Rangers,0.5665796344647519,5.67,5.0,3.2,5.42,-167.0,154.0
411,537,2020-08-05,2020,Seattle Mariners,Los Angeles Angels,7,6,1,0,R,2020-08-05,0.2574257425742574,0.667,1.0,0.333,0.4,0.444,2020-08-05,0.2135785007072136,0.0,0.0,0.2,0.429,0.42,2020-08-05,Seattle Mariners,0.42857142857142855,2.0,3.0,2.6,4.68,2020-08-05,Los Angeles Angels,0.6755952380952381,5.0,5.0,6.33,4.75,2020-08-05,Seattle Mariners,1.0,6.33,5.0,5.0,5.51,2020-08-05,Los Angeles Angels,0.7467362924281985,4.33,3.0,6.5,5.36,131.0,-143.0
438,542,2020-08-06,2020,Pittsburgh Pirates,Minnesota Twins,6,5,1,0,R,2020-08-06,1.0,1.0,1.0,0.875,0.75,0.612,2020-08-06,0.0,0.0,0.0,0.25,0.125,0.426,2020-08-06,Pittsburgh Pirates,0.18155619596541786,3.0,2.0,3.75,4.68,2020-08-06,Minnesota Twins,0.7579250720461095,5.67,5.0,3.88,5.73,2020-08-06,Pittsburgh Pirates,0.6525000000000001,5.67,5.0,5.0,5.62,2020-08-06,Minnesota Twins,0.11,3.0,2.0,1.75,4.71,189.0,-208.0
440,544,2020-08-06,2020,Oakland Athletics,Texas Rangers,6,4,1,0,R,2020-08-06,0.1996996996996997,0.333,0.0,0.4,0.2,0.482,2020-08-06,0.7507507507507508,1.0,1.0,0.625,0.75,0.595,2020-08-06,Oakland Athletics,0.4927953890489914,7.33,6.0,4.0,5.19,2020-08-06,Texas Rangers,0.16714697406340062,4.67,4.0,2.6,5.0,2020-08-06,Oakland Athletics,0.23500000000000001,2.0,4.0,3.63,4.2,2020-08-06,Texas Rangers,0.6225,5.33,6.0,3.2,5.42,-145.0,133.0
441,545,2020-08-06,2020,Seattle Mariners,Los Angeles Angels,1,6,0,1,R,2020-08-06,0.2492492492492493,0.333,0.0,0.333,0.333,0.444,2020-08-06,0.3273273273273274,0.333,1.0,0.333,0.429,0.42,2020-08-06,Seattle Mariners,0.4870317002881843,3.67,7.0,3.33,4.68,2020-08-06,Los Angeles Angels,0.6858789625360231,5.33,6.0,6.33,4.75,2020-08-06,Seattle Mariners,1.0,7.33,6.0,5.17,5.51,2020-08-06,Los Angeles Angels,0.7975000000000001,5.33,7.0,6.5,5.36,154.0,-167.0
442,546,2020-08-06,2020,Philadelphia Phillies,New York Yankees,5,4,1,0,R,2020-08-06,0.9774774774774775,0.667,1.0,0.8,0.833,0.632,2020-08-06,0.2492492492492493,0.333,0.0,0.25,0.5,0.5,2020-08-06,Philadelphia Phillies,0.6858789625360231,5.0,1.0,4.0,4.78,2020-08-06,New York Yankees,0.8443804034582132,5.33,3.0,6.4,5.77,2020-08-06,Philadelphia Phillies,0.7975000000000001,5.33,3.0,5.0,4.9,2020-08-06,New York Yankees,0.46749999999999997,5.0,1.0,4.8,4.49,134.0,-145.0
443,546,2020-08-06,2020,Philadelphia Phillies,New York Yankees,5,4,1,0,R,2020-08-06,0.9774774774774775,0.667,1.0,0.8,0.833,0.632,2020-08-06,0.2492492492492493,0.333,0.0,0.25,0.5,0.5,2020-08-06,Philadelphia Phillies,0.6858789625360231,5.0,1.0,4.0,4.78,2020-08-06,New York Yankees,0.8443804034582132,5.33,3.0,6.4,5.77,2020-08-06,Philadelphia Phillies,0.7975000000000001,5.33,3.0,5.0,4.9,2020-08-06,New York Yankees,0.46749999999999997,5.0,1.0,4.8,4.49,134.0,-145.0
446,549,2020-08-06,2020,Kansas City Royals,Chicago Cubs,13,2,1,0,R,2020-08-06,1.0,1.0,1.0,0.875,0.75,0.519,2020-08-06,0.09609609609609611,0.0,0.0,0.0,0.333,0.364,2020-08-06,Kansas City Royals,0.24207492795389046,1.67,1.0,2.5,4.27,2020-08-06,Chicago Cubs,0.7579250720461095,4.33,6.0,4.25,5.02,2020-08-06,Kansas City Royals,0.7100000000000002,4.33,6.0,7.25,5.36,2020-08-06,Chicago Cubs,0.36000000000000004,1.67,1.0,2.5,4.43,154.0,-167.0
456,555,2020-08-07,2020,Washington Nationals,Baltimore Orioles,0,11,0,1,R,2020-08-07,0.2971246006389776,0.0,0.0,0.429,0.4,0.333,2020-08-07,0.3402555910543131,0.667,0.0,0.286,1.0,0.587,2020-08-07,Washington Nationals,0.08156028368794326,4.0,1.0,2.86,5.31,2020-08-07,Baltimore Orioles,0.3475177304964539,2.67,7.0,3.57,4.5,2020-08-07,Washington Nationals,0.23373493975903606,3.33,3.0,3.43,4.39,2020-08-07,Baltimore Orioles,0.6698795180722891,3.67,8.0,4.29,6.06,-172.0,159.0
457,556,2020-08-07,2020,Tampa Bay Rays,New York Yankees,1,0,1,0,R,2020-08-07,0.8290734824281151,0.333,0.0,0.8,0.714,0.632,2020-08-07,0.2971246006389776,0.333,0.0,0.714,0.0,0.589,2020-08-07,Tampa Bay Rays,0.4078014184397163,2.0,0.0,5.43,4.71,2020-08-07,New York Yankees,0.8226950354609929,4.67,4.0,6.4,5.77,2020-08-07,Tampa Bay Rays,0.489156626506024,3.67,5.0,3.57,4.02,2020-08-07,New York Yankees,0.508433734939759,5.67,5.0,4.8,4.49,102.0,-112.0
