,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8514,Miami Marlins,Arizona Diamondbacks,0,0.6441461,0.3558539
4801,Atlanta Braves,Cincinnati Reds,0,0.3061182,0.6938818
6914,San Francisco Giants,Pittsburgh Pirates,1,0.1533165,0.8466835
771,Oakland Athletics,San Diego Padres,1,0.48058957,0.51941043
7357,Chicago Cubs,San Francisco Giants,0,0.3864628,0.6135372
5392,Minnesota Twins,Houston Astros,0,0.61202943,0.38797057
4170,Tampa Bay Rays,Toronto Blue Jays,0,0.51990783,0.4800922
3072,Los Angeles Angels,Baltimore Orioles,1,0.12227392,0.8777261
3913,Chicago Cubs,Pittsburgh Pirates,1,0.45835942,0.5416406
6656,Boston Red Sox,Milwaukee Brewers,0,0.5610424,0.43895757
723,Boston Red Sox,Atlanta Braves,0,0.4374845,0.5625155
1065,San Diego Padres,St. Louis Cardinals,0,0.4106331,0.5893669
8940,Colorado Rockies,Arizona Diamondbacks,0,0.29307997,0.70692
233,Houston Astros,Seattle Mariners,1,0.11257881,0.8874212
4078,Seattle Mariners,Boston Red Sox,0,0.54717636,0.4528236
3937,Washington Nationals,New York Mets,0,0.5777771,0.4222229
8684,San Francisco Giants,New York Mets,0,0.46493167,0.53506833
5634,Oakland Athletics,Texas Rangers,0,0.49875164,0.50124836
2020,Boston Red Sox,Seattle Mariners,1,0.45799106,0.54200894
1365,Chicago White Sox,Cincinnati Reds,1,0.43640107,0.56359893
8638,Boston Red Sox,Minnesota Twins,1,0.4668079,0.5331921
5452,Tampa Bay Rays,Detroit Tigers,0,0.4869362,0.5130638
2767,New York Mets,Chicago Cubs,1,0.33916658,0.6608334
7192,New York Mets,Los Angeles Dodgers,0,0.66083586,0.33916414
3477,Chicago White Sox,Kansas City Royals,0,0.4294328,0.5705672
1486,Los Angeles Angels,Chicago White Sox,1,0.5543614,0.4456386
2936,Chicago White Sox,Seattle Mariners,0,0.44988453,0.55011547
787,San Francisco Giants,Arizona Diamondbacks,1,0.35668033,0.64331967
6549,Chicago White Sox,Cleveland Guardians,0,0.46697378,0.5330262
5827,Cleveland Guardians,Texas Rangers,1,0.45409817,0.54590183
891,Colorado Rockies,Oakland Athletics,1,0.5129526,0.48704737
648,Chicago White Sox,Pittsburgh Pirates,1,0.18391341,0.8160866
19,Los Angeles Dodgers,San Francisco Giants,1,0.074153125,0.9258469
1054,Atlanta Braves,Boston Red Sox,0,0.38223583,0.6177642
8263,Colorado Rockies,Washington Nationals,0,0.4064834,0.5935166
1085,New York Yankees,Tampa Bay Rays,1,0.3982864,0.6017136
4456,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
324,Seattle Mariners,Oakland Athletics,1,0.56085664,0.43914336
6377,Oakland Athletics,Houston Astros,0,0.5003679,0.49963215
461,Texas Rangers,Seattle Mariners,1,0.40317076,0.59682924
7235,New York Mets,Washington Nationals,1,0.19014525,0.80985475
4225,Chicago Cubs,St. Louis Cardinals,0,0.4850036,0.5149964
1539,Cincinnati Reds,Pittsburgh Pirates,1,0.44516903,0.55483097
835,San Diego Padres,San Francisco Giants,1,0.3733166,0.6266834
680,St. Louis Cardinals,Pittsburgh Pirates,0,0.44795328,0.5520467
6423,Los Angeles Angels,Houston Astros,1,0.46729803,0.53270197
6304,Houston Astros,Kansas City Royals,0,0.08906233,0.91093767
5962,Toronto Blue Jays,Baltimore Orioles,0,0.19349736,0.80650264
5310,Cincinnati Reds,Pittsburgh Pirates,1,0.4913873,0.5086127
2342,Tampa Bay Rays,New York Mets,1,0.42180395,0.57819605
7840,New York Yankees,Houston Astros,0,0.44477904,0.55522096
4643,Kansas City Royals,Texas Rangers,0,0.4092304,0.5907696
8821,San Francisco Giants,St. Louis Cardinals,1,0.40373462,0.5962654
4337,Seattle Mariners,Los Angeles Angels,0,0.29423612,0.7057639
169,Washington Nationals,Baltimore Orioles,1,0.26954257,0.7304574
4827,Colorado Rockies,Los Angeles Dodgers,0,0.51167333,0.48832664
3274,Houston Astros,Cleveland Indians,0,0.32948393,0.6705161
6348,Baltimore Orioles,Los Angeles Angels,1,0.6261561,0.37384394
1115,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
1682,Chicago White Sox,Cleveland Indians,1,0.431926,0.568074
2303,Milwaukee Brewers,Atlanta Braves,0,0.43540555,0.56459445
7244,Detroit Tigers,Kansas City Royals,0,0.5037581,0.4962419
6809,Los Angeles Dodgers,San Diego Padres,1,0.45228404,0.54771596
2186,Washington Nationals,Atlanta Braves,0,0.45811546,0.54188454
8,Washington Nationals,New York Yankees,0,0.7916565,0.20834354
6132,Texas Rangers,Washington Nationals,0,0.51472795,0.48527202
99,San Diego Padres,Arizona Diamondbacks,1,0.3378762,0.6621238
3572,Minnesota Twins,Chicago White Sox,1,0.7144985,0.28550145
4366,Tampa Bay Rays,Boston Red Sox,0,0.35544235,0.64455765
2738,Tampa Bay Rays,Baltimore Orioles,1,0.26226014,0.73773986
6009,Oakland Athletics,Kansas City Royals,0,0.5505271,0.4494729
7732,Seattle Mariners,Oakland Athletics,0,0.111564696,0.8884353
5187,Texas Rangers,Atlanta Braves,0,0.47459924,0.52540076
7564,Pittsburgh Pirates,Chicago Cubs,0,0.4293769,0.5706231
1618,Houston Astros,Oakland Athletics,0,0.38150758,0.6184924
4023,Atlanta Braves,Miami Marlins,0,0.20616525,0.79383475
3407,San Francisco Giants,Houston Astros,1,0.5041475,0.49585247
3103,Texas Rangers,Detroit Tigers,0,0.4129315,0.5870685
3634,Chicago White Sox,New York Yankees,0,0.44037157,0.5596284
8524,Boston Red Sox,Los Angeles Angels,1,0.59256876,0.40743122
8168,Texas Rangers,Baltimore Orioles,0,0.4064834,0.5935166
3295,Minnesota Twins,Los Angeles Angels,1,0.4858786,0.5141214
8361,Philadelphia Phillies,Miami Marlins,0,0.42223865,0.57776135
6354,Atlanta Braves,Washington Nationals,1,0.21176517,0.78823483
4439,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
6223,Chicago Cubs,Cincinnati Reds,1,0.57844114,0.42155886
3885,Seattle Mariners,Houston Astros,1,0.56145996,0.43854004
2985,Toronto Blue Jays,Seattle Mariners,1,0.37570667,0.6242933
8520,Los Angeles Dodgers,Chicago Cubs,1,0.48949224,0.51050776
3109,Texas Rangers,Detroit Tigers,1,0.44389558,0.5561044
1440,Oakland Athletics,Houston Astros,0,0.47211093,0.5278891
3764,Pittsburgh Pirates,Arizona Diamondbacks,1,0.5536495,0.4463505
4199,Arizona Diamondbacks,Atlanta Braves,1,0.60924387,0.39075616
1794,Oakland Athletics,Detroit Tigers,1,0.4614281,0.5385719
8434,Miami Marlins,Arizona Diamondbacks,1,0.4681509,0.5318491
3903,New York Yankees,Baltimore Orioles,1,0.21667045,0.78332955
4560,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
7339,Texas Rangers,Toronto Blue Jays,0,0.64796174,0.35203823
2331,Minnesota Twins,Oakland Athletics,0,0.45956236,0.54043764
8311,Chicago Cubs,Texas Rangers,0,0.46397108,0.5360289
5915,Toronto Blue Jays,Baltimore Orioles,1,0.15672642,0.8432736
3612,San Francisco Giants,Colorado Rockies,1,0.4720568,0.5279432
7591,Miami Marlins,Washington Nationals,1,0.20101535,0.79898465
3861,Washington Nationals,Philadelphia Phillies,0,0.5819005,0.4180995
5279,Arizona Diamondbacks,Colorado Rockies,1,0.40659374,0.59340626
4976,Milwaukee Brewers,St. Louis Cardinals,1,0.38335025,0.61664975
2986,Cincinnati Reds,San Diego Padres,0,0.57150215,0.42849785
4847,Colorado Rockies,Los Angeles Dodgers,1,0.48363143,0.51636857
7793,New York Mets,San Diego Padres,0,0.42431456,0.57568544
3582,San Francisco Giants,Arizona Diamondbacks,1,0.2665422,0.7334578
1291,Seattle Mariners,Milwaukee Brewers,1,0.49196666,0.50803334
469,Cincinnati Reds,Kansas City Royals,0,0.4681155,0.5318845
4317,Texas Rangers,Cleveland Indians,0,0.5335485,0.46645156
5545,Los Angeles Angels,Oakland Athletics,1,0.47924358,0.5207564
605,Oakland Athletics,Los Angeles Angels,1,0.30318844,0.69681156
634,Milwaukee Brewers,Cincinnati Reds,1,0.55015296,0.44984704
1951,New York Mets,Washington Nationals,1,0.3108207,0.6891793
866,Arizona Diamondbacks,Seattle Mariners,0,0.39501476,0.60498524
2265,Los Angeles Dodgers,Seattle Mariners,1,0.09555751,0.9044425
1442,New York Yankees,Toronto Blue Jays,0,0.5300697,0.46993032
6489,Toronto Blue Jays,Kansas City Royals,1,0.33098167,0.6690183
6396,Minnesota Twins,Milwaukee Brewers,0,0.4027294,0.5972706
8506,Los Angeles Dodgers,Chicago Cubs,1,0.496867,0.503133
4697,Miami Marlins,New York Mets,0,0.46195596,0.53804404
2238,Los Angeles Angels,Los Angeles Dodgers,0,0.58005,0.41995
1944,Los Angeles Dodgers,San Diego Padres,0,0.41138005,0.58861995
4319,Arizona Diamondbacks,Colorado Rockies,0,0.43680996,0.56319004
1049,New York Yankees,Miami Marlins,0,0.41134453,0.5886555
4998,Detroit Tigers,New York Yankees,0,0.59129214,0.40870786
473,Milwaukee Brewers,Minnesota Twins,0,0.5457237,0.4542763
3419,Chicago White Sox,Cleveland Indians,0,0.4431197,0.5568803
294,Toronto Blue Jays,Washington Nationals,0,0.58070195,0.41929808
8763,Toronto Blue Jays,Chicago White Sox,1,0.40240437,0.59759563
7554,San Diego Padres,St. Louis Cardinals,0,0.43485755,0.56514245
8816,New York Mets,Washington Nationals,0,0.46334785,0.53665215
7254,Cleveland Guardians,Seattle Mariners,0,0.6651125,0.3348875
5105,Atlanta Braves,Miami Marlins,0,0.427431,0.572569
2548,Los Angeles Dodgers,San Francisco Giants,0,0.4129315,0.5870685
5435,Tampa Bay Rays,Toronto Blue Jays,0,0.47221476,0.52778524
8411,Chicago Cubs,Seattle Mariners,0,0.4988312,0.5011688
5103,Seattle Mariners,Kansas City Royals,1,0.3699649,0.6300351
2848,San Francisco Giants,Philadelphia Phillies,0,0.45740902,0.542591
5632,San Diego Padres,Pittsburgh Pirates,1,0.45468265,0.54531735
6750,St. Louis Cardinals,Chicago Cubs,1,0.44889975,0.55110025
6647,San Diego Padres,Minnesota Twins,1,0.48114592,0.5188541
5143,Toronto Blue Jays,Boston Red Sox,0,0.4069457,0.5930543
5783,Philadelphia Phillies,Los Angeles Angels,1,0.48492664,0.51507336
2504,Seattle Mariners,Texas Rangers,1,0.45956236,0.54043764
2358,Oakland Athletics,Houston Astros,1,0.5231037,0.47689632
5476,Oakland Athletics,Minnesota Twins,1,0.6253941,0.3746059
2758,Kansas City Royals,Detroit Tigers,0,0.43207735,0.56792265
7526,Baltimore Orioles,Detroit Tigers,0,0.409792,0.590208
5746,Kansas City Royals,Houston Astros,0,0.5378443,0.46215567
3368,Seattle Mariners,Houston Astros,0,0.50981236,0.49018767
2067,Toronto Blue Jays,Washington Nationals,0,0.38596737,0.6140326
2394,Atlanta Braves,Pittsburgh Pirates,0,0.3018058,0.6981942
5896,San Francisco Giants,Los Angeles Dodgers,1,0.6359942,0.36400577
5323,New York Yankees,Texas Rangers,0,0.3732425,0.6267575
3203,Toronto Blue Jays,Texas Rangers,1,0.19886816,0.80113184
5425,Chicago White Sox,New York Yankees,1,0.5191964,0.48080364
2162,Seattle Mariners,Baltimore Orioles,0,0.41560555,0.58439445
8851,Texas Rangers,New York Yankees,1,0.37453222,0.6254678
4541,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
7021,Arizona Diamondbacks,St. Louis Cardinals,0,0.59157085,0.40842912
5885,Detroit Tigers,Toronto Blue Jays,1,0.711442,0.28855798
2470,Milwaukee Brewers,San Diego Padres,0,0.44315553,0.5568445
5893,Seattle Mariners,Boston Red Sox,1,0.4927522,0.5072478
759,Minnesota Twins,Detroit Tigers,1,0.3062495,0.6937505
5005,Colorado Rockies,Philadelphia Phillies,1,0.5937681,0.40623185
8829,Los Angeles Angels,Oakland Athletics,1,0.25780028,0.7421997
2740,Cleveland Indians,Seattle Mariners,0,0.16659558,0.8334044
4315,Atlanta Braves,New York Mets,0,0.38810802,0.611892
2439,Colorado Rockies,Arizona Diamondbacks,1,0.33916658,0.6608334
3119,Minnesota Twins,Chicago White Sox,0,0.42180395,0.57819605
8305,Tampa Bay Rays,Oakland Athletics,1,0.28431994,0.71568006
4956,Texas Rangers,Los Angeles Angels,0,0.68746763,0.31253237
492,Minnesota Twins,Kansas City Royals,1,0.46763432,0.5323657
7058,Kansas City Royals,Chicago White Sox,1,0.61734074,0.38265926
1800,Washington Nationals,Arizona Diamondbacks,0,0.43818521,0.5618148
2957,San Francisco Giants,Oakland Athletics,1,0.41560555,0.58439445
465,Los Angeles Angels,Oakland Athletics,0,0.3770699,0.6229301
4236,Arizona Diamondbacks,Los Angeles Dodgers,0,0.44716322,0.5528368
8853,Houston Astros,Philadelphia Phillies,0,0.38986254,0.61013746
5668,Tampa Bay Rays,New York Yankees,1,0.44080055,0.55919945
7611,Baltimore Orioles,Houston Astros,0,0.5722637,0.4277363
2101,Oakland Athletics,Baltimore Orioles,0,0.41560555,0.58439445
337,Los Angeles Angels,Houston Astros,0,0.4529243,0.5470757
3151,Baltimore Orioles,Chicago White Sox,0,0.75080115,0.24919887
2399,Chicago Cubs,Washington Nationals,1,0.42180395,0.57819605
3216,St. Louis Cardinals,San Francisco Giants,0,0.5149231,0.48507693
3033,Detroit Tigers,Chicago White Sox,0,0.61268204,0.38731796
2133,Arizona Diamondbacks,Colorado Rockies,0,0.39497536,0.60502464
1072,San Diego Padres,St. Louis Cardinals,1,0.39501476,0.60498524
1340,Atlanta Braves,Boston Red Sox,0,0.43640107,0.56359893
3170,New York Mets,Pittsburgh Pirates,1,0.39159334,0.60840666
4840,Minnesota Twins,Seattle Mariners,0,0.36526144,0.63473856
1427,New York Yankees,Toronto Blue Jays,0,0.59036684,0.4096332
1512,Los Angeles Angels,Chicago White Sox,1,0.47735322,0.5226468
6721,Chicago White Sox,Kansas City Royals,1,0.48835123,0.5116488
2993,St. Louis Cardinals,Arizona Diamondbacks,1,0.4287259,0.5712741
7904,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
7422,Cleveland Guardians,Los Angeles Angels,1,0.45246357,0.54753643
8236,Chicago White Sox,San Francisco Giants,0,0.45172155,0.54827845
2873,Texas Rangers,Oakland Athletics,1,0.5229484,0.47705165
6683,Los Angeles Angels,Texas Rangers,1,0.4871958,0.5128042
5294,Chicago Cubs,Los Angeles Dodgers,0,0.751548,0.248452
8676,San Francisco Giants,New York Mets,0,0.44636095,0.55363905
3282,Los Angeles Dodgers,San Francisco Giants,0,0.39244783,0.6075522
2281,Tampa Bay Rays,New York Yankees,1,0.6023663,0.39763364
3715,Los Angeles Dodgers,New York Mets,1,0.23639971,0.7636003
1342,Philadelphia Phillies,Toronto Blue Jays,0,0.38304955,0.61695045
5309,Cincinnati Reds,Pittsburgh Pirates,0,0.4913873,0.5086127
3655,Cincinnati Reds,Chicago Cubs,0,0.4717399,0.5282601
1590,Miami Marlins,St. Louis Cardinals,0,0.43818521,0.5618148
1785,Milwaukee Brewers,Pittsburgh Pirates,0,0.37762266,0.62237734
4371,Tampa Bay Rays,Boston Red Sox,0,0.3374759,0.6625241
4948,Pittsburgh Pirates,Washington Nationals,1,0.56198907,0.4380109
8007,New York Yankees,Detroit Tigers,1,0.2906322,0.7093678
3850,Texas Rangers,Houston Astros,1,0.64817107,0.35182893
705,Colorado Rockies,San Diego Padres,1,0.55015296,0.44984704
6574,Baltimore Orioles,Tampa Bay Rays,1,0.46967608,0.5303239
3035,Kansas City Royals,Minnesota Twins,1,0.46075594,0.53924406
550,Los Angeles Dodgers,Seattle Mariners,1,0.2409684,0.7590316
612,Chicago Cubs,Chicago White Sox,1,0.3067463,0.6932537
1498,San Diego Padres,Arizona Diamondbacks,0,0.3831473,0.6168527
3964,Baltimore Orioles,Kansas City Royals,1,0.47852832,0.5214717
4412,Boston Red Sox,Houston Astros,1,0.43680996,0.56319004
1061,Oakland Athletics,Chicago White Sox,0,0.5808828,0.41911724
4862,New York Yankees,Boston Red Sox,0,0.429789,0.570211
4270,Los Angeles Dodgers,San Diego Padres,1,0.32724875,0.67275125
7599,Chicago White Sox,Detroit Tigers,0,0.49667954,0.50332046
7444,New York Mets,Pittsburgh Pirates,1,0.5750446,0.42495543
6335,Kansas City Royals,Cleveland Guardians,1,0.4861709,0.5138291
2820,Texas Rangers,Minnesota Twins,0,0.6499528,0.35004717
5772,Colorado Rockies,Atlanta Braves,0,0.52164364,0.4783564
6891,Kansas City Royals,Los Angeles Dodgers,0,0.64963627,0.3503637
6427,Chicago Cubs,Baltimore Orioles,0,0.4027294,0.5972706
1211,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
5503,Boston Red Sox,Seattle Mariners,1,0.44080055,0.55919945
6008,Oakland Athletics,Kansas City Royals,0,0.5505271,0.4494729
3530,Cleveland Indians,Detroit Tigers,1,0.4717399,0.5282601
8530,Kansas City Royals,Atlanta Braves,0,0.8766782,0.12332175
1681,St. Louis Cardinals,Washington Nationals,0,0.40522754,0.59477246
7878,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
6936,Miami Marlins,San Diego Padres,1,0.52819884,0.4718012
6471,Texas Rangers,Seattle Mariners,0,0.62740284,0.37259716
3162,Milwaukee Brewers,Cincinnati Reds,0,0.38398373,0.61601627
5381,Detroit Tigers,Oakland Athletics,0,0.4713468,0.5286532
5639,St. Louis Cardinals,Milwaukee Brewers,1,0.62234205,0.37765795
615,Cleveland Indians,Detroit Tigers,0,0.12576962,0.8742304
248,St. Louis Cardinals,Pittsburgh Pirates,1,0.5138812,0.4861188
5809,Atlanta Braves,Oakland Athletics,1,0.20315653,0.79684347
6634,Miami Marlins,New York Mets,0,0.5343019,0.46569815
1691,Milwaukee Brewers,Chicago Cubs,0,0.43818521,0.5618148
2355,Minnesota Twins,Chicago White Sox,1,0.5173551,0.48264492
263,Oakland Athletics,Los Angeles Angels,1,0.49424332,0.5057567
5333,New York Yankees,Texas Rangers,1,0.4495324,0.5504676
3706,Toronto Blue Jays,Detroit Tigers,0,0.1052745,0.8947255
4149,New York Mets,Philadelphia Phillies,1,0.4899286,0.5100714
1037,Atlanta Braves,Boston Red Sox,0,0.35853946,0.64146054
542,Atlanta Braves,Washington Nationals,0,0.35839492,0.6416051
8041,Chicago Cubs,Milwaukee Brewers,1,0.66099244,0.33900756
8225,Oakland Athletics,Cleveland Guardians,0,0.50903785,0.49096212
4763,Oakland Athletics,San Diego Padres,1,0.46195596,0.53804404
8700,Seattle Mariners,St. Louis Cardinals,0,0.4511447,0.5488553
463,New York Mets,Washington Nationals,0,0.5457237,0.4542763
7333,Milwaukee Brewers,San Francisco Giants,1,0.18291205,0.81708795
5411,Colorado Rockies,Kansas City Royals,0,0.41395324,0.58604676
6719,Texas Rangers,Baltimore Orioles,0,0.50203454,0.49796543
1388,Los Angeles Dodgers,Oakland Athletics,0,0.50656873,0.49343127
1721,Pittsburgh Pirates,San Diego Padres,1,0.5769794,0.42302057
4497,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
3417,New York Mets,Cincinnati Reds,1,0.47417957,0.52582043
8815,Philadelphia Phillies,Seattle Mariners,1,0.3518622,0.6481378
4501,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
5374,New York Yankees,Toronto Blue Jays,1,0.35012013,0.6498799
7396,Cleveland Guardians,Los Angeles Angels,1,0.43563282,0.5643672
4123,Washington Nationals,Colorado Rockies,0,0.50215197,0.49784803
7180,Washington Nationals,Oakland Athletics,0,0.48919034,0.51080966
5819,San Francisco Giants,Colorado Rockies,1,0.42194045,0.57805955
7527,Atlanta Braves,Washington Nationals,1,0.575214,0.42478594
5784,Toronto Blue Jays,Minnesota Twins,0,0.4335183,0.5664817
6895,Chicago White Sox,Detroit Tigers,1,0.322775,0.677225
2177,Oakland Athletics,Toronto Blue Jays,0,0.4436602,0.5563398
7972,Seattle Mariners,Los Angeles Angels,0,0.4003542,0.5996458
8680,Minnesota Twins,Washington Nationals,0,0.35495412,0.6450459
4521,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
2846,Arizona Diamondbacks,Los Angeles Dodgers,0,0.68100923,0.31899077
1768,Chicago White Sox,Cleveland Indians,0,0.36164308,0.6383569
5670,Minnesota Twins,Kansas City Royals,1,0.45468265,0.54531735
7804,Los Angeles Dodgers,San Diego Padres,1,0.4070658,0.5929342
217,Oakland Athletics,Los Angeles Angels,1,0.62327033,0.37672967
1032,Texas Rangers,Houston Astros,1,0.48832273,0.51167727
5004,Miami Marlins,St. Louis Cardinals,0,0.44853836,0.55146164
2691,St. Louis Cardinals,Cleveland Indians,1,0.41560555,0.58439445
5638,St. Louis Cardinals,Milwaukee Brewers,1,0.62234205,0.37765795
1151,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
8546,Miami Marlins,San Francisco Giants,1,0.58885866,0.41114134
697,St. Louis Cardinals,Cleveland Indians,0,0.41809398,0.581906
8261,Milwaukee Brewers,St. Louis Cardinals,1,0.42750734,0.57249266
2029,Los Angeles Dodgers,Cincinnati Reds,0,0.4504745,0.5495255
6490,New York Yankees,Boston Red Sox,1,0.35077482,0.6492252
2166,Seattle Mariners,Baltimore Orioles,1,0.4201845,0.5798155
781,Oakland Athletics,San Diego Padres,0,0.47484303,0.525157
4074,Texas Rangers,Houston Astros,1,0.6740383,0.3259617
5104,Detroit Tigers,Colorado Rockies,0,0.427431,0.572569
5806,Miami Marlins,Washington Nationals,1,0.45970386,0.54029614
881,St. Louis Cardinals,Cincinnati Reds,1,0.46788812,0.5321119
8097,Miami Marlins,New York Mets,0,0.46397108,0.5360289
1936,San Francisco Giants,Miami Marlins,1,0.36164308,0.6383569
6792,Milwaukee Brewers,Cincinnati Reds,1,0.41839164,0.58160836
4052,Seattle Mariners,Arizona Diamondbacks,0,0.3832057,0.6167943
50,Boston Red Sox,Baltimore Orioles,1,0.24969685,0.75030315
1103,Los Angeles Dodgers,Tampa Bay Rays,1,0.2431817,0.7568183
5109,St. Louis Cardinals,New York Mets,0,0.5752764,0.42472365
1203,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
7707,Atlanta Braves,New York Mets,1,0.42178875,0.57821125
5579,Atlanta Braves,Philadelphia Phillies,0,0.67334926,0.32665077
1497,San Diego Padres,Arizona Diamondbacks,1,0.3831473,0.6168527
3980,New York Yankees,Toronto Blue Jays,0,0.4863847,0.5136153
4619,Philadelphia Phillies,Detroit Tigers,1,0.4092304,0.5907696
5175,Toronto Blue Jays,Houston Astros,0,0.48520535,0.51479465
8102,Oakland Athletics,Los Angeles Angels,0,0.69472045,0.30527955
1840,New York Yankees,Tampa Bay Rays,0,0.38116014,0.61883986
6783,Chicago Cubs,Miami Marlins,1,0.540429,0.45957103
4091,Seattle Mariners,Boston Red Sox,0,0.6580474,0.34195262
6389,Colorado Rockies,San Diego Padres,0,0.5614135,0.4385865
7344,Houston Astros,Los Angeles Angels,1,0.22794485,0.77205515
6480,Chicago Cubs,New York Mets,0,0.6167834,0.3832166
7153,Boston Red Sox,Tampa Bay Rays,0,0.48578793,0.5142121
6611,Arizona Diamondbacks,San Francisco Giants,1,0.387079,0.612921
4961,Seattle Mariners,Houston Astros,0,0.5078609,0.49213913
101,Oakland Athletics,Los Angeles Angels,0,0.3378762,0.6621238
2938,Minnesota Twins,Cleveland Indians,1,0.44389558,0.5561044
6555,Baltimore Orioles,New York Yankees,0,0.48795623,0.5120438
4500,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
3687,Detroit Tigers,Los Angeles Angels,0,0.56053627,0.43946376
3117,Los Angeles Angels,Boston Red Sox,1,0.5229484,0.47705165
8318,Arizona Diamondbacks,Los Angeles Dodgers,1,0.46397108,0.5360289
1913,Cincinnati Reds,Arizona Diamondbacks,0,0.4670698,0.5329302
2913,Texas Rangers,Oakland Athletics,0,0.61268204,0.38731796
3242,Los Angeles Angels,Seattle Mariners,1,0.44041264,0.55958736
3938,New York Yankees,Baltimore Orioles,0,0.1371457,0.8628543
4233,Colorado Rockies,San Francisco Giants,0,0.4578213,0.5421787
4272,Toronto Blue Jays,New York Yankees,0,0.4075148,0.5924852
5144,Philadelphia Phillies,Colorado Rockies,1,0.27346194,0.72653806
1527,Chicago Cubs,Milwaukee Brewers,1,0.44594562,0.5540544
7988,Pittsburgh Pirates,Philadelphia Phillies,0,0.40065265,0.59934735
3654,Washington Nationals,Toronto Blue Jays,1,0.6086355,0.3913645
1991,San Francisco Giants,Miami Marlins,1,0.30854303,0.691457
1143,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
7784,Los Angeles Dodgers,Colorado Rockies,1,0.271815,0.728185
2965,Boston Red Sox,New York Yankees,1,0.57150215,0.42849785
7764,Chicago White Sox,Minnesota Twins,0,0.4064834,0.5935166
4695,Seattle Mariners,Kansas City Royals,0,0.40308797,0.596912
1506,Philadelphia Phillies,Atlanta Braves,1,0.53774357,0.46225643
1757,Chicago White Sox,Cleveland Indians,0,0.43818521,0.5618148
4783,Philadelphia Phillies,Pittsburgh Pirates,1,0.4246595,0.5753405
5351,Oakland Athletics,Detroit Tigers,0,0.51983,0.48016998
7550,Colorado Rockies,San Francisco Giants,0,0.35472602,0.645274
1807,Milwaukee Brewers,Pittsburgh Pirates,0,0.43818521,0.5618148
5561,New York Yankees,Chicago White Sox,0,0.40622193,0.5937781
1728,New York Mets,Philadelphia Phillies,1,0.5892885,0.41071156
2040,New York Mets,Boston Red Sox,0,0.3463592,0.6536408
6496,San Diego Padres,Arizona Diamondbacks,0,0.44748992,0.5525101
6808,Los Angeles Dodgers,San Diego Padres,1,0.45228404,0.54771596
8055,Chicago Cubs,Milwaukee Brewers,1,0.70351547,0.29648453
7763,Chicago White Sox,Minnesota Twins,1,0.4064834,0.5935166
1383,Toronto Blue Jays,Philadelphia Phillies,1,0.49132293,0.50867707
5500,New York Mets,St. Louis Cardinals,1,0.47023678,0.5297632
4151,San Francisco Giants,Atlanta Braves,0,0.5070213,0.4929787
765,Kansas City Royals,Chicago White Sox,0,0.68991375,0.31008625
180,New York Mets,Atlanta Braves,1,0.344899,0.655101
5631,Los Angeles Angels,Toronto Blue Jays,0,0.44640034,0.55359966
6105,Milwaukee Brewers,Toronto Blue Jays,1,0.62098366,0.37901634
7166,Oakland Athletics,New York Yankees,1,0.66276145,0.33723855
4781,Colorado Rockies,Cleveland Guardians,1,0.46195596,0.53804404
356,Cincinnati Reds,Cleveland Indians,1,0.28516906,0.71483094
7588,Philadelphia Phillies,Atlanta Braves,0,0.39089578,0.6091042
2583,Milwaukee Brewers,Detroit Tigers,0,0.4599771,0.5400229
1639,Texas Rangers,San Diego Padres,0,0.6168927,0.38310727
3354,Tampa Bay Rays,New York Yankees,0,0.37915885,0.62084115
4979,Colorado Rockies,Chicago Cubs,0,0.39546233,0.60453767
8537,Seattle Mariners,Colorado Rockies,1,0.22808576,0.77191424
3897,Kansas City Royals,Cleveland Indians,0,0.46468842,0.5353116
7463,San Francisco Giants,Los Angeles Dodgers,0,0.6393194,0.36068055
81,Oakland Athletics,Los Angeles Angels,0,0.3378762,0.6621238
2786,Toronto Blue Jays,New York Yankees,0,0.51968694,0.48031306
3192,Los Angeles Dodgers,Arizona Diamondbacks,1,0.04814583,0.95185417
7183,Minnesota Twins,Boston Red Sox,1,0.43563282,0.5643672
2056,St. Louis Cardinals,Philadelphia Phillies,0,0.42180395,0.57819605
7066,Colorado Rockies,Texas Rangers,1,0.4871958,0.5128042
7936,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
8793,Minnesota Twins,New York Yankees,1,0.37453222,0.6254678
