,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_brier,bovada_home_brier,betonlineag_home_brier,unibet_home_brier,sport888_home_brier,draftkings_home_brier,pinnacle_home_brier,mybookieag_home_brier,lowvig_away_brier,bovada_away_brier,betonlineag_away_brier,unibet_away_brier,sport888_away_brier,draftkings_away_brier,pinnacle_away_brier,mybookieag_away_brier
1798,1939,2021-04-12,2021,Houston Astros,Detroit Tigers,0,0.6941896024464832,0.32894736842105265,0.6996996996996997,0.3333333333333333,0.6941896024464832,0.32894736842105265,0.7245179063360881,0.3333333333333333,0.7041420118343196,0.3333333333333333,0.7041420118343196,0.3333333333333333,0.6894409937888198,0.33112582781456956,0.7093023255813954,0.3389830508474576,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1802,1941,2021-04-12,2021,Chicago White Sox,Cleveland Indians,1,0.5652173913043478,0.45662100456621,0.574468085106383,0.46511627906976744,0.5652173913043478,0.45662100456621,0.574468085106383,0.4716981132075472,0.574468085106383,0.4716981132075472,0.574468085106383,0.4716981132075472,0.5708154506437768,0.44642857142857145,0.574468085106383,0.46511627906976744,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1804,1942,2021-04-12,2021,Arizona Diamondbacks,Oakland Athletics,0,0.46511627906976744,0.5555555555555556,0.47619047619047616,0.5652173913043478,0.4716981132075472,0.5495495495495496,0.4807692307692308,0.5689655172413793,0.4807692307692308,0.5555555555555556,0.4807692307692308,0.5555555555555556,0.45045045045045046,0.5708154506437768,0.47619047619047616,0.5652173913043478,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1806,1943,2021-04-12,2021,San Francisco Giants,Cincinnati Reds,0,0.5370370370370371,0.4854368932038835,0.5412844036697247,0.5073891625615764,0.5370370370370371,0.4854368932038835,0.5327102803738317,0.5073891625615764,0.5327102803738317,0.5073891625615764,0.5327102803738317,0.5098039215686274,0.5260663507109005,0.49261083743842365,0.5454545454545454,0.5,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1838,1953,2021-04-13,2021,Pittsburgh Pirates,San Diego Padres,1,0.33003300330033003,0.6894409937888198,0.32786885245901637,0.7041420118343196,0.33003300330033003,0.6941896024464832,0.3389830508474576,0.7041420118343196,0.3333333333333333,0.7041420118343196,0.3333333333333333,0.7041420118343196,0.31746031746031744,0.7041420118343196,0.3389830508474576,0.7093023255813954,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1840,1954,2021-04-13,2021,Toronto Blue Jays,New York Yankees,1,0.5283018867924528,0.49504950495049505,0.5454545454545454,0.5,0.5283018867924528,0.49504950495049505,0.5594713656387665,0.49504950495049505,0.5412844036697247,0.49504950495049505,0.5412844036697247,0.49504950495049505,0.5283018867924528,0.49261083743842365,0.5454545454545454,0.5,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1842,1955,2021-04-13,2021,Tampa Bay Rays,Texas Rangers,0,0.6212121212121212,0.398406374501992,0.6254681647940075,0.411522633744856,0.6212121212121212,0.4,0.6453900709219859,0.4,0.6453900709219859,0.4,0.6453900709219859,0.4,0.609375,0.4098360655737705,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1844,1956,2021-04-13,2021,Atlanta Braves,Miami Marlins,0,0.6282527881040892,0.38910505836575876,0.6491228070175439,0.38461538461538464,0.6323529411764706,0.38910505836575876,0.6575342465753424,0.38461538461538464,0.6575342465753424,0.38461538461538464,0.6621621621621622,0.38461538461538464,0.6323529411764706,0.3861003861003861,0.6491228070175439,0.39215686274509803,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1848,1958,2021-04-13,2021,St. Louis Cardinals,Washington Nationals,1,0.5238095238095238,0.5,0.5370370370370371,0.5098039215686274,0.5260663507109005,0.5,0.5515695067264574,0.5,0.5370370370370371,0.5,0.5412844036697247,0.5,0.5238095238095238,0.4975124378109453,0.5454545454545454,0.5,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1850,1959,2021-04-13,2021,Houston Astros,Detroit Tigers,0,0.6415770609318996,0.38022813688212925,0.6491228070175439,0.3831417624521073,0.6415770609318996,0.38022813688212925,0.6753246753246753,0.37735849056603776,0.6575342465753424,0.37735849056603776,0.6621621621621622,0.37735849056603776,0.6415770609318996,0.38022813688212925,0.6539792387543253,0.38461538461538464,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1854,1961,2021-04-13,2021,Chicago White Sox,Cleveland Indians,0,0.5121951219512195,0.5121951219512195,0.5238095238095238,0.5238095238095238,0.5121951219512195,0.5121951219512195,0.5260663507109005,0.5145631067961165,0.5238095238095238,0.5121951219512195,0.5238095238095238,0.5145631067961165,0.5098039215686274,0.5098039215686274,0.5238095238095238,0.5238095238095238,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1856,1962,2021-04-13,2021,San Francisco Giants,Cincinnati Reds,1,0.5192307692307693,0.504950495049505,0.5260663507109005,0.5215311004784688,0.5215311004784688,0.504950495049505,0.5348837209302325,0.5073891625615764,0.5283018867924528,0.504950495049505,0.5327102803738317,0.5073891625615764,0.504950495049505,0.5145631067961165,0.5348837209302325,0.5121951219512195,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1858,1963,2021-04-13,2021,Los Angeles Dodgers,Colorado Rockies,1,0.7572815533980582,0.26737967914438504,0.76905311778291,0.273972602739726,0.7572815533980582,0.26737967914438504,0.7752808988764045,0.2777777777777778,0.7752808988764045,0.2777777777777778,0.7752808988764045,0.2777777777777778,0.7572815533980582,0.26666666666666666,0.76905311778291,0.273972602739726,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1895,1979,2021-04-15,2021,Atlanta Braves,Miami Marlins,1,0.6138996138996139,0.4048582995951417,0.6282527881040892,0.40816326530612246,0.6168582375478927,0.4048582995951417,0.6323529411764706,0.40816326530612246,0.6323529411764706,0.40816326530612246,0.6363636363636364,0.40816326530612246,0.609375,0.411522633744856,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1896,1980,2021-04-15,2021,Pittsburgh Pirates,San Diego Padres,0,0.3937007874015748,0.6254681647940075,0.39215686274509803,0.6415770609318996,0.3937007874015748,0.6282527881040892,0.39215686274509803,0.6539792387543253,0.38461538461538464,0.6491228070175439,0.38461538461538464,0.6491228070175439,0.3816793893129771,0.6415770609318996,0.39215686274509803,0.6491228070175439,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1905,1983,2021-04-15,2021,Minnesota Twins,Boston Red Sox,1,0.5918367346938775,0.4291845493562232,0.609375,0.423728813559322,0.5918367346938775,0.4291845493562232,0.6254681647940075,0.4166666666666667,0.6254681647940075,0.4166666666666667,0.6254681647940075,0.4166666666666667,0.6031746031746031,0.4166666666666667,0.5983935742971888,0.43478260869565216,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1906,1984,2021-04-15,2021,Chicago White Sox,Cleveland Indians,0,0.5850622406639004,0.43478260869565216,0.588477366255144,0.4484304932735426,0.5850622406639004,0.4366812227074236,0.609375,0.43478260869565216,0.5983935742971888,0.43478260869565216,0.5983935742971888,0.43478260869565216,0.5951417004048583,0.425531914893617,0.5918367346938775,0.4444444444444444,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1909,1985,2021-04-15,2021,Washington Nationals,Arizona Diamondbacks,0,0.6212121212121212,0.3968253968253968,0.6254681647940075,0.411522633744856,0.6254681647940075,0.3968253968253968,0.6666666666666666,0.39215686274509803,0.6453900709219859,0.39215686274509803,0.6453900709219859,0.39215686274509803,0.6323529411764706,0.38910505836575876,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1910,1986,2021-04-15,2021,Tampa Bay Rays,Texas Rangers,0,0.6323529411764706,0.3861003861003861,0.6415770609318996,0.39215686274509803,0.6363636363636364,0.3861003861003861,0.6666666666666666,0.37735849056603776,0.6666666666666666,0.37735849056603776,0.6666666666666666,0.37735849056603776,0.6491228070175439,0.373134328358209,0.6491228070175439,0.39215686274509803,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1914,1988,2021-04-15,2021,Oakland Athletics,Detroit Tigers,1,0.6212121212121212,0.4,0.6168582375478927,0.4149377593360996,0.6212121212121212,0.4,0.6254681647940075,0.4166666666666667,0.6254681647940075,0.4166666666666667,0.6254681647940075,0.4166666666666667,0.6062992125984252,0.4149377593360996,0.6212121212121212,0.4166666666666667,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1916,1989,2021-04-15,2021,Los Angeles Dodgers,Colorado Rockies,1,0.7354497354497355,0.2898550724637681,0.7461928934010152,0.2898550724637681,0.7354497354497355,0.2898550724637681,0.7572815533980582,0.28169014084507044,0.7572815533980582,0.28169014084507044,0.7572815533980582,0.28169014084507044,0.7409326424870466,0.2849002849002849,0.9708709583454704,0.13333333333333333,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1918,1991,2021-04-16,2021,Chicago Cubs,Atlanta Braves,0,0.45871559633027525,0.5614035087719298,0.4608294930875576,0.5780590717299579,0.45871559633027525,0.5614035087719298,0.4608294930875576,0.5815899581589958,0.45871559633027525,0.5780590717299579,0.45871559633027525,0.5780590717299579,0.45454545454545453,0.5652173913043478,0.46511627906976744,0.574468085106383,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1919,1992,2021-04-16,2021,Washington Nationals,Arizona Diamondbacks,1,0.6491228070175439,0.37037037037037035,0.6621621621621622,0.37453183520599254,0.6491228070175439,0.37037037037037035,0.6666666666666666,0.37735849056603776,0.6666666666666666,0.37735849056603776,0.6666666666666666,0.37735849056603776,0.6621621621621622,0.3597122302158273,0.6621621621621622,0.37735849056603776,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
1921,1993,2021-04-16,2021,Philadelphia Phillies,St. Louis Cardinals,1,0.5708154506437768,0.4484304932735426,0.588477366255144,0.45045045045045046,0.5708154506437768,0.4484304932735426,0.5951417004048583,0.4444444444444444,0.5951417004048583,0.4444444444444444,0.5951417004048583,0.4444444444444444,0.5850622406639004,0.43478260869565216,0.5850622406639004,0.45454545454545453,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
