,game_id,home_team,away_team,home_is_winner,home_odds,away_odds,home_implied_prob,away_implied_prob,home_win_prob,away_win_prob,homediff,awaydiff,bethome,betaway,bet_amount,bet_net,bankroll
86,97d9e86b68d5033f37c6a6030efcf641,Washington Nationals,Atlanta Braves,0,210.0,-260.0,0.3225806451612903,0.7222222222222222,0.305056095123291,0.694943904876709,-0.017524550037999298,-0.027278317345513226,False,False,0.0,0.0,1000.0
87,23ba8d74e9daa33d7da478f18f8e58a4,New York Yankees,San Francisco Giants,1,-185.0,153.0,0.6491228070175439,0.3952569169960474,0.5097863674163818,0.4902136325836181,-0.13933643960116204,0.09495671558757068,False,True,50.0,-50.0,950.0
88,f2912049aeca157ded4e77586ad96b6f,Boston Red Sox,Baltimore Orioles,0,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.5186437368392944,0.4813562631607055,-0.03691181871626115,-0.006448614888074966,False,False,0.0,0.0,950.0
89,2d36dc1a2de91bd8dc15c9d544f9f5a0,Chicago Cubs,Milwaukee Brewers,1,117.0,-140.0,0.4608294930875576,0.5833333333333334,0.3911166787147522,0.6088833212852478,-0.06971281437280541,0.025549987951914432,False,True,47.5,-47.5,902.5
90,53e0cd370c0af094e354e4b64cf6ada1,Tampa Bay Rays,Detroit Tigers,1,-230.0,190.0,0.696969696969697,0.3448275862068966,0.7847082614898682,0.2152917385101318,0.08773856452017115,-0.12953584769676477,True,False,45.125,64.74456521739131,967.2445652173913
91,c242048b2420a0eb53fe951109099db2,Texas Rangers,Philadelphia Phillies,1,-135.0,113.0,0.574468085106383,0.4694835680751174,0.5803503394126892,0.4196496605873108,0.005882254306306178,-0.049833907487806584,True,False,48.362228260869564,84.18610104669887,1051.4306662640902
92,cfe893abe7a8c4f2275864f05423bba2,Cincinnati Reds,Pittsburgh Pirates,0,-140.0,117.0,0.5833333333333334,0.4608294930875576,0.5803503394126892,0.4196496605873108,-0.0029829939206441614,-0.041179832500246816,False,False,0.0,0.0,1051.4306662640902
93,f6b17166f9f6f8fb2225a700865d33d1,Kansas City Royals,Minnesota Twins,0,130.0,-155.0,0.4347826086956521,0.6078431372549019,0.3670642077922821,0.6329357922077179,-0.06771840090337,0.025092654952815985,False,True,52.57153331320451,86.48865157978807,1137.9193178438782
94,cb499bb91e7c931593beea3335b90578,Miami Marlins,New York Mets,0,105.0,-125.0,0.4878048780487805,0.5555555555555556,0.5237063765525818,0.4762936234474182,0.03590149850380131,-0.07926193210813737,True,False,56.895965892193914,-56.895965892193914,1081.0233519516842
95,882e380b04765fa81bd5c4f1087c479e,St. Louis Cardinals,Toronto Blue Jays,0,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.5765984654426575,0.4234015345573425,0.02104290988710189,-0.064403343491438,True,False,54.05116759758421,-54.05116759758421,1026.9721843541
96,7de9dad87118ee281e48da1d8d6ed181,Houston Astros,Chicago White Sox,0,-160.0,134.0,0.6153846153846154,0.4273504273504273,0.5038413405418396,0.4961586594581604,-0.11154327484277582,0.06880823210773312,False,True,51.348609217705,120.15574556942968,1147.1279299235296
97,c6eec130ca93a016347f5df664919f77,San Diego Padres,Colorado Rockies,0,-210.0,170.0,0.6774193548387096,0.3703703703703703,0.6732462048530579,0.3267537951469421,-0.0041731499856517695,-0.04361657522342821,False,False,0.0,0.0,1147.1279299235296
98,12bb4f27b059b0b926b52f20d9574914,Oakland Athletics,Los Angeles Angels,1,185.0,-225.0,0.3508771929824561,0.6923076923076923,0.3403539657592773,0.6596460342407227,-0.010523227223178833,-0.032661658066969634,False,False,0.0,0.0,1147.1279299235296
99,ba85145c230b19c9c9af4e6cfc8584df,Los Angeles Dodgers,Arizona Diamondbacks,1,-168.0,140.0,0.6268656716417911,0.4166666666666667,0.494988739490509,0.505011260509491,-0.1318769321512821,0.08834459384282428,False,True,57.35639649617648,-57.35639649617648,1089.771533427353
100,671e5fd42a321195af770e20bb6c093e,Seattle Mariners,Cleveland Guardians,1,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.498042345046997,0.5019576549530029,-0.057513210508558565,0.014152776904222453,False,True,54.48857667136765,-54.48857667136765,1035.2829567559854
101,1455ddfcf0f94fb5d348a4aa223fc798,Miami Marlins,New York Mets,1,-102.0,-118.0,0.504950495049505,0.5412844036697247,0.6701162457466125,0.3298837542533874,0.1651657506971076,-0.21140064941633735,True,False,51.76414783779927,102.5133123846613,1137.7962691406467
103,f966cfcbe459a1a6b4ea49dc65ed5f25,Houston Astros,Chicago White Sox,1,-165.0,139.0,0.6226415094339622,0.4184100418410041,0.5413587093353271,0.4586412906646728,-0.08128280009863509,0.040231248823668686,False,True,56.88981345703234,-56.88981345703234,1080.9064556836145
104,7cdf5f141c30be44e268ef5bc97097ae,San Diego Padres,Colorado Rockies,0,-195.0,160.0,0.6610169491525424,0.3846153846153846,0.5823039412498474,0.4176960587501526,-0.07871300790269498,0.03308067413476801,False,True,54.045322784180726,140.5178392388699,1221.4242949224845
105,f425fc3f814ccff26d82d300b5a8b87d,Los Angeles Dodgers,Arizona Diamondbacks,0,-192.0,157.0,0.6575342465753424,0.3891050583657587,0.5823039412498474,0.4176960587501526,-0.07523030532549502,0.028591000384393883,False,True,61.07121474612423,156.95302189753926,1378.3773168200237
106,db7d886360e87493ff57669cff37880a,Seattle Mariners,Cleveland Guardians,0,-165.0,139.0,0.6226415094339622,0.4184100418410041,0.5408414006233215,0.4591585993766784,-0.0818001088106407,0.0407485575356743,False,True,68.91886584100119,164.71608935999285,1543.0934061800165
