,home_is_winner,lowvig_home_vf,lowvig_away_vf,pinnacle_home_vf,pinnacle_away_vf,unibet_home_vf,unibet_away_vf,betonlineag_home_vf,betonlineag_away_vf,sport888_home_vf,sport888_away_vf,draftkings_home_vf,draftkings_away_vf,pointsbetus_home_vf,pointsbetus_away_vf,gtbets_home_vf,gtbets_away_vf,max_min_diff_home_vf,max_min_diff_away_vf
0,0,0.44573643410852715,0.5542635658914729,0.44573643410852715,0.5542635658914729,0.439476275575331,0.560523724424669,0.444104134762634,0.555895865237366,0.4386930983847283,0.5613069016152716,0.4368583067593224,0.5631416932406776,0.447405997144217,0.552594002855783,0.446862249854284,0.5531377501457159,0.02146019150520123,0.021460191505201176
1,1,0.7196303273946388,0.2803696726053611,0.7303622999958939,0.26963770000410614,0.7373290060359733,0.2626709939640268,0.7211264756455272,0.2788735243544728,0.7373290060359733,0.2626709939640268,0.7329268696775904,0.2670731303224096,0.7188110521909015,0.28118894780909853,0.7019092588790802,0.2980907411209197,0.0366730289894075,0.03667302898940744
2,1,0.5736776932602158,0.42632230673978416,0.5751005420528064,0.4248994579471935,0.5669705469845722,0.4330294530154278,0.5726116795828974,0.4273883204171026,0.5669705469845722,0.4330294530154278,0.5598068350668648,0.44019316493313515,0.5711159737417943,0.42888402625820565,0.5772148374973902,0.4227851625026098,0.022243318914657362,0.022243318914657362
3,1,0.6156868347739124,0.38431316522608755,0.6156868347739124,0.38431316522608755,0.6251378169790519,0.3748621830209482,0.6147566808925042,0.38524331910749576,0.6233894945490586,0.37661050545094155,0.6187175043327556,0.38128249566724437,0.6159669649002064,0.38403303509979353,0.6063931297709924,0.39360687022900764,0.02328395890148338,0.02328395890148327
4,0,0.5761603265135262,0.4238396734864737,0.5761603265135262,0.4238396734864737,0.5934708962118879,0.4065291037881121,0.5761603265135262,0.4238396734864737,0.5917728943458199,0.40822710565418,0.5863427445830597,0.41365725541694026,0.5791786378232212,0.42082136217677873,0.5772148374973902,0.4227851625026098,0.017752880546091587,0.017752880546091532
5,0,0.6305320867653681,0.369467913234632,0.6358525522264102,0.36414744777358965,0.6428571428571429,0.35714285714285715,0.6319114499034094,0.3680885500965906,0.6428571428571429,0.35714285714285715,0.6412990790111488,0.35870092098885115,0.6369879813588423,0.36301201864115773,0.6278858850047349,0.37211411499526525,0.01792828242856781,0.017928282428567976
6,1,0.663520363572802,0.336479636427198,0.6710458045368699,0.3289541954631302,0.6899874319229158,0.31001256807708416,0.6652263198425602,0.3347736801574399,0.6838816394045212,0.3161183605954787,0.6838816394045212,0.3161183605954787,0.6602950342821525,0.33970496571784753,0.6596534653465347,0.34034653465346537,0.03589938160845041,0.03589938160845041
7,1,0.5381158455392809,0.461884154460719,0.539285269580376,0.46071473041962396,0.5451883661916846,0.45481163380831546,0.5381158455392809,0.461884154460719,0.5443833464257659,0.4556166535742341,0.5366715146478288,0.46332848535217114,0.5324675324675325,0.4675324675324675,0.5284039285250725,0.4715960714749275,0.016784437666612195,0.01678443766661203
8,1,0.668249459448001,0.331750540551999,0.669557603302339,0.3304423966976608,0.6728794218333967,0.3271205781666032,0.669557603302339,0.3304423966976608,0.6665976392627874,0.33340236073721274,0.6665976392627874,0.33340236073721274,0.6546916890080429,0.34530831099195713,0.6527777777777778,0.34722222222222227,0.03319824229867274,0.03319824229867263
9,1,0.5284039285250725,0.4715960714749275,0.5307993629202359,0.46920063707976417,0.5521660920401739,0.4478339079598261,0.5271970157022643,0.4728029842977358,0.543415571932073,0.45658442806792693,0.543415571932073,0.45658442806792693,0.5217391304347826,0.4782608695652174,0.5174799708667153,0.4825200291332848,0.034686121173458595,0.034686121173458706
10,0,0.49649007862223893,0.5035099213777612,0.5035099213777612,0.49649007862223893,0.49447293951185,0.50552706048815,0.49423272123281353,0.5057672787671865,0.49439461883408076,0.5056053811659194,0.49431456381333577,0.5056854361866643,0.5,0.5,0.497677011707861,0.5023229882921391,0.017233288142663505,0.01723328814266345
11,1,0.6296542111900179,0.3703457888099821,0.6349897540983607,0.3650102459016394,0.6432845176363325,0.35671548236366746,0.6310349339264687,0.36896506607353136,0.6353646353646354,0.3646353646353647,0.6353646353646354,0.3646353646353647,0.6296770886724757,0.3703229113275244,0.6278858850047349,0.37211411499526525,0.01900348915314276,0.019003489153142927
12,1,0.5503313348059325,0.4496686651940676,0.5627093412727949,0.4372906587272051,0.560523724424669,0.439476275575331,0.555895865237366,0.444104134762634,0.5613069016152716,0.4386930983847283,0.556697108066971,0.4433028919330289,0.552594002855783,0.447405997144217,0.5542635658914729,0.44573643410852715,0.018264299341134493,0.018264299341134382
13,1,0.7172986313663899,0.28270136863361006,0.7281746305520675,0.2718253694479323,0.7373290060359733,0.2626709939640268,0.7172986313663899,0.28270136863361006,0.7373290060359733,0.2626709939640268,0.7373290060359733,0.2626709939640268,0.7188110521909015,0.28118894780909853,0.7072089894753502,0.29279101052464984,0.03012001656062313,0.03012001656062302
14,1,0.689931014237487,0.3100689857625128,0.7075929177876947,0.2924070822123052,0.7111860431021844,0.2888139568978156,0.6914908882192567,0.3085091117807433,0.7081982399258916,0.29180176007410835,0.7081982399258916,0.29180176007410835,0.6884521306269579,0.3115478693730421,0.6748630348105356,0.32513696518946433,0.036323008291648806,0.03632300829164875
15,1,0.5736776932602158,0.42632230673978416,0.5726116795828974,0.4273883204171026,0.587500796330509,0.412499203669491,0.5726116795828974,0.4273883204171026,0.587500796330509,0.412499203669491,0.5812874150803794,0.4187125849196206,0.5711159737417943,0.42888402625820565,0.5685889034512888,0.4314110965487112,0.018911892879220238,0.018911892879220182
16,0,0.5806948485367106,0.4193051514632894,0.5761603265135262,0.4238396734864737,0.578989574979952,0.42101042502004815,0.5806948485367106,0.4193051514632894,0.5791786378232212,0.42082136217677873,0.5778499401811656,0.4221500598188344,0.5791786378232212,0.42082136217677873,0.5817328211694409,0.41826717883055914,0.026775240831506286,0.026775240831506453
17,0,0.6488064164016896,0.3511935835983105,0.6447342807085847,0.3552657192914152,0.6697412647541625,0.3302587352458376,0.6488064164016896,0.3511935835983105,0.6697412647541625,0.3302587352458376,0.6634676631704107,0.3365323368295894,0.6428571428571429,0.35714285714285715,0.6405357494583416,0.35946425054165854,0.02920551529582094,0.02920551529582094
19,1,0.5817328211694409,0.41826717883055914,0.5864680384634547,0.41353196153654526,0.6111769214688871,0.38882307853111286,0.5830871803527724,0.41691281964722765,0.6051172077201804,0.3948827922798196,0.6051172077201804,0.3948827922798196,0.5791786378232212,0.42082136217677873,0.5817328211694409,0.41826717883055914,0.031998283645665926,0.03199828364566587
20,1,0.5675103560283946,0.4324896439716052,0.5786033711730307,0.42139662882696943,0.5951171430737736,0.40488285692622644,0.5675103560283946,0.4324896439716052,0.5888210729200128,0.41117892707998716,0.5888210729200128,0.41117892707998716,0.5711159737417943,0.42888402625820565,0.5675103560283946,0.4324896439716052,0.027606787045379,0.027606787045378778
21,0,0.5162468054034319,0.4837531945965681,0.5242310245629564,0.47576897543704366,0.5294564483457124,0.4705435516542876,0.5162468054034319,0.4837531945965681,0.5297606439313705,0.47023935606862943,0.5291095890410958,0.4708904109589041,0.5108342361863488,0.4891657638136511,0.5092984332140034,0.49070156678599663,0.02438032326268058,0.02438032326268058
22,1,0.6232876712328766,0.3767123287671233,0.6223824236182629,0.37761757638173704,0.6341463414634145,0.36585365853658536,0.6232876712328766,0.3767123287671233,0.6341463414634145,0.36585365853658536,0.6265889830508474,0.3734110169491525,0.6296770886724757,0.3703229113275244,0.6199843522968592,0.3800156477031407,0.02106592250580197,0.02106592250580175
24,1,0.6982758620689655,0.3017241379310345,0.7047897041263103,0.29521029587368985,0.7128189866825385,0.2871810133174615,0.6982758620689655,0.3017241379310345,0.7112961124264875,0.28870388757351256,0.7112961124264875,0.28870388757351256,0.6968455551003688,0.30315444489963134,0.6859938659266832,0.31400613407331673,0.03570764813243732,0.0357076481324371
26,0,0.486051922323835,0.513948077676165,0.48481227884747946,0.5151877211525205,0.49891020052310364,0.5010897994768962,0.48729792147806006,0.5127020785219399,0.49447293951185,0.50552706048815,0.48729792147806006,0.5127020785219399,0.4891657638136511,0.5108342361863488,0.48837209302325585,0.5116279069767442,0.02753288559608197,0.027532885596081913
27,0,0.6619841966637401,0.3380158033362599,0.6710458045368699,0.3289541954631302,0.6728794218333967,0.3271205781666032,0.6619841966637401,0.3380158033362599,0.6665976392627874,0.33340236073721274,0.6665976392627874,0.33340236073721274,0.6602950342821525,0.33970496571784753,0.6566523605150215,0.34334763948497854,0.024861237650990575,0.024861237650990686
28,0,0.6813362438606064,0.3186637561393934,0.6837516738368614,0.3162483261631385,0.6953292206974694,0.3046707793025305,0.6830503312266809,0.31694966877331915,0.6953292206974694,0.3046707793025305,0.6953292206974694,0.3046707793025305,0.6712701808986579,0.32872981910134214,0.6650110958469829,0.334988904153017,0.03031812485048646,0.030318124850486516
29,1,0.4661016949152542,0.5338983050847457,0.45280459586691135,0.5471954041330886,0.44471965773474437,0.5552803422652556,0.4661016949152542,0.5338983050847457,0.44511790889288755,0.5548820911071124,0.4455578077790951,0.5544421922209049,0.4572564612326044,0.5427435387673957,0.468238865963952,0.531761134036048,0.02351920822920761,0.02351920822920761
30,1,0.5413598782444161,0.45864012175558383,0.5413598782444161,0.45864012175558383,0.5556381890861765,0.4443618109138236,0.5431472081218274,0.45685279187817257,0.550213260953858,0.44978673904614186,0.550213260953858,0.44978673904614186,0.5324675324675325,0.4675324675324675,0.531761134036048,0.468238865963952,0.023877055050128493,0.023877055050128382
31,0,0.5914396887159533,0.40856031128404674,0.5946894746920278,0.4053105253079722,0.6001796945193171,0.3998203054806828,0.5926876202694035,0.40731237973059653,0.5985401459854015,0.40145985401459855,0.5998344142403753,0.4001655857596247,0.5917728943458199,0.40822710565418,0.5851458707737786,0.4148541292262215,0.017023572263441755,0.0170235722634417
33,0,0.6488064164016896,0.3511935835983105,0.6479878222814194,0.3520121777185805,0.6627212736985442,0.337278726301456,0.6488064164016896,0.3511935835983105,0.6611256614463628,0.3388743385536373,0.6634676631704107,0.3365323368295894,0.6428571428571429,0.35714285714285715,0.6358504592820332,0.3641495407179668,0.030747179980754158,0.030747179980754047
36,0,0.6409804092077965,0.3590195907922034,0.6471654031373671,0.35283459686263297,0.6665850972715037,0.3334149027284963,0.6409804092077965,0.3590195907922034,0.6665976392627874,0.33340236073721274,0.6703859146279045,0.32961408537209536,0.6428571428571429,0.35714285714285715,0.629269318749507,0.37073068125049297,0.041116595878397555,0.04111659587839761
37,0,0.7217015140591205,0.27829848594087964,0.7303622999958939,0.26963770000410614,0.7566658037794461,0.243334196220554,0.7217015140591205,0.27829848594087964,0.758974358974359,0.24102564102564106,0.7575596816976127,0.24244031830238727,0.7111860431021844,0.2888139568978156,0.7106818112237088,0.2893181887762912,0.04829254775065028,0.04829254775065012
38,0,0.4324896439716052,0.5675103560283946,0.4399629902377311,0.5600370097622689,0.42970720759903275,0.5702927924009673,0.4324896439716052,0.5675103560283946,0.43027888446215146,0.5697211155378487,0.43027888446215146,0.5697211155378487,0.4372278664731495,0.5627721335268505,0.4399629902377311,0.5600370097622689,0.02158954422649173,0.02158954422649162
39,0,0.5817328211694409,0.41826717883055914,0.5841190732758621,0.41588092672413796,0.6031569090828021,0.3968430909171981,0.5830871803527724,0.41691281964722765,0.6051172077201804,0.3948827922798196,0.6051172077201804,0.3948827922798196,0.5791786378232212,0.42082136217677873,0.5736776932602158,0.42632230673978416,0.031439514459964624,0.03143951445996457
40,1,0.5230171935662784,0.47698280643372154,0.5296046953219403,0.4703953046780598,0.5232704950150202,0.47672950498497974,0.521797153024911,0.478202846975089,0.5223069506529932,0.4776930493470067,0.5227995758218452,0.47720042417815484,0.5324675324675325,0.4675324675324675,0.5162468054034319,0.4837531945965681,0.016220727064100604,0.016220727064100604
41,0,0.5638051044083527,0.4361948955916473,0.5700820261908188,0.4299179738091811,0.5965276928719893,0.4034723071280108,0.5638051044083527,0.4361948955916473,0.5968489341983318,0.40315106580166826,0.5956915391820169,0.40430846081798316,0.5627721335268505,0.4372278664731495,0.5600370097622689,0.4399629902377311,0.03681192443606296,0.03681192443606285
42,1,0.47698280643372154,0.5230171935662784,0.48588616381304955,0.5141138361869505,0.48017621145374445,0.5198237885462554,0.478202846975089,0.521797153024911,0.48214285714285704,0.5178571428571428,0.48066174826738206,0.5193382517326178,0.4891657638136511,0.5108342361863488,0.4930284439486894,0.5069715560513107,0.021432372473761896,0.02143237247376173
43,0,0.513948077676165,0.486051922323835,0.511784905043332,0.48821509495666804,0.5260865852617197,0.4739134147382802,0.5127020785219399,0.48729792147806006,0.5266781411359724,0.4733218588640275,0.5269467545091263,0.47305324549087374,0.5108342361863488,0.4891657638136511,0.5162468054034319,0.4837531945965681,0.017780851667696385,0.01778085166769644
44,0,0.5069715560513107,0.4930284439486894,0.5081936510909262,0.49180634890907393,0.5,0.5,0.5080764260660882,0.4919235739339118,0.5,0.5,0.5,0.5,0.5108342361863488,0.4891657638136511,0.5162468054034319,0.4837531945965681,0.02409645104800001,0.0240964510479999
46,1,0.5092984332140034,0.49070156678599663,0.5141138361869505,0.48588616381304955,0.5131897120246207,0.48681028797537923,0.5103878116343491,0.489612188365651,0.5133761369716425,0.4866238630283574,0.5137614678899083,0.4862385321100918,0.5108342361863488,0.4891657638136511,0.5116279069767442,0.48837209302325585,0.02196382848275724,0.021963828482757353
48,0,0.5381158455392809,0.461884154460719,0.5503313348059325,0.4496686651940676,0.5608248540601111,0.4391751459398891,0.5381158455392809,0.461884154460719,0.5593908258222572,0.44060917417774287,0.5533061099288741,0.4466938900711259,0.5427435387673957,0.4572564612326044,0.5381158455392809,0.461884154460719,0.022709008520830132,0.02270900852082991
49,0,0.4703953046780598,0.5296046953219403,0.4670505438259757,0.5329494561740244,0.46874999999999994,0.53125,0.46943325045014145,0.5305667495498585,0.46874999999999994,0.53125,0.4591836734693878,0.5408163265306123,0.4675324675324675,0.5324675324675325,0.468238865963952,0.531761134036048,0.04533201856041569,0.0453320185604158
50,1,0.5685889034512888,0.4314110965487112,0.5817328211694409,0.41826717883055914,0.5836044242029929,0.41639557579700714,0.569004382089337,0.4309956179106631,0.5844784714042665,0.4155215285957335,0.584268180018477,0.4157318199815231,0.5791786378232212,0.42082136217677873,0.5736776932602158,0.42632230673978416,0.026244838670478443,0.026244838670478332
51,0,0.4125111825320566,0.5874888174679435,0.4095696268365622,0.5904303731634377,0.40822710565418,0.5917728943458199,0.4125111825320566,0.5874888174679435,0.40632549967054693,0.5936745003294531,0.40430846081798316,0.5956915391820169,0.40822710565418,0.5917728943458199,0.41383238950507656,0.5861676104949234,0.017670296375110472,0.01767029637511064
52,0,0.5483396008675064,0.45166039913249373,0.5531377501457159,0.446862249854284,0.5702927924009673,0.42970720759903275,0.549193293261626,0.450806706738374,0.5675310114079267,0.43246898859207317,0.5536401416038171,0.44635985839618286,0.552594002855783,0.447405997144217,0.5483396008675064,0.45166039913249373,0.023559438227788165,0.02355943822778811
53,1,0.6710458045368699,0.3289541954631302,0.7041616806275761,0.2958383193724239,0.7080400148203038,0.2919599851796962,0.6726178372442961,0.32738216275570375,0.7065754465982516,0.2934245534017484,0.7019092588790802,0.2980907411209197,0.6832740213523132,0.31672597864768687,0.6830100911580448,0.3169899088419552,0.03699421028343386,0.036994210283434026
66,0,0.5471954041330886,0.45280459586691135,0.5600370097622689,0.4399629902377311,0.5635965299740278,0.4364034700259722,0.5471954041330886,0.45280459586691135,0.5608248540601111,0.4391751459398891,0.5533061099288741,0.4466938900711259,0.552594002855783,0.447405997144217,0.5531377501457159,0.446862249854284,0.020335607274838075,0.020335607274838186
67,0,0.5069715560513107,0.4930284439486894,0.49764317699740745,0.5023568230025924,0.5120034919249236,0.48799650807507633,0.5080764260660882,0.4919235739339118,0.5109861135524697,0.48901388644753035,0.5056854361866643,0.49431456381333577,0.5,0.5,0.5,0.5,0.014360314927516105,0.014360314927516105
68,1,0.5401967050867028,0.45980329491329713,0.5401967050867028,0.45980329491329713,0.5564206704224298,0.44357932957757024,0.5401967050867028,0.45980329491329713,0.5564206704224298,0.44357932957757024,0.5564206704224298,0.44357932957757024,0.5324675324675325,0.4675324675324675,0.5338983050847457,0.4661016949152542,0.025087633122580555,0.02508763312258072
69,1,0.41149543058286925,0.5885045694171308,0.4193051514632894,0.5806948485367106,0.3998203054806828,0.6001796945193171,0.4095696268365622,0.5904303731634377,0.40145985401459855,0.5985401459854015,0.40145985401459855,0.5985401459854015,0.42082136217677873,0.5791786378232212,0.41826717883055914,0.5817328211694409,0.02608401190554821,0.0260840119055481
72,1,0.5350803043110736,0.4649196956889265,0.5350803043110736,0.4649196956889265,0.5596868884540117,0.4403131115459883,0.5369404697342622,0.4630595302657377,0.5521642192665488,0.4478357807334512,0.5521642192665488,0.4478357807334512,0.5324675324675325,0.4675324675324675,0.5401967050867028,0.45980329491329713,0.027219355986479177,0.027219355986479232
73,0,0.5,0.5,0.5187068652379223,0.48129313476207775,0.5245202558635395,0.47547974413646055,0.5,0.5,0.5178571428571428,0.48214285714285704,0.5178571428571428,0.48214285714285704,0.5108342361863488,0.4891657638136511,0.5023229882921391,0.497677011707861,0.026678141135972444,0.0266781411359725
74,0,0.4288457052627801,0.5711542947372198,0.43357359774614906,0.566426402253851,0.4409431386295709,0.5590568613704292,0.4273883204171026,0.5726116795828974,0.4409431386295709,0.5590568613704292,0.4409431386295709,0.5590568613704292,0.42888402625820565,0.5711159737417943,0.42632230673978416,0.5736776932602158,0.01862657660271172,0.01862657660271172
75,0,0.5817328211694409,0.41826717883055914,0.5841190732758621,0.41588092672413796,0.6168324818499598,0.38316751815004035,0.5830871803527724,0.41691281964722765,0.6106275767292716,0.3893724232707283,0.6106275767292716,0.3893724232707283,0.5917728943458199,0.40822710565418,0.5817328211694409,0.41826717883055914,0.03509966068051884,0.035099660680518785
76,1,0.624188588998975,0.37581141100102494,0.6358525522264102,0.36414744777358965,0.6475622114626731,0.3524377885373269,0.624188588998975,0.37581141100102494,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.35714285714285715,0.6296770886724757,0.3703229113275244,0.6199843522968592,0.3800156477031407,0.0275778591658139,0.027577859165813845
80,0,0.5600370097622689,0.4399629902377311,0.5638051044083527,0.4361948955916473,0.5724794461272177,0.42752055387278237,0.5600370097622689,0.4399629902377311,0.5724794461272177,0.42752055387278237,0.5724794461272177,0.42752055387278237,0.5627721335268505,0.4372278664731495,0.5648953897426403,0.43510461025735975,0.013640683497946893,0.013640683497946948
82,0,0.40431695902709236,0.5956830409729075,0.39432534106875766,0.6056746589312424,0.39076376554174075,0.6092362344582594,0.4030988221956289,0.5969011778043711,0.3948827922798196,0.6051172077201804,0.3948827922798196,0.6051172077201804,0.40145985401459855,0.5985401459854015,0.4023443687628703,0.5976556312371297,0.0183321851594756,0.018332185159475656
83,0,0.4825200291332848,0.5174799708667153,0.48007246376811596,0.5199275362318841,0.4782608695652174,0.5217391304347826,0.48167822094174845,0.5183217790582515,0.4831460674157303,0.5168539325842696,0.4831460674157303,0.5168539325842696,0.4782608695652174,0.5217391304347826,0.47476701248461406,0.525232987515386,0.014398751329037063,0.01439875132903723
84,1,0.5116279069767442,0.48837209302325585,0.5105386416861827,0.4894613583138174,0.5121724504249292,0.4878275495750709,0.5127020785219399,0.48729792147806006,0.5121724504249292,0.4878275495750709,0.5121724504249292,0.4878275495750709,0.5108342361863488,0.4891657638136511,0.5035099213777612,0.49649007862223893,0.021422060164083878,0.021422060164083823
85,0,0.42034828858196793,0.5796517114180321,0.41588092672413796,0.5841190732758621,0.41324982243171693,0.5867501775682831,0.42034828858196793,0.5796517114180321,0.41324982243171693,0.5867501775682831,0.41324982243171693,0.5867501775682831,0.42082136217677873,0.5791786378232212,0.41826717883055914,0.5817328211694409,0.017670296375110472,0.01767029637511064
86,1,0.5471954041330886,0.45280459586691135,0.5611391546749039,0.4388608453250961,0.5782537067545305,0.42174629324546953,0.5471954041330886,0.45280459586691135,0.5770191507077436,0.42298084929225643,0.5697211155378487,0.43027888446215146,0.552594002855783,0.447405997144217,0.5542635658914729,0.44573643410852715,0.031058302621441825,0.031058302621441825
88,0,0.6375659693520697,0.3624340306479303,0.624188588998975,0.37581141100102494,0.6309403437815976,0.3690596562184025,0.6392865612401554,0.36071343875984474,0.6323482641495033,0.36765173585049676,0.6323482641495033,0.36765173585049676,0.6296770886724757,0.3703229113275244,0.6323766526926797,0.3676233473073202,0.024354501274515328,0.024354501274515217
89,1,0.5338983050847457,0.4661016949152542,0.536256323777403,0.46374367622259693,0.5483133218982277,0.45168667810177243,0.5338983050847457,0.4661016949152542,0.5410628019323671,0.4589371980676328,0.5410628019323671,0.4589371980676328,0.5324675324675325,0.4675324675324675,0.5381158455392809,0.461884154460719,0.015845789430695145,0.01584578943069509
95,1,0.3800156477031407,0.6199843522968592,0.39074063110532237,0.6092593688946777,0.3922699740409576,0.6077300259590424,0.3800156477031407,0.6199843522968592,0.3922699740409576,0.6077300259590424,0.3922699740409576,0.6077300259590424,0.38403303509979353,0.6159669649002064,0.38431316522608755,0.6156868347739124,0.019451729127751394,0.019451729127751394
96,0,0.6447342807085847,0.3552657192914152,0.6604339389663081,0.339566061033692,0.6681213843499441,0.3318786156500558,0.6479878222814194,0.3520121777185805,0.6681213843499441,0.3318786156500558,0.6681213843499441,0.3318786156500558,0.6475622114626731,0.3524377885373269,0.6455089820359281,0.35449101796407184,0.02648420668637319,0.02648420668637319
