,game_id,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8794,171ff5a28cf534f738364822acc18519,Los Angeles Angels,Oakland Athletics,1,0.3831782937049866,0.6168217062950134
8795,adeeb4d2f327a31e725f82ace08a0219,Arizona Diamondbacks,Kansas City Royals,0,0.3398133873939514,0.6601866126060486
8796,adeeb4d2f327a31e725f82ace08a0219,Arizona Diamondbacks,Kansas City Royals,1,0.3398133873939514,0.6601866126060486
8797,0ce5e9e3080a2df122eaf447f13c9d55,Cincinnati Reds,Texas Rangers,1,0.33695595264434813,0.6630440473556518
8798,69c1948bee1e980680a3575ba471a58f,Toronto Blue Jays,Chicago White Sox,1,0.3427515149116516,0.6572484850883484
8799,d21412b15cc49b78857dae006d75ef90,Minnesota Twins,New York Yankees,0,0.33695595264434813,0.6630440473556518
8800,a35ac2111fd02ed07e7aef30f1dac60e,Milwaukee Brewers,Detroit Tigers,1,0.33993847370147706,0.660061526298523
8801,06819097430b3b2f80a2f87ca40f9ad3,Philadelphia Phillies,Seattle Mariners,1,0.33695595264434813,0.6630440473556518
8802,28fa71514217f4c5c8175eacfd4033d2,Atlanta Braves,Miami Marlins,1,0.33695595264434813,0.6630440473556518
8803,1c1387e09c4c893680205b83972c487c,Chicago Cubs,San Diego Padres,0,0.4225982427597046,0.5774017572402954
8804,3d23fdbfb6524a3e2173ed85f90c1944,San Francisco Giants,St. Louis Cardinals,1,0.4225982427597046,0.5774017572402954
8805,3d23fdbfb6524a3e2173ed85f90c1944,San Francisco Giants,St. Louis Cardinals,0,0.4225982427597046,0.5774017572402954
8806,0ce5e9e3080a2df122eaf447f13c9d55,Cincinnati Reds,Texas Rangers,1,0.40557184219360354,0.5944281578063965
8807,d0ed9636f7ae54efdac6b4de2cdedc51,Baltimore Orioles,Boston Red Sox,1,0.3342004418373108,0.6657995581626892
8808,69c1948bee1e980680a3575ba471a58f,Toronto Blue Jays,Chicago White Sox,1,0.3831782937049866,0.6168217062950134
8809,d21412b15cc49b78857dae006d75ef90,Minnesota Twins,New York Yankees,0,0.3370943427085876,0.6629056572914124
8810,a35ac2111fd02ed07e7aef30f1dac60e,Milwaukee Brewers,Detroit Tigers,1,0.3394726991653442,0.6605273008346557
8811,5e315e1bb59247e7daa455b70d57edbc,Arizona Diamondbacks,Kansas City Royals,0,0.3371113896369934,0.6628886103630066
8812,5e315e1bb59247e7daa455b70d57edbc,Arizona Diamondbacks,Kansas City Royals,1,0.3371113896369934,0.6628886103630066
8813,50a6f4fd186a7813f17f2c74a622477a,Pittsburgh Pirates,Los Angeles Dodgers,1,0.5969129860401153,0.40308701395988467
8814,df1d02a88c8e9f654d4f930955b9dd79,Tampa Bay Rays,Houston Astros,0,0.33942044973373414,0.6605795502662659
8815,06819097430b3b2f80a2f87ca40f9ad3,Philadelphia Phillies,Seattle Mariners,1,0.40557184219360354,0.5944281578063965
8816,ed5490c83aac385beee1ace7e1d266ca,New York Mets,Washington Nationals,0,0.36858818531036375,0.6314118146896363
8817,28fa71514217f4c5c8175eacfd4033d2,Atlanta Braves,Miami Marlins,1,0.3036773443222046,0.6963226556777954
8818,1c1387e09c4c893680205b83972c487c,Chicago Cubs,San Diego Padres,0,0.42108901739120486,0.5789109826087951
