,Date,Team,2023,Last 3,Last 1,Home,Away,2022
104,2023-04-02,NY Mets,4.00,4.00,6.00,--,4.00,4.73
105,2023-04-02,San Diego,3.67,3.67,8.00,3.67,--,4.34
106,2023-04-02,Cleveland,3.67,3.67,2.00,--,3.67,4.23
107,2023-04-02,SF Giants,3.50,3.50,7.00,--,3.50,4.42
108,2023-04-02,Pittsburgh,3.50,3.50,2.00,--,3.50,3.65
109,2023-04-02,Chi Sox,3.33,3.33,4.00,--,3.33,4.23
110,2023-04-02,Chi Cubs,2.50,2.50,1.00,2.50,--,4.06
111,2023-04-02,Seattle,2.33,2.33,0.00,2.33,--,4.27
112,2023-04-02,Miami,2.33,2.33,2.00,2.33,--,3.62
113,2023-04-02,Minnesota,2.00,2.00,2.00,--,2.00,4.30
114,2023-04-02,Arizona,1.67,1.67,1.00,--,1.67,4.33
115,2023-04-02,Milwaukee,1.50,1.50,3.00,--,1.50,4.48
116,2023-04-02,Washington,1.50,1.50,1.00,1.50,--,3.72
117,2023-04-02,Oakland,1.50,1.50,1.00,1.50,--,3.51
118,2023-04-02,Detroit,1.00,1.00,2.00,--,1.00,3.44
119,2023-04-02,Kansas City,0.00,0.00,0.00,0.00,--,3.95
120,2023-04-03,Texas,9.67,9.67,2.00,9.67,--,4.36
121,2023-04-03,Boston,9.00,9.00,9.00,9.00,--,4.54
122,2023-04-03,Baltimore,7.67,7.67,5.00,--,7.67,4.16
123,2023-04-03,St. Louis,7.33,7.33,9.00,7.33,--,4.73
124,2023-04-03,Tampa Bay,7.00,7.00,5.00,7.00,--,4.07
125,2023-04-03,LA Angels,6.67,6.67,6.00,--,6.67,3.85
126,2023-04-03,NY Yankees,5.33,5.33,6.00,5.33,--,4.89
127,2023-04-03,Toronto,5.00,5.00,4.00,--,5.00,4.78
128,2023-04-03,LA Dodgers,5.00,4.00,1.00,5.00,--,5.17
129,2023-04-03,Atlanta,5.00,5.00,1.00,--,5.00,4.83
130,2023-04-03,Cincinnati,4.33,4.33,3.00,4.33,--,4.00
131,2023-04-03,NY Mets,4.25,4.00,5.00,--,4.25,4.73
132,2023-04-03,Cleveland,4.25,5.67,6.00,--,4.25,4.23
133,2023-04-03,Houston,4.25,5.00,3.00,4.25,--,4.51
134,2023-04-03,Colorado,4.00,3.00,1.00,--,4.00,4.31
135,2023-04-03,Chi Sox,4.00,4.33,6.00,--,4.00,4.23
136,2023-04-03,Milwaukee,4.00,4.00,9.00,--,4.00,4.48
137,2023-04-03,Philadelphia,3.67,3.67,1.00,--,3.67,4.59
138,2023-04-03,Minnesota,3.67,3.67,7.00,--,3.67,4.30
139,2023-04-03,San Diego,3.50,4.00,3.00,3.50,--,4.34
140,2023-04-03,Chi Cubs,3.33,3.33,5.00,3.33,--,4.06
141,2023-04-03,Seattle,3.00,3.00,5.00,3.00,--,4.27
142,2023-04-03,Pittsburgh,2.67,2.67,1.00,--,2.67,3.65
143,2023-04-03,SF Giants,2.33,2.33,0.00,--,2.33,4.42
144,2023-04-03,Washington,2.33,2.33,4.00,2.33,--,3.72
145,2023-04-03,Miami,2.00,1.67,1.00,2.00,--,3.62
146,2023-04-03,Arizona,1.75,1.67,2.00,--,1.75,4.33
147,2023-04-03,Kansas City,1.33,1.33,4.00,1.33,--,3.95
148,2023-04-03,Oakland,1.00,1.00,0.00,1.00,--,3.51
149,2023-04-03,Detroit,1.00,1.00,1.00,--,1.00,3.44
150,2023-04-04,Boston,8.25,8.00,6.00,8.25,--,4.54
151,2023-04-04,Texas,7.25,6.00,0.00,7.25,--,4.36
152,2023-04-04,LA Angels,6.75,8.67,7.00,--,6.75,3.85
153,2023-04-04,Tampa Bay,6.75,7.67,6.00,7.00,6.00,4.07
154,2023-04-04,LA Dodgers,6.60,8.00,13.00,6.60,--,5.17
155,2023-04-04,St. Louis,6.50,5.67,4.00,6.50,--,4.73
156,2023-04-04,Baltimore,6.25,5.00,2.00,--,6.25,4.16
157,2023-04-04,NY Yankees,6.00,6.33,8.00,6.00,--,4.89
158,2023-04-04,Cleveland,5.80,6.67,12.00,--,5.80,4.23
159,2023-04-04,Atlanta,5.75,5.33,8.00,--,5.75,4.83
160,2023-04-04,Milwaukee,5.50,7.33,10.00,10.00,4.00,4.48
161,2023-04-04,Minnesota,5.50,6.67,11.00,--,5.50,4.30
162,2023-04-04,Cincinnati,5.00,5.33,7.00,5.00,--,4.00
163,2023-04-04,Toronto,5.00,3.33,5.00,--,5.00,4.78
164,2023-04-04,SF Giants,4.75,6.33,12.00,--,4.75,4.42
165,2023-04-04,Houston,4.60,5.00,6.00,4.60,--,4.51
166,2023-04-04,Chi Cubs,4.00,4.00,6.00,3.33,6.00,4.06
167,2023-04-04,Colorado,4.00,3.00,4.00,--,4.00,4.31
168,2023-04-04,Chi Sox,3.80,4.33,3.00,3.00,4.00,4.23
169,2023-04-04,San Diego,3.80,5.33,5.00,3.80,--,4.34
170,2023-04-04,Pittsburgh,3.75,3.33,7.00,--,3.75,3.65
171,2023-04-04,Oakland,3.50,4.00,11.00,3.50,--,3.51
172,2023-04-04,NY Mets,3.40,3.67,0.00,--,3.40,4.73
173,2023-04-04,Kansas City,3.25,4.33,9.00,3.25,--,3.95
174,2023-04-04,Philadelphia,3.00,1.67,1.00,--,3.00,4.59
175,2023-04-04,Seattle,3.00,2.67,3.00,3.00,--,4.27
176,2023-04-04,Detroit,2.50,3.33,7.00,--,2.50,3.44
177,2023-04-04,Washington,2.25,2.33,2.00,2.25,--,3.72
178,2023-04-04,Arizona,2.20,2.33,4.00,--,2.20,4.33
179,2023-04-04,Miami,1.80,1.33,1.00,1.80,--,3.62
180,2023-04-05,Tampa Bay,7.40,7.00,10.00,7.00,8.00,4.07
181,2023-04-05,Boston,6.80,5.33,1.00,6.80,--,4.54
182,2023-04-05,Baltimore,6.40,4.67,7.00,--,6.40,4.16
183,2023-04-05,LA Dodgers,6.33,6.33,5.00,6.33,--,5.17
184,2023-04-05,Milwaukee,6.20,9.33,9.00,9.50,4.00,4.48
185,2023-04-05,Texas,6.20,1.33,2.00,6.20,--,4.36
186,2023-04-05,LA Angels,5.80,5.00,2.00,--,5.80,3.85
187,2023-04-05,Chi Cubs,5.60,7.67,12.00,3.33,9.00,4.06
188,2023-04-05,Atlanta,5.40,4.33,4.00,--,5.40,4.83
189,2023-04-05,St. Louis,5.40,4.67,1.00,5.40,--,4.73
190,2023-04-05,Cleveland,5.33,7.00,3.00,--,5.33,4.23
191,2023-04-05,NY Yankees,5.00,5.00,1.00,5.00,--,4.89
192,2023-04-05,Cincinnati,5.00,5.00,5.00,5.00,--,4.00
193,2023-04-05,Toronto,4.80,4.33,4.00,--,4.80,4.78
194,2023-04-05,SF Giants,4.75,6.33,12.00,--,4.75,4.42
195,2023-04-05,Minnesota,4.40,6.00,0.00,--,4.40,4.30
196,2023-04-05,Houston,4.33,4.00,3.00,4.33,--,4.51
197,2023-04-05,Seattle,4.33,6.33,11.00,4.33,--,4.27
198,2023-04-05,San Diego,4.17,4.67,6.00,4.17,--,4.34
199,2023-04-05,Chi Sox,3.80,4.33,3.00,3.00,4.00,4.23
200,2023-04-05,Pittsburgh,3.80,4.00,4.00,--,3.80,3.65
201,2023-04-05,Colorado,3.67,2.33,2.00,--,3.67,4.31
202,2023-04-05,Oakland,3.60,5.00,4.00,3.60,--,3.51
203,2023-04-05,Philadelphia,3.20,2.00,4.00,--,3.20,4.59
204,2023-04-05,Detroit,3.20,4.67,6.00,--,3.20,3.44
205,2023-04-05,Arizona,3.17,4.67,8.00,--,3.17,4.33
206,2023-04-05,Washington,3.00,4.00,6.00,3.00,--,3.72
207,2023-04-05,NY Mets,2.83,1.67,0.00,--,2.83,4.73
208,2023-04-05,Kansas City,2.80,4.67,1.00,2.80,--,3.95
209,2023-04-05,Miami,1.67,1.00,1.00,1.67,--,3.62
210,2023-04-06,Tampa Bay,7.33,7.67,7.00,7.00,7.67,4.07
211,2023-04-06,Milwaukee,6.33,8.67,7.00,8.67,4.00,4.48
212,2023-04-06,LA Dodgers,6.33,6.33,5.00,6.33,--,5.17
213,2023-04-06,Texas,6.00,2.33,5.00,6.00,--,4.36
214,2023-04-06,Boston,5.83,2.67,1.00,5.83,--,4.54
215,2023-04-06,Baltimore,5.67,3.67,2.00,--,5.67,4.16
216,2023-04-06,Chi Cubs,5.60,7.67,12.00,3.33,9.00,4.06
217,2023-04-06,LA Angels,5.50,4.33,4.00,--,5.50,3.85
218,2023-04-06,Cleveland,5.43,7.00,6.00,--,5.43,4.23
219,2023-04-06,Atlanta,5.33,5.67,5.00,--,5.33,4.83
220,2023-04-06,Cincinnati,5.00,5.00,5.00,5.00,--,4.00
221,2023-04-06,Houston,4.86,5.67,8.00,4.86,--,4.51
222,2023-04-06,NY Yankees,4.83,4.33,4.00,4.83,--,4.89
223,2023-04-06,St. Louis,4.83,2.33,2.00,4.83,--,4.73
224,2023-04-06,Toronto,4.50,4.00,3.00,--,4.50,4.78
225,2023-04-06,SF Giants,4.40,5.00,3.00,--,4.40,4.42
226,2023-04-06,Chi Sox,4.33,5.33,7.00,5.00,4.00,4.23
227,2023-04-06,San Diego,4.17,4.67,6.00,4.17,--,4.34
228,2023-04-06,Seattle,4.14,5.67,3.00,4.14,--,4.27
229,2023-04-06,Minnesota,4.00,4.33,2.00,--,4.00,4.30
230,2023-04-06,Pittsburgh,3.83,5.00,4.00,--,3.83,3.65
231,2023-04-06,Oakland,3.67,6.33,4.00,3.67,--,3.51
232,2023-04-06,Colorado,3.67,2.33,2.00,--,3.67,4.31
233,2023-04-06,NY Mets,3.29,2.00,6.00,--,3.29,4.73
234,2023-04-06,Arizona,3.17,4.67,8.00,--,3.17,4.33
235,2023-04-06,Philadelphia,3.00,2.33,2.00,--,3.00,4.59
236,2023-04-06,Detroit,3.00,5.00,2.00,--,3.00,3.44
237,2023-04-06,Washington,2.83,3.33,2.00,2.83,--,3.72
238,2023-04-06,Kansas City,2.33,3.33,0.00,2.33,--,3.95
239,2023-04-06,Miami,2.14,2.33,5.00,2.14,--,3.62
240,2023-04-07,Tampa Bay,7.33,7.67,7.00,7.00,7.67,4.07
241,2023-04-07,SF Giants,6.33,10.33,16.00,--,6.33,4.42
242,2023-04-07,Milwaukee,6.33,8.67,7.00,8.67,4.00,4.48
243,2023-04-07,LA Dodgers,6.14,7.67,5.00,6.33,5.00,5.17
244,2023-04-07,Texas,6.00,2.33,5.00,6.00,--,4.36
245,2023-04-07,Boston,5.86,2.67,6.00,5.83,6.00,4.54
246,2023-04-07,Baltimore,5.67,3.67,2.00,--,5.67,4.16
247,2023-04-07,Chi Cubs,5.60,7.67,12.00,3.33,9.00,4.06
248,2023-04-07,Atlanta,5.57,5.33,7.00,7.00,5.33,4.83
249,2023-04-07,LA Angels,5.50,4.33,4.00,--,5.50,3.85
250,2023-04-07,Cleveland,5.43,7.00,6.00,--,5.43,4.23
251,2023-04-07,Cincinnati,5.00,5.00,5.00,5.00,--,4.00
252,2023-04-07,Houston,4.86,5.67,8.00,4.86,--,4.51
253,2023-04-07,NY Yankees,4.83,4.33,4.00,4.83,--,4.89
254,2023-04-07,St. Louis,4.83,2.33,2.00,4.83,--,4.73
255,2023-04-07,Toronto,4.71,4.33,6.00,--,4.71,4.78
256,2023-04-07,Chi Sox,4.57,5.33,6.00,5.33,4.00,4.23
257,2023-04-07,San Diego,4.43,5.67,6.00,4.17,6.00,4.34
258,2023-04-07,Seattle,4.14,5.67,3.00,4.14,--,4.27
259,2023-04-07,Minnesota,4.00,4.33,2.00,--,4.00,4.30
260,2023-04-07,Pittsburgh,3.83,5.00,4.00,--,3.83,3.65
261,2023-04-07,Oakland,3.67,6.33,4.00,3.67,--,3.51
262,2023-04-07,NY Mets,3.29,2.00,6.00,--,3.29,4.73
263,2023-04-07,Colorado,3.29,2.33,1.00,1.00,3.67,4.31
264,2023-04-07,Arizona,3.00,4.67,2.00,2.00,3.17,4.33
265,2023-04-07,Philadelphia,3.00,2.33,2.00,--,3.00,4.59
266,2023-04-07,Detroit,3.00,3.67,3.00,3.00,3.00,3.44
267,2023-04-07,Washington,2.43,2.67,0.00,2.83,0.00,3.72
268,2023-04-07,Kansas City,2.43,1.33,3.00,2.43,--,3.95
269,2023-04-07,Miami,2.14,2.33,5.00,2.14,--,3.62
270,2023-04-08,Tampa Bay,7.57,8.67,9.00,7.50,7.67,4.07
271,2023-04-08,Milwaukee,6.00,6.67,4.00,7.50,4.00,4.48
272,2023-04-08,Baltimore,5.86,5.33,7.00,7.00,5.67,4.16
273,2023-04-08,Boston,5.86,2.67,6.00,5.83,6.00,4.54
274,2023-04-08,LA Dodgers,5.75,4.33,3.00,6.33,4.00,5.17
275,2023-04-08,SF Giants,5.57,6.67,1.00,1.00,6.33,4.42
276,2023-04-08,Atlanta,5.38,5.33,4.00,5.50,5.33,4.83
277,2023-04-08,LA Angels,5.14,3.00,3.00,3.00,5.50,3.85
278,2023-04-08,Pittsburgh,5.14,7.00,13.00,13.00,3.83,3.65
279,2023-04-08,Texas,5.14,2.33,0.00,6.00,0.00,4.36
280,2023-04-08,Chi Sox,5.13,7.33,9.00,5.33,5.00,4.23
281,2023-04-08,Cleveland,5.13,4.00,3.00,3.00,5.43,4.23
282,2023-04-08,Chi Cubs,5.00,6.67,2.00,3.00,9.00,4.06
283,2023-04-08,NY Yankees,5.00,3.67,6.00,4.83,6.00,4.89
284,2023-04-08,Toronto,4.63,4.33,4.00,--,4.63,4.78
285,2023-04-08,Houston,4.50,4.33,2.00,4.86,2.00,4.51
286,2023-04-08,San Diego,4.50,5.67,5.00,4.17,5.50,4.34
287,2023-04-08,Cincinnati,4.50,4.67,2.00,5.00,2.00,4.00
288,2023-04-08,Seattle,4.25,6.33,5.00,4.14,5.00,4.27
289,2023-04-08,St. Louis,4.14,1.00,0.00,4.83,0.00,4.73
290,2023-04-08,NY Mets,4.00,5.00,9.00,9.00,3.29,4.73
291,2023-04-08,Minnesota,3.86,1.67,3.00,3.00,4.00,4.30
292,2023-04-08,Oakland,3.86,4.33,5.00,3.67,5.00,3.51
293,2023-04-08,Colorado,3.50,2.67,5.00,3.00,3.67,4.31
294,2023-04-08,Arizona,3.38,5.33,6.00,4.00,3.17,4.33
295,2023-04-08,Washington,3.38,4.00,10.00,2.83,5.00,3.72
296,2023-04-08,Philadelphia,3.29,3.67,5.00,5.00,3.00,4.59
297,2023-04-08,Detroit,3.00,3.67,3.00,3.00,3.00,3.44
298,2023-04-08,Kansas City,2.50,2.00,3.00,2.43,3.00,3.95
299,2023-04-08,Miami,2.25,3.00,3.00,2.14,3.00,3.62
300,2023-04-09,Tampa Bay,8.00,9.00,11.00,8.20,7.67,4.07
301,2023-04-09,Boston,6.88,7.00,14.00,5.83,10.00,4.54
302,2023-04-09,LA Dodgers,6.00,5.33,8.00,6.33,5.33,5.17
303,2023-04-09,Chi Sox,5.78,8.67,11.00,5.33,6.00,4.23
304,2023-04-09,Chi Cubs,5.71,8.00,10.00,4.40,9.00,4.06
305,2023-04-09,LA Angels,5.63,5.33,9.00,6.00,5.50,3.85
306,2023-04-09,SF Giants,5.50,7.33,5.00,3.00,6.33,4.42
307,2023-04-09,Milwaukee,5.25,3.67,0.00,6.00,4.00,4.48
308,2023-04-09,Baltimore,5.25,3.33,1.00,4.00,5.67,4.16
309,2023-04-09,Pittsburgh,5.13,7.33,5.00,9.00,3.83,3.65
310,2023-04-09,Atlanta,4.89,4.00,1.00,4.00,5.33,4.83
311,2023-04-09,NY Yankees,4.88,4.67,4.00,4.83,5.00,4.89
312,2023-04-09,Texas,4.88,2.67,3.00,6.00,1.50,4.36
313,2023-04-09,Cleveland,4.78,3.67,2.00,2.50,5.43,4.23
314,2023-04-09,Houston,4.67,5.33,6.00,4.86,4.00,4.51
315,2023-04-09,Toronto,4.67,5.00,5.00,--,4.67,4.78
316,2023-04-09,Minnesota,4.50,4.67,9.00,6.00,4.00,4.30
317,2023-04-09,San Diego,4.44,5.00,4.00,4.17,5.00,4.34
318,2023-04-09,St. Louis,4.38,2.67,6.00,4.83,3.00,4.73
319,2023-04-09,Arizona,4.33,6.67,12.00,6.67,3.17,4.33
320,2023-04-09,Cincinnati,4.14,3.00,2.00,5.00,2.00,4.00
321,2023-04-09,Seattle,4.11,3.67,3.00,4.14,4.00,4.27
322,2023-04-09,NY Mets,4.11,6.67,5.00,7.00,3.29,4.73
323,2023-04-09,Washington,3.78,5.67,7.00,2.83,5.67,3.72
324,2023-04-09,Colorado,3.78,4.00,6.00,4.00,3.67,4.31
325,2023-04-09,Oakland,3.38,3.00,0.00,3.67,2.50,3.51
326,2023-04-09,Philadelphia,3.25,3.33,3.00,4.00,3.00,4.59
327,2023-04-09,Detroit,3.25,3.33,5.00,4.00,3.00,3.44
328,2023-04-09,Kansas City,2.89,4.00,6.00,2.43,4.50,3.95
329,2023-04-09,Miami,2.22,3.33,2.00,2.14,2.50,3.62
330,2023-04-10,Tampa Bay,8.33,10.33,11.00,8.67,7.67,4.07
331,2023-04-10,Boston,6.56,8.00,4.00,5.83,8.00,4.54
332,2023-04-10,LA Angels,6.22,7.67,11.00,7.67,5.50,3.85
333,2023-04-10,LA Dodgers,6.00,5.67,6.00,6.33,5.50,5.17
334,2023-04-10,Toronto,5.40,7.00,12.00,--,5.40,4.78
335,2023-04-10,Milwaukee,5.33,3.33,6.00,6.00,4.00,4.48
336,2023-04-10,Chi Cubs,5.25,4.67,2.00,4.00,9.00,4.06
337,2023-04-10,Texas,5.22,3.67,8.00,6.00,3.67,4.36
338,2023-04-10,SF Giants,5.22,3.00,3.00,3.00,6.33,4.42
339,2023-04-10,Chi Sox,5.20,6.67,0.00,5.33,5.14,4.23
340,2023-04-10,Arizona,5.00,9.67,11.00,7.75,3.17,4.33
341,2023-04-10,San Diego,5.00,6.33,10.00,4.17,6.25,4.34
342,2023-04-10,Cleveland,5.00,4.00,7.00,4.00,5.43,4.23
343,2023-04-10,Baltimore,5.00,3.67,3.00,3.67,5.67,4.16
344,2023-04-10,NY Yankees,4.89,5.00,5.00,4.83,5.00,4.89
345,2023-04-10,Houston,4.70,4.33,5.00,4.86,4.33,4.51
346,2023-04-10,Pittsburgh,4.67,6.33,1.00,6.33,3.83,3.65
347,2023-04-10,Atlanta,4.60,2.33,2.00,3.50,5.33,4.83
348,2023-04-10,Cincinnati,4.38,3.33,6.00,5.00,3.33,4.00
349,2023-04-10,Seattle,4.30,4.67,6.00,4.14,4.67,4.27
350,2023-04-10,Minnesota,4.11,4.33,1.00,4.33,4.00,4.30
351,2023-04-10,Colorado,4.10,6.00,7.00,4.75,3.67,4.31
352,2023-04-10,Washington,4.00,7.67,6.00,2.83,5.75,3.72
353,2023-04-10,St. Louis,4.00,2.33,1.00,4.83,2.33,4.73
354,2023-04-10,NY Mets,3.90,5.33,2.00,5.33,3.29,4.73
355,2023-04-10,Philadelphia,3.33,4.00,4.00,4.00,3.00,4.59
356,2023-04-10,Oakland,3.00,1.67,0.00,3.67,1.67,3.51
357,2023-04-10,Detroit,3.00,3.00,1.00,3.00,3.00,3.44
358,2023-04-10,Kansas City,2.70,3.33,1.00,2.43,3.33,3.95
359,2023-04-10,Miami,2.70,4.00,7.00,2.14,4.00,3.62
360,2023-04-11,Tampa Bay,7.60,7.67,1.00,7.57,7.67,4.07
361,2023-04-11,LA Dodgers,6.27,7.67,9.00,6.33,6.20,5.17
362,2023-04-11,LA Angels,6.00,8.00,4.00,6.75,5.50,3.85
363,2023-04-11,Boston,5.90,6.00,0.00,5.83,6.00,4.54
364,2023-04-11,Texas,5.80,7.33,11.00,6.71,3.67,4.36
365,2023-04-11,Toronto,5.40,7.00,12.00,--,5.40,4.78
366,2023-04-11,Chi Sox,5.09,5.00,4.00,5.33,5.00,4.23
367,2023-04-11,Chi Cubs,5.00,5.00,3.00,3.86,9.00,4.06
368,2023-04-11,Baltimore,5.00,3.00,5.00,4.00,5.67,4.16
369,2023-04-11,Houston,5.00,6.33,8.00,4.86,5.25,4.51
370,2023-04-11,Cleveland,4.82,4.00,3.00,3.75,5.43,4.23
371,2023-04-11,Arizona,4.82,8.67,3.00,6.80,3.17,4.33
372,2023-04-11,SF Giants,4.80,3.00,1.00,2.50,6.33,4.42
373,2023-04-11,Milwaukee,4.80,2.00,0.00,6.00,3.00,4.48
374,2023-04-11,Atlanta,4.64,2.67,5.00,3.80,5.33,4.83
375,2023-04-11,NY Yankees,4.60,3.67,2.00,4.83,4.25,4.89
376,2023-04-11,San Diego,4.55,4.67,0.00,4.17,5.00,4.34
