,Date,Team,2021,Last 3,Last 1,Home,Away,2020
67,2021-04-01,NY Mets,--,--,--,--,--,5.13
68,2021-04-01,Boston,--,--,--,--,--,5.85
69,2021-04-01,Oakland,--,--,--,--,--,4.12
70,2021-04-01,Cleveland,--,--,--,--,--,3.73
71,2021-04-01,Colorado,--,--,--,--,--,5.88
72,2021-04-01,Cincinnati,--,--,--,--,--,4.02
73,2021-04-01,Miami,--,--,--,--,--,4.97
74,2021-04-01,Toronto,--,--,--,--,--,5.21
75,2021-04-01,LA Angels,--,--,--,--,--,5.35
76,2021-04-01,Chi Sox,--,--,--,--,--,4.10
77,2021-04-01,SF Giants,--,--,--,--,--,4.95
78,2021-04-01,Milwaukee,--,--,--,--,--,4.37
79,2021-04-01,Chi Cubs,--,--,--,--,--,3.98
80,2021-04-01,Philadelphia,--,--,--,--,--,5.18
81,2021-04-01,Baltimore,--,--,--,--,--,4.90
82,2021-04-01,Detroit,--,--,--,--,--,5.48
83,2021-04-01,Arizona,--,--,--,--,--,4.92
84,2021-04-01,Pittsburgh,--,--,--,--,--,4.97
85,2021-04-01,Washington,--,--,--,--,--,5.02
86,2021-04-01,NY Yankees,--,--,--,--,--,4.52
87,2021-04-01,Texas,--,--,--,--,--,5.20
88,2021-04-01,Kansas City,--,--,--,--,--,4.53
89,2021-04-01,LA Dodgers,--,--,--,--,--,3.58
90,2021-04-02,Tampa Bay,0.00,0.00,0.00,--,0.00,3.88
91,2021-04-02,Miami,1.00,1.00,1.00,1.00,--,4.97
92,2021-04-02,Houston,1.00,1.00,1.00,--,1.00,4.44
93,2021-04-02,Toronto,2.00,2.00,2.00,--,2.00,5.21
94,2021-04-02,Philadelphia,2.00,2.00,2.00,2.00,--,5.18
95,2021-04-02,Detroit,2.00,2.00,2.00,2.00,--,5.48
96,2021-04-02,Cleveland,3.00,3.00,3.00,--,3.00,3.73
97,2021-04-02,LA Angels,3.00,3.00,3.00,3.00,--,5.35
98,2021-04-02,Pittsburgh,3.00,3.00,3.00,--,3.00,4.97
99,2021-04-02,NY Yankees,3.00,3.00,3.00,3.00,--,4.52
100,2021-04-02,Atlanta,3.00,3.00,3.00,--,3.00,4.61
101,2021-04-02,Chi Sox,4.00,4.00,4.00,--,4.00,4.10
102,2021-04-02,Colorado,5.00,5.00,5.00,5.00,--,5.88
103,2021-04-02,Milwaukee,5.00,5.00,5.00,5.00,--,4.37
104,2021-04-02,Chi Cubs,5.00,5.00,5.00,5.00,--,3.98
105,2021-04-02,Minnesota,6.00,6.00,6.00,--,6.00,3.58
106,2021-04-02,St. Louis,6.00,6.00,6.00,--,6.00,4.07
107,2021-04-02,Seattle,7.00,7.00,7.00,7.00,--,5.05
108,2021-04-02,San Diego,7.00,7.00,7.00,7.00,--,4.24
109,2021-04-02,Oakland,8.00,8.00,8.00,8.00,--,4.12
110,2021-04-02,SF Giants,8.00,8.00,8.00,--,8.00,4.95
111,2021-04-02,Arizona,8.00,8.00,8.00,--,8.00,4.92
112,2021-04-02,LA Dodgers,8.00,8.00,8.00,--,8.00,3.58
113,2021-04-02,Kansas City,10.00,10.00,10.00,10.00,--,4.53
114,2021-04-02,Cincinnati,11.00,11.00,11.00,11.00,--,4.02
115,2021-04-02,Texas,14.00,14.00,14.00,--,14.00,5.20
116,2021-04-02,NY Mets,--,--,--,--,--,5.13
117,2021-04-02,Boston,--,--,--,--,--,5.85
118,2021-04-02,Baltimore,--,--,--,--,--,4.90
119,2021-04-02,Washington,--,--,--,--,--,5.02
120,2021-04-03,Baltimore,0.00,0.00,0.00,--,0.00,4.90
121,2021-04-03,Tampa Bay,2.00,2.00,4.00,--,2.00,3.88
122,2021-04-03,Toronto,2.00,2.00,2.00,--,2.00,5.21
123,2021-04-03,Philadelphia,2.00,2.00,2.00,2.00,--,5.18
124,2021-04-03,Detroit,2.00,2.00,2.00,2.00,--,5.48
125,2021-04-03,Houston,3.00,3.00,5.00,--,3.00,4.44
126,2021-04-03,Atlanta,3.00,3.00,3.00,--,3.00,4.61
127,2021-04-03,Boston,3.00,3.00,3.00,3.00,--,5.85
128,2021-04-03,Cleveland,3.00,3.00,3.00,--,3.00,3.73
129,2021-04-03,Pittsburgh,3.00,3.00,3.00,--,3.00,4.97
130,2021-04-03,NY Yankees,3.00,3.00,3.00,3.00,--,4.52
131,2021-04-03,Miami,3.50,3.50,6.00,3.50,--,4.97
132,2021-04-03,San Diego,4.50,4.50,2.00,4.50,--,4.24
133,2021-04-03,Milwaukee,5.00,5.00,5.00,5.00,--,4.37
134,2021-04-03,Chi Cubs,5.00,5.00,5.00,5.00,--,3.98
135,2021-04-03,SF Giants,5.50,5.50,3.00,--,5.50,4.95
136,2021-04-03,Minnesota,6.00,6.00,6.00,--,6.00,3.58
137,2021-04-03,St. Louis,6.00,6.00,6.00,--,6.00,4.07
138,2021-04-03,Chi Sox,6.00,6.00,8.00,--,6.00,4.10
139,2021-04-03,Arizona,6.00,6.00,4.00,--,6.00,4.92
140,2021-04-03,Seattle,6.50,6.50,6.00,6.50,--,5.05
141,2021-04-03,LA Dodgers,7.00,7.00,6.00,--,7.00,3.58
142,2021-04-03,LA Angels,7.50,7.50,12.00,7.50,--,5.35
143,2021-04-03,Colorado,8.00,8.00,11.00,8.00,--,5.88
144,2021-04-03,Oakland,8.50,8.50,9.00,8.50,--,4.12
145,2021-04-03,Kansas City,10.00,10.00,10.00,10.00,--,4.53
146,2021-04-03,Cincinnati,11.00,11.00,11.00,11.00,--,4.02
147,2021-04-03,Texas,14.00,14.00,14.00,--,14.00,5.20
148,2021-04-03,NY Mets,--,--,--,--,--,5.13
149,2021-04-03,Washington,--,--,--,--,--,5.02
150,2021-04-04,Philadelphia,1.00,1.00,0.00,1.00,--,5.18
151,2021-04-04,Baltimore,1.00,1.00,2.00,--,1.00,4.90
152,2021-04-04,Detroit,2.00,2.00,2.00,2.00,--,5.48
153,2021-04-04,Houston,2.33,2.33,1.00,--,2.33,4.44
154,2021-04-04,NY Yankees,3.00,3.00,3.00,3.00,--,4.52
155,2021-04-04,Minnesota,3.00,3.00,0.00,--,3.00,3.58
156,2021-04-04,San Diego,3.00,3.00,0.00,3.00,--,4.24
157,2021-04-04,Chi Cubs,3.00,3.00,1.00,3.00,--,3.98
158,2021-04-04,Atlanta,3.50,3.50,4.00,--,3.50,4.61
159,2021-04-04,Boston,3.50,3.50,4.00,3.50,--,5.85
160,2021-04-04,Toronto,3.50,3.50,5.00,--,3.50,5.21
161,2021-04-04,Milwaukee,3.50,3.50,2.00,3.50,--,4.37
162,2021-04-04,Pittsburgh,4.00,4.00,5.00,--,4.00,4.97
163,2021-04-04,Cleveland,4.00,4.00,5.00,--,4.00,3.73
164,2021-04-04,Seattle,4.33,4.33,0.00,4.33,--,5.05
165,2021-04-04,Miami,4.67,4.67,7.00,4.67,--,4.97
166,2021-04-04,SF Giants,5.00,5.00,4.00,--,5.00,4.95
167,2021-04-04,Tampa Bay,5.33,5.33,12.00,--,5.33,3.88
168,2021-04-04,Chi Sox,5.67,5.67,5.00,--,5.67,4.10
169,2021-04-04,LA Angels,6.00,6.00,3.00,6.00,--,5.35
170,2021-04-04,Arizona,6.33,6.33,7.00,--,6.33,4.92
171,2021-04-04,LA Dodgers,6.33,6.33,5.00,--,6.33,3.58
172,2021-04-04,Kansas City,7.00,7.00,4.00,7.00,--,4.53
173,2021-04-04,Colorado,7.33,7.33,6.00,7.33,--,5.88
174,2021-04-04,St. Louis,7.50,7.50,9.00,--,7.50,4.07
175,2021-04-04,Cincinnati,8.50,8.50,6.00,8.50,--,4.02
176,2021-04-04,Oakland,8.67,8.67,9.00,8.67,--,4.12
177,2021-04-04,Texas,12.50,12.50,11.00,--,12.50,5.20
178,2021-04-04,Washington,--,--,--,--,--,5.02
179,2021-04-04,NY Mets,--,--,--,--,--,5.13
180,2021-04-05,Philadelphia,1.00,1.00,1.00,1.00,--,5.18
181,2021-04-05,Baltimore,1.67,1.67,3.00,--,1.67,4.90
182,2021-04-05,Houston,2.25,2.67,2.00,--,2.25,4.44
183,2021-04-05,Minnesota,2.67,2.67,2.00,--,2.67,3.58
184,2021-04-05,Toronto,2.67,2.67,1.00,--,2.67,5.21
185,2021-04-05,Atlanta,3.00,3.00,2.00,--,3.00,4.61
186,2021-04-05,San Diego,3.00,1.67,3.00,3.00,--,4.24
187,2021-04-05,Chi Cubs,3.00,3.00,3.00,3.00,--,3.98
188,2021-04-05,NY Yankees,3.00,3.00,3.00,3.00,--,4.52
189,2021-04-05,Cleveland,3.67,3.67,3.00,--,3.67,3.73
190,2021-04-05,Pittsburgh,4.00,4.00,4.00,--,4.00,4.97
191,2021-04-05,Seattle,4.33,4.33,0.00,4.33,--,5.05
192,2021-04-05,Detroit,4.33,4.33,9.00,4.33,--,5.48
193,2021-04-05,Miami,4.67,4.67,7.00,4.67,--,4.97
194,2021-04-05,SF Giants,5.00,5.00,4.00,--,5.00,4.95
195,2021-04-05,Milwaukee,5.00,5.00,8.00,5.00,--,4.37
196,2021-04-05,Arizona,5.00,4.00,1.00,--,5.00,4.92
197,2021-04-05,LA Dodgers,5.25,4.33,2.00,--,5.25,3.58
198,2021-04-05,Tampa Bay,5.33,5.33,12.00,--,5.33,3.88
199,2021-04-05,LA Angels,5.50,6.33,4.00,5.50,--,5.35
200,2021-04-05,Boston,6.00,6.00,11.00,6.00,--,5.85
201,2021-04-05,Cincinnati,6.00,6.00,1.00,6.00,--,4.02
202,2021-04-05,Chi Sox,6.00,6.67,7.00,--,6.00,4.10
203,2021-04-05,Colorado,6.50,7.00,4.00,6.50,--,5.88
204,2021-04-05,Kansas City,7.00,7.00,7.00,7.00,--,4.53
205,2021-04-05,Oakland,8.75,9.00,9.00,8.75,--,4.12
206,2021-04-05,St. Louis,9.00,9.00,12.00,--,9.00,4.07
207,2021-04-05,Texas,9.33,9.33,3.00,--,9.33,5.20
208,2021-04-05,NY Mets,--,--,--,--,--,5.13
209,2021-04-05,Washington,--,--,--,--,--,5.02
210,2021-04-06,Philadelphia,1.50,1.33,3.00,1.50,--,5.18
211,2021-04-06,NY Yankees,2.25,2.00,0.00,2.25,--,4.52
212,2021-04-06,Toronto,2.50,2.67,2.00,--,2.50,5.21
213,2021-04-06,Atlanta,3.00,3.00,2.00,--,3.00,4.61
214,2021-04-06,San Diego,3.00,2.00,3.00,3.00,--,4.24
215,2021-04-06,Chi Cubs,3.00,2.33,3.00,3.00,--,3.98
216,2021-04-06,Baltimore,3.00,4.00,7.00,--,3.00,4.90
217,2021-04-06,Houston,3.20,3.33,7.00,--,3.20,4.44
218,2021-04-06,Minnesota,3.50,2.67,6.00,--,3.50,3.58
219,2021-04-06,Cleveland,3.50,3.67,3.00,3.00,3.67,3.73
220,2021-04-06,Pittsburgh,4.25,4.67,5.00,--,4.25,4.97
221,2021-04-06,SF Giants,4.25,3.00,2.00,--,4.25,4.95
222,2021-04-06,Miami,4.50,5.67,4.00,4.50,--,4.97
223,2021-04-06,Seattle,4.75,4.00,6.00,4.75,--,5.05
224,2021-04-06,LA Dodgers,4.80,3.33,3.00,--,4.80,3.58
225,2021-04-06,Chi Sox,4.80,4.00,0.00,--,4.80,4.10
226,2021-04-06,Arizona,5.00,4.00,1.00,--,5.00,4.92
227,2021-04-06,NY Mets,5.00,5.00,5.00,--,5.00,5.13
228,2021-04-06,Boston,5.00,5.67,2.00,5.00,--,5.85
229,2021-04-06,Milwaukee,5.00,5.00,5.00,5.00,5.00,4.37
230,2021-04-06,Kansas City,5.25,3.67,0.00,7.00,0.00,4.53
231,2021-04-06,Cincinnati,5.25,3.33,3.00,5.25,--,4.02
232,2021-04-06,LA Angels,5.60,4.33,6.00,5.60,--,5.35
233,2021-04-06,Colorado,6.50,7.00,4.00,6.50,--,5.88
234,2021-04-06,Tampa Bay,6.75,9.00,11.00,--,6.75,3.88
235,2021-04-06,St. Louis,7.00,7.33,1.00,--,7.00,4.07
236,2021-04-06,Detroit,7.00,8.67,15.00,7.00,--,5.48
237,2021-04-06,Texas,8.50,6.67,6.00,6.00,9.33,5.20
238,2021-04-06,Oakland,9.00,9.33,10.00,9.00,--,4.12
239,2021-04-06,Washington,--,--,--,--,--,5.02
240,2021-04-07,NY Yankees,2.20,1.67,2.00,2.20,--,4.52
241,2021-04-07,San Diego,2.67,2.33,1.00,2.67,--,4.24
242,2021-04-07,Philadelphia,2.80,4.00,8.00,2.80,--,5.18
243,2021-04-07,Houston,3.00,3.67,2.00,--,3.00,4.44
244,2021-04-07,Chi Cubs,3.20,3.33,4.00,3.20,--,3.98
245,2021-04-07,Toronto,3.40,3.33,7.00,--,3.40,5.21
246,2021-04-07,Cleveland,3.50,3.67,3.00,3.00,3.67,3.73
247,2021-04-07,Minnesota,3.60,4.00,4.00,--,3.60,3.58
248,2021-04-07,Atlanta,3.75,4.00,6.00,--,3.75,4.61
249,2021-04-07,Baltimore,3.80,5.67,7.00,--,3.80,4.90
250,2021-04-07,SF Giants,4.00,3.00,3.00,--,4.00,4.95
251,2021-04-07,Milwaukee,4.00,4.33,0.00,5.00,2.50,4.37
252,2021-04-07,LA Dodgers,4.17,2.00,1.00,--,4.17,3.58
253,2021-04-07,Cincinnati,4.40,1.67,1.00,4.40,--,4.02
254,2021-04-07,Miami,4.40,5.00,4.00,4.40,--,4.97
255,2021-04-07,NY Mets,4.50,4.50,4.00,--,4.50,5.13
256,2021-04-07,Chi Sox,4.67,3.67,4.00,--,4.67,4.10
257,2021-04-07,Boston,5.00,6.00,5.00,5.00,--,5.85
258,2021-04-07,Washington,5.00,5.00,5.00,5.00,--,5.02
259,2021-04-07,Kansas City,5.25,3.67,0.00,7.00,0.00,4.53
260,2021-04-07,LA Angels,5.33,4.67,4.00,5.33,--,5.35
261,2021-04-07,Arizona,5.60,5.33,8.00,--,5.60,4.92
262,2021-04-07,Seattle,5.80,5.33,10.00,5.80,--,5.05
263,2021-04-07,St. Louis,6.00,5.00,2.00,--,6.00,4.07
264,2021-04-07,Detroit,6.20,9.00,3.00,6.20,--,5.48
265,2021-04-07,Pittsburgh,6.20,7.67,14.00,--,6.20,4.97
266,2021-04-07,Tampa Bay,6.60,9.67,6.00,--,6.60,3.88
267,2021-04-07,Colorado,7.20,6.67,10.00,7.20,--,5.88
268,2021-04-07,Texas,7.60,4.33,4.00,5.00,9.33,5.20
269,2021-04-07,Oakland,8.33,8.00,5.00,8.33,--,4.12
270,2021-04-08,NY Yankees,2.50,2.00,4.00,2.50,--,4.52
271,2021-04-08,Philadelphia,2.67,4.33,2.00,2.67,--,5.18
272,2021-04-08,San Diego,2.71,2.33,3.00,2.71,--,4.24
273,2021-04-08,Houston,3.00,3.67,2.00,--,3.00,4.44
274,2021-04-08,Toronto,3.17,3.67,2.00,--,3.17,5.21
275,2021-04-08,Cleveland,3.20,2.67,2.00,2.50,3.67,3.73
276,2021-04-08,Chi Cubs,3.33,3.67,4.00,3.33,--,3.98
277,2021-04-08,Minnesota,3.33,4.00,2.00,--,3.33,3.58
278,2021-04-08,Atlanta,3.50,4.00,0.00,--,3.50,4.61
279,2021-04-08,SF Giants,3.67,2.33,2.00,--,3.67,4.95
280,2021-04-08,Milwaukee,3.67,2.33,2.00,5.00,2.33,4.37
281,2021-04-08,Baltimore,3.67,5.67,3.00,--,3.67,4.90
282,2021-04-08,LA Dodgers,4.14,2.67,4.00,--,4.14,3.58
283,2021-04-08,Cincinnati,4.33,2.67,4.00,4.33,--,4.02
284,2021-04-08,Boston,4.50,3.00,2.00,4.50,--,5.85
285,2021-04-08,Washington,4.67,4.67,2.00,4.67,--,5.02
286,2021-04-08,Miami,4.83,5.00,7.00,4.83,--,4.97
287,2021-04-08,Kansas City,5.00,3.67,4.00,7.00,2.00,4.53
288,2021-04-08,St. Louis,5.00,1.00,0.00,--,5.00,4.07
289,2021-04-08,Chi Sox,5.14,4.00,8.00,--,5.14,4.10
290,2021-04-08,LA Angels,5.33,4.67,4.00,5.33,--,5.35
291,2021-04-08,Seattle,5.50,6.67,4.00,5.50,--,5.05
292,2021-04-08,Detroit,5.67,7.00,3.00,5.67,--,5.48
293,2021-04-08,NY Mets,5.67,5.67,8.00,--,5.67,5.13
294,2021-04-08,Arizona,6.00,5.67,8.00,--,6.00,4.92
295,2021-04-08,Colorado,6.00,4.67,0.00,6.00,--,5.88
296,2021-04-08,Texas,6.50,3.67,1.00,3.67,9.33,5.20
297,2021-04-08,Pittsburgh,7.00,10.00,11.00,--,7.00,4.97
298,2021-04-08,Tampa Bay,7.00,8.67,9.00,--,7.00,3.88
299,2021-04-08,Oakland,7.57,6.00,3.00,7.57,--,4.12
300,2021-04-09,NY Yankees,2.50,2.00,4.00,2.50,--,4.52
301,2021-04-09,Philadelphia,2.67,4.33,2.00,2.67,--,5.18
302,2021-04-09,San Diego,2.71,2.33,3.00,2.71,--,4.24
303,2021-04-09,Houston,2.86,3.67,2.00,2.00,3.00,4.44
304,2021-04-09,Chi Cubs,3.14,3.33,2.00,3.33,2.00,3.98
305,2021-04-09,Minnesota,3.14,2.67,2.00,2.00,3.33,3.58
306,2021-04-09,Cleveland,3.20,2.67,2.00,2.50,3.67,3.73
307,2021-04-09,Atlanta,3.50,4.00,0.00,--,3.50,4.61
308,2021-04-09,Milwaukee,3.57,1.67,3.00,5.00,2.50,4.37
309,2021-04-09,SF Giants,3.67,2.33,2.00,--,3.67,4.95
310,2021-04-09,Toronto,3.71,5.33,7.00,7.00,3.17,5.21
311,2021-04-09,Baltimore,4.14,5.67,7.00,7.00,3.67,4.90
312,2021-04-09,LA Dodgers,4.14,2.67,4.00,--,4.14,3.58
313,2021-04-09,Boston,4.29,3.33,3.00,4.50,3.00,5.85
314,2021-04-09,Cincinnati,4.33,2.67,4.00,4.33,--,4.02
315,2021-04-09,St. Louis,4.43,1.00,1.00,1.00,5.00,4.07
316,2021-04-09,Chi Sox,4.50,4.00,0.00,0.00,5.14,4.10
317,2021-04-09,Miami,4.57,4.67,3.00,4.83,3.00,4.97
318,2021-04-09,Washington,4.67,4.67,2.00,4.67,--,5.02
319,2021-04-09,NY Mets,4.75,4.67,2.00,2.00,5.67,5.13
320,2021-04-09,Kansas City,5.17,3.33,6.00,7.00,3.33,4.53
321,2021-04-09,LA Angels,5.29,5.00,5.00,5.33,5.00,5.35
322,2021-04-09,Colorado,5.57,4.33,3.00,5.57,--,5.88
323,2021-04-09,Detroit,5.67,7.00,3.00,5.67,--,5.48
324,2021-04-09,Arizona,6.14,7.67,7.00,--,6.14,4.92
325,2021-04-09,Seattle,6.14,8.00,10.00,5.50,10.00,5.05
326,2021-04-09,Texas,6.50,3.67,1.00,3.67,9.33,5.20
327,2021-04-09,Pittsburgh,6.57,9.67,4.00,4.00,7.00,4.97
328,2021-04-09,Tampa Bay,7.00,8.67,9.00,--,7.00,3.88
329,2021-04-09,Oakland,7.38,4.67,6.00,7.57,6.00,4.12
330,2021-04-10,San Diego,2.38,1.33,0.00,2.71,0.00,4.24
331,2021-04-10,Cleveland,2.83,2.00,1.00,2.00,3.67,3.73
332,2021-04-10,Atlanta,3.14,2.33,1.00,1.00,3.50,4.61
333,2021-04-10,Minnesota,3.14,2.67,2.00,2.00,3.33,3.58
334,2021-04-10,Chi Cubs,3.14,3.33,2.00,3.33,2.00,3.98
335,2021-04-10,Houston,3.25,3.33,6.00,4.00,3.00,4.44
336,2021-04-10,SF Giants,3.29,2.00,1.00,1.00,3.67,4.95
337,2021-04-10,Philadelphia,3.43,6.00,8.00,2.67,8.00,5.18
338,2021-04-10,Milwaukee,3.57,1.67,3.00,5.00,2.50,4.37
339,2021-04-10,NY Yankees,3.57,5.33,10.00,2.50,10.00,4.52
340,2021-04-10,LA Dodgers,3.63,1.67,0.00,0.00,4.14,3.58
341,2021-04-10,Washington,3.75,3.33,1.00,4.67,1.00,5.02
342,2021-04-10,Toronto,4.13,5.33,7.00,7.00,3.17,5.21
343,2021-04-10,Baltimore,4.14,5.67,7.00,7.00,3.67,4.90
344,2021-04-10,Boston,4.29,3.33,3.00,4.50,3.00,5.85
345,2021-04-10,St. Louis,4.43,1.00,1.00,1.00,5.00,4.07
346,2021-04-10,Cincinnati,4.43,3.33,5.00,4.33,5.00,4.02
347,2021-04-10,Chi Sox,4.50,4.00,0.00,0.00,5.14,4.10
348,2021-04-10,Miami,4.57,4.67,3.00,4.83,3.00,4.97
349,2021-04-10,NY Mets,4.75,4.67,2.00,2.00,5.67,5.13
350,2021-04-10,LA Angels,4.75,3.33,1.00,5.33,3.00,5.35
351,2021-04-10,Kansas City,5.17,3.33,6.00,7.00,3.33,4.53
352,2021-04-10,Colorado,5.25,2.00,3.00,5.57,3.00,5.88
353,2021-04-10,Detroit,5.43,3.33,4.00,5.67,4.00,5.48
354,2021-04-10,Texas,6.00,2.67,3.00,3.50,9.33,5.20
355,2021-04-10,Arizona,6.13,7.00,6.00,6.00,6.14,4.92
356,2021-04-10,Seattle,6.14,8.00,10.00,5.50,10.00,5.05
357,2021-04-10,Pittsburgh,6.57,9.67,4.00,4.00,7.00,4.97
358,2021-04-10,Tampa Bay,6.71,6.67,5.00,5.00,7.00,3.88
359,2021-04-10,Oakland,6.78,3.67,2.00,7.57,4.00,4.12
360,2021-04-11,San Diego,2.56,2.33,4.00,2.71,2.00,4.24
361,2021-04-11,Cleveland,2.86,2.00,3.00,2.25,3.67,3.73
362,2021-04-11,Atlanta,3.25,1.67,4.00,2.50,3.50,4.61
363,2021-04-11,Minnesota,3.25,2.67,4.00,3.00,3.33,3.58
364,2021-04-11,SF Giants,3.25,2.00,3.00,2.00,3.67,4.95
365,2021-04-11,NY Yankees,3.63,6.00,4.00,2.50,7.00,4.52
366,2021-04-11,Philadelphia,3.63,5.00,5.00,2.67,6.50,5.18
367,2021-04-11,Houston,3.67,5.00,7.00,5.00,3.00,4.44
368,2021-04-11,Milwaukee,3.75,3.33,5.00,5.00,3.00,4.37
369,2021-04-11,Chi Cubs,3.75,4.67,8.00,3.33,5.00,3.98
370,2021-04-11,LA Dodgers,3.78,3.00,5.00,2.50,4.14,3.58
371,2021-04-11,Toronto,3.78,5.00,1.00,5.00,3.17,5.21
372,2021-04-11,Miami,4.00,3.33,0.00,4.83,1.50,4.97
373,2021-04-11,Boston,4.25,3.00,4.00,4.50,3.50,5.85
374,2021-04-11,Baltimore,4.38,5.33,6.00,6.50,3.67,4.90
375,2021-04-11,NY Mets,4.40,4.33,3.00,2.50,5.67,5.13
376,2021-04-11,Chi Sox,4.50,4.00,0.00,0.00,5.14,4.10
377,2021-04-11,Washington,4.80,4.00,9.00,4.67,5.00,5.02
378,2021-04-11,Cincinnati,4.88,5.67,8.00,4.33,6.50,4.02
