,Date,Team,2023,Last 3,Last 1,Home,Away,2022
34,2023-03-31,Minnesota,0.00,0.00,0.00,--,0.00,4.22
35,2023-03-31,Oakland,1.00,1.00,1.00,1.00,--,4.75
36,2023-03-31,LA Angels,2.00,2.00,2.00,--,2.00,4.12
37,2023-03-31,Chi Sox,2.00,2.00,2.00,--,2.00,4.43
38,2023-03-31,Kansas City,2.00,2.00,2.00,2.00,--,5.00
39,2023-03-31,LA Dodgers,2.00,2.00,2.00,2.00,--,3.18
40,2023-03-31,Atlanta,2.00,2.00,2.00,--,2.00,3.81
41,2023-03-31,Colorado,2.00,2.00,2.00,--,2.00,5.39
42,2023-03-31,Houston,3.00,3.00,3.00,3.00,--,3.17
43,2023-03-31,NY Mets,3.00,3.00,3.00,--,3.00,3.77
44,2023-03-31,Cleveland,3.00,3.00,3.00,--,3.00,3.88
45,2023-03-31,Milwaukee,4.00,4.00,4.00,--,4.00,4.25
46,2023-03-31,Detroit,4.00,4.00,4.00,--,4.00,4.40
47,2023-03-31,Pittsburgh,4.00,4.00,4.00,--,4.00,5.04
48,2023-03-31,SF Giants,5.00,5.00,5.00,--,5.00,4.30
49,2023-03-31,Cincinnati,5.00,5.00,5.00,5.00,--,5.03
50,2023-03-31,Miami,5.00,5.00,5.00,5.00,--,4.17
51,2023-03-31,Washington,7.00,7.00,7.00,7.00,--,5.28
52,2023-03-31,Texas,7.00,7.00,7.00,7.00,--,4.59
53,2023-03-31,San Diego,7.00,7.00,7.00,7.00,--,4.05
54,2023-03-31,Arizona,8.00,8.00,8.00,--,8.00,4.57
55,2023-03-31,Baltimore,9.00,9.00,9.00,--,9.00,4.25
56,2023-03-31,Toronto,9.00,9.00,9.00,--,9.00,4.23
57,2023-03-31,St. Louis,10.00,10.00,10.00,10.00,--,3.93
58,2023-03-31,Boston,10.00,10.00,10.00,10.00,--,4.86
59,2023-03-31,Philadelphia,11.00,11.00,11.00,--,11.00,4.15
60,2023-04-01,Chi Cubs,0.00,0.00,0.00,0.00,--,4.51
61,2023-04-01,NY Yankees,0.00,0.00,0.00,0.00,--,3.50
62,2023-04-01,Tampa Bay,0.00,0.00,0.00,0.00,--,3.76
63,2023-04-01,Minnesota,0.00,0.00,0.00,--,0.00,4.22
64,2023-04-01,Oakland,1.00,1.00,1.00,1.00,--,4.75
65,2023-04-01,Colorado,1.50,1.50,1.00,--,1.50,5.39
66,2023-04-01,LA Angels,2.00,2.00,2.00,--,2.00,4.12
67,2023-04-01,Kansas City,2.00,2.00,2.00,2.00,--,5.00
68,2023-04-01,LA Dodgers,2.00,2.00,2.00,2.00,--,3.18
69,2023-04-01,Atlanta,2.00,2.00,2.00,--,2.00,3.81
70,2023-04-01,NY Mets,2.50,2.50,2.00,--,2.50,3.77
71,2023-04-01,Miami,3.00,3.00,1.00,3.00,--,4.17
72,2023-04-01,Houston,3.00,3.00,3.00,3.00,--,3.17
73,2023-04-01,Cleveland,3.50,3.50,4.00,--,3.50,3.88
74,2023-04-01,Chi Sox,4.00,4.00,6.00,--,4.00,4.43
75,2023-04-01,Milwaukee,4.00,4.00,4.00,--,4.00,4.25
76,2023-04-01,Detroit,4.00,4.00,4.00,--,4.00,4.40
77,2023-04-01,Pittsburgh,4.00,4.00,4.00,--,4.00,5.04
78,2023-04-01,Arizona,4.50,4.50,1.00,--,4.50,4.57
79,2023-04-01,Seattle,4.50,4.50,9.00,4.50,--,3.86
80,2023-04-01,Cincinnati,5.00,5.00,5.00,5.00,--,5.03
81,2023-04-01,SF Giants,5.00,5.00,5.00,--,5.00,4.30
82,2023-04-01,San Diego,5.50,5.50,4.00,5.50,--,4.05
83,2023-04-01,Washington,7.00,7.00,7.00,7.00,--,5.28
84,2023-04-01,Texas,7.00,7.00,7.00,7.00,--,4.59
85,2023-04-01,Toronto,9.00,9.00,9.00,--,9.00,4.23
86,2023-04-01,Baltimore,9.00,9.00,9.00,--,9.00,4.25
87,2023-04-01,Boston,10.00,10.00,10.00,10.00,--,4.86
88,2023-04-01,St. Louis,10.00,10.00,10.00,10.00,--,3.93
89,2023-04-01,Philadelphia,11.00,11.00,11.00,--,11.00,4.15
90,2023-04-02,Minnesota,0.00,0.00,0.00,--,0.00,4.22
91,2023-04-02,Tampa Bay,1.00,1.00,2.00,1.00,--,3.76
92,2023-04-02,LA Angels,1.50,1.50,1.00,--,1.50,4.12
93,2023-04-02,Chi Cubs,1.50,1.50,3.00,1.50,--,4.51
94,2023-04-02,Atlanta,1.50,1.50,1.00,--,1.50,3.81
95,2023-04-02,LA Dodgers,1.67,1.67,1.00,1.67,--,3.18
96,2023-04-02,Kansas City,2.00,2.00,2.00,2.00,--,5.00
97,2023-04-02,NY Mets,2.33,2.33,2.00,--,2.33,3.77
98,2023-04-02,Cleveland,2.33,2.33,0.00,--,2.33,3.88
99,2023-04-02,Milwaukee,2.50,2.50,1.00,--,2.50,4.25
100,2023-04-02,Houston,3.33,3.33,4.00,3.33,--,3.17
101,2023-04-02,Cincinnati,3.50,3.50,2.00,3.50,--,5.03
102,2023-04-02,NY Yankees,3.50,3.50,7.00,3.50,--,3.50
103,2023-04-02,Colorado,3.67,3.67,8.00,--,3.67,5.39
104,2023-04-02,Seattle,3.67,3.67,2.00,3.67,--,3.86
105,2023-04-02,Miami,4.00,4.00,6.00,4.00,--,4.17
106,2023-04-02,Chi Sox,4.67,4.67,6.00,--,4.67,4.43
107,2023-04-02,SF Giants,5.00,5.00,5.00,--,5.00,4.30
108,2023-04-02,Pittsburgh,5.00,5.00,6.00,--,5.00,5.04
109,2023-04-02,Texas,5.00,5.00,3.00,5.00,--,4.59
110,2023-04-02,San Diego,5.00,5.00,4.00,5.00,--,4.05
111,2023-04-02,St. Louis,5.50,5.50,1.00,5.50,--,3.93
112,2023-04-02,Arizona,6.33,6.33,10.00,--,6.33,4.57
113,2023-04-02,Toronto,6.50,6.50,4.00,--,6.50,4.23
114,2023-04-02,Oakland,7.00,7.00,13.00,7.00,--,4.75
115,2023-04-02,Washington,7.00,7.00,7.00,7.00,--,5.28
116,2023-04-02,Detroit,8.00,8.00,12.00,--,8.00,4.40
117,2023-04-02,Boston,9.00,9.00,8.00,9.00,--,4.86
118,2023-04-02,Baltimore,9.00,9.00,9.00,--,9.00,4.25
119,2023-04-02,Philadelphia,13.50,13.50,16.00,--,13.50,4.15
120,2023-04-03,LA Angels,1.00,1.00,0.00,--,1.00,4.12
121,2023-04-03,Tampa Bay,1.00,1.00,1.00,1.00,--,3.76
122,2023-04-03,Minnesota,1.33,1.33,4.00,--,1.33,4.22
123,2023-04-03,LA Dodgers,1.75,1.67,2.00,1.75,--,3.18
124,2023-04-03,NY Mets,2.00,1.67,1.00,--,2.00,3.77
125,2023-04-03,NY Yankees,2.33,2.33,0.00,2.33,--,3.50
126,2023-04-03,Atlanta,2.33,2.33,4.00,--,2.33,3.81
127,2023-04-03,Cincinnati,2.67,2.67,1.00,2.67,--,5.03
128,2023-04-03,Cleveland,3.00,3.00,5.00,--,3.00,3.88
129,2023-04-03,Milwaukee,3.33,3.33,5.00,--,3.33,4.25
130,2023-04-03,Colorado,3.50,4.00,3.00,--,3.50,5.39
131,2023-04-03,Texas,3.67,3.67,1.00,3.67,--,4.59
132,2023-04-03,Kansas City,3.67,3.67,7.00,3.67,--,5.00
133,2023-04-03,Chi Cubs,4.00,4.00,9.00,4.00,--,4.51
134,2023-04-03,Houston,4.00,4.33,6.00,4.00,--,3.17
135,2023-04-03,San Diego,4.00,3.00,1.00,4.00,--,4.05
136,2023-04-03,Chi Sox,4.25,5.00,3.00,--,4.25,4.43
137,2023-04-03,Seattle,4.25,5.67,6.00,4.25,--,3.86
138,2023-04-03,Miami,4.25,4.00,5.00,4.25,--,4.17
139,2023-04-03,Pittsburgh,4.33,4.33,3.00,--,4.33,5.04
140,2023-04-03,Arizona,5.00,4.00,1.00,--,5.00,4.57
141,2023-04-03,Washington,5.00,5.00,1.00,5.00,--,5.28
142,2023-04-03,St. Louis,5.00,5.00,4.00,5.00,--,3.93
143,2023-04-03,SF Giants,5.33,5.33,6.00,--,5.33,4.30
144,2023-04-03,Oakland,6.67,6.67,6.00,6.67,--,4.75
145,2023-04-03,Detroit,7.00,7.00,5.00,--,7.00,4.40
146,2023-04-03,Toronto,7.33,7.33,9.00,--,7.33,4.23
147,2023-04-03,Boston,7.67,7.67,5.00,7.67,--,4.86
148,2023-04-03,Baltimore,9.00,9.00,9.00,--,9.00,4.25
149,2023-04-03,Philadelphia,9.67,9.67,2.00,--,9.67,4.15
150,2023-04-04,Tampa Bay,1.25,1.67,2.00,1.00,2.00,3.76
151,2023-04-04,Minnesota,1.25,1.67,1.00,--,1.25,4.22
152,2023-04-04,LA Angels,1.50,1.33,3.00,--,1.50,4.12
153,2023-04-04,NY Yankees,2.00,2.67,1.00,2.00,--,3.50
154,2023-04-04,LA Dodgers,2.20,2.33,4.00,2.20,--,3.18
155,2023-04-04,Milwaukee,2.50,2.00,0.00,0.00,3.33,4.25
156,2023-04-04,Atlanta,2.75,3.00,4.00,--,2.75,3.81
157,2023-04-04,Texas,3.25,2.00,2.00,3.25,--,4.59
158,2023-04-04,Cincinnati,3.50,3.00,6.00,3.50,--,5.03
159,2023-04-04,NY Mets,3.60,4.33,10.00,--,3.60,3.77
160,2023-04-04,Kansas City,4.00,4.67,5.00,4.00,--,5.00
161,2023-04-04,San Diego,4.00,3.00,4.00,4.00,--,4.05
162,2023-04-04,Cleveland,4.60,5.33,11.00,--,4.60,3.88
163,2023-04-04,Houston,4.60,5.67,7.00,4.60,--,3.17
164,2023-04-04,SF Giants,4.75,4.67,3.00,--,4.75,4.30
165,2023-04-04,Chi Cubs,4.75,6.33,7.00,4.00,7.00,4.51
166,2023-04-04,Pittsburgh,4.75,5.00,6.00,--,4.75,5.04
167,2023-04-04,Seattle,4.80,5.00,7.00,4.80,--,3.86
168,2023-04-04,Arizona,5.00,5.33,5.00,--,5.00,4.57
169,2023-04-04,Washington,5.25,4.67,6.00,5.25,--,5.28
170,2023-04-04,Colorado,5.40,8.00,13.00,--,5.40,5.39
171,2023-04-04,Miami,5.60,7.33,11.00,5.60,--,4.17
172,2023-04-04,St. Louis,5.75,4.33,8.00,5.75,--,3.93
173,2023-04-04,Chi Sox,5.80,7.00,12.00,12.00,4.25,4.43
174,2023-04-04,Baltimore,6.75,6.00,0.00,--,6.75,4.25
175,2023-04-04,Detroit,6.75,7.67,6.00,--,6.75,4.40
176,2023-04-04,Boston,7.50,6.67,7.00,7.50,--,4.86
177,2023-04-04,Toronto,7.75,7.33,9.00,--,7.75,4.23
178,2023-04-04,Oakland,8.00,10.33,12.00,8.00,--,4.75
179,2023-04-04,Philadelphia,9.25,8.67,8.00,--,9.25,4.15
180,2023-04-05,Minnesota,1.20,2.00,1.00,--,1.20,4.22
181,2023-04-05,Milwaukee,2.00,1.67,0.00,0.00,3.33,4.25
182,2023-04-05,LA Dodgers,2.17,2.67,2.00,2.17,--,3.18
183,2023-04-05,Tampa Bay,2.20,3.00,6.00,1.00,4.00,3.76
184,2023-04-05,NY Yankees,2.40,1.67,4.00,2.40,--,3.50
185,2023-04-05,Atlanta,2.40,3.00,1.00,--,2.40,3.81
186,2023-04-05,LA Angels,3.40,4.67,11.00,--,3.40,4.12
187,2023-04-05,Pittsburgh,4.00,3.33,1.00,--,4.00,5.04
188,2023-04-05,Texas,4.00,3.33,7.00,4.00,--,4.59
189,2023-04-05,Kansas City,4.00,5.33,4.00,4.00,--,5.00
190,2023-04-05,Seattle,4.33,5.00,2.00,4.33,--,3.86
191,2023-04-05,NY Mets,4.50,6.67,9.00,--,4.50,3.77
192,2023-04-05,Cleveland,4.50,6.67,4.00,--,4.50,3.88
193,2023-04-05,San Diego,4.67,4.33,8.00,4.67,--,4.05
194,2023-04-05,Miami,4.67,5.33,0.00,4.67,--,4.17
195,2023-04-05,SF Giants,4.75,4.67,3.00,--,4.75,4.30
196,2023-04-05,Chi Cubs,4.80,7.00,5.00,4.00,6.00,4.51
197,2023-04-05,Houston,4.83,6.33,6.00,4.83,--,3.17
198,2023-04-05,Arizona,5.17,4.00,6.00,--,5.17,4.57
199,2023-04-05,Cincinnati,5.20,6.33,12.00,5.20,--,5.03
200,2023-04-05,Colorado,5.33,7.00,5.00,--,5.33,5.39
201,2023-04-05,St. Louis,5.40,5.33,4.00,5.40,--,3.93
202,2023-04-05,Chi Sox,5.80,7.00,12.00,12.00,4.25,4.43
203,2023-04-05,Baltimore,5.80,3.67,2.00,--,5.80,4.25
204,2023-04-05,Detroit,6.00,4.67,3.00,--,6.00,4.40
205,2023-04-05,Washington,6.20,5.67,10.00,6.20,--,5.28
206,2023-04-05,Toronto,6.40,6.33,1.00,--,6.40,4.23
207,2023-04-05,Boston,6.80,5.33,4.00,6.80,--,4.86
208,2023-04-05,Oakland,7.00,7.00,3.00,7.00,--,4.75
209,2023-04-05,Philadelphia,7.60,3.67,1.00,--,7.60,4.15
210,2023-04-06,Minnesota,1.83,2.33,5.00,--,1.83,4.22
211,2023-04-06,LA Dodgers,2.17,2.67,2.00,2.17,--,3.18
212,2023-04-06,Tampa Bay,2.17,3.33,2.00,1.00,3.33,3.76
213,2023-04-06,NY Yankees,2.33,2.33,2.00,2.33,--,3.50
214,2023-04-06,Atlanta,2.33,2.33,2.00,--,2.33,3.81
215,2023-04-06,Milwaukee,2.67,2.00,6.00,2.00,3.33,4.25
216,2023-04-06,LA Angels,3.33,5.67,3.00,--,3.33,4.12
217,2023-04-06,Pittsburgh,3.50,2.67,1.00,--,3.50,5.04
218,2023-04-06,Texas,3.67,3.67,2.00,3.67,--,4.59
219,2023-04-06,Kansas City,3.83,4.00,3.00,3.83,--,5.00
220,2023-04-06,Miami,4.29,4.33,2.00,4.29,--,4.17
221,2023-04-06,Seattle,4.29,4.33,4.00,4.29,--,3.86
222,2023-04-06,Cleveland,4.43,6.33,4.00,--,4.43,3.88
223,2023-04-06,Houston,4.43,5.00,2.00,4.43,--,3.17
224,2023-04-06,San Diego,4.67,4.33,8.00,4.67,--,4.05
225,2023-04-06,Chi Cubs,4.80,7.00,5.00,4.00,6.00,4.51
226,2023-04-06,NY Mets,4.86,8.67,7.00,--,4.86,3.77
227,2023-04-06,Arizona,5.17,4.00,6.00,--,5.17,4.57
228,2023-04-06,Cincinnati,5.20,6.33,12.00,5.20,--,5.03
229,2023-04-06,SF Giants,5.20,5.33,7.00,--,5.20,4.30
230,2023-04-06,Colorado,5.33,7.00,5.00,--,5.33,5.39
231,2023-04-06,Toronto,5.33,3.33,0.00,--,5.33,4.23
232,2023-04-06,Chi Sox,5.33,6.00,3.00,7.50,4.25,4.43
233,2023-04-06,St. Louis,5.33,5.67,5.00,5.33,--,3.93
234,2023-04-06,Baltimore,5.67,2.33,5.00,--,5.67,4.25
235,2023-04-06,Boston,6.33,5.00,4.00,6.33,--,4.86
236,2023-04-06,Detroit,6.33,5.67,8.00,--,6.33,4.40
237,2023-04-06,Washington,6.33,7.67,7.00,6.33,--,5.28
238,2023-04-06,Oakland,6.83,7.00,6.00,6.83,--,4.75
239,2023-04-06,Philadelphia,7.00,4.33,4.00,--,7.00,4.15
240,2023-04-07,Minnesota,1.83,2.33,5.00,--,1.83,4.22
241,2023-04-07,LA Dodgers,2.14,2.67,2.00,2.17,2.00,3.18
242,2023-04-07,Tampa Bay,2.17,3.33,2.00,1.00,3.33,3.76
243,2023-04-07,NY Yankees,2.33,2.33,2.00,2.33,--,3.50
244,2023-04-07,Milwaukee,2.67,2.00,6.00,2.00,3.33,4.25
245,2023-04-07,Atlanta,2.86,3.00,6.00,6.00,2.33,3.81
246,2023-04-07,LA Angels,3.33,5.67,3.00,--,3.33,4.12
247,2023-04-07,Pittsburgh,3.50,2.67,1.00,--,3.50,5.04
248,2023-04-07,Texas,3.67,3.67,2.00,3.67,--,4.59
249,2023-04-07,Kansas City,4.14,4.33,6.00,4.14,--,5.00
250,2023-04-07,Seattle,4.29,4.33,4.00,4.29,--,3.86
251,2023-04-07,Miami,4.29,4.33,2.00,4.29,--,4.17
252,2023-04-07,Houston,4.43,5.00,2.00,4.43,--,3.17
253,2023-04-07,Cleveland,4.43,6.33,4.00,--,4.43,3.88
254,2023-04-07,Colorado,4.57,6.00,0.00,0.00,5.33,5.39
255,2023-04-07,Chi Cubs,4.80,7.00,5.00,4.00,6.00,4.51
256,2023-04-07,NY Mets,4.86,8.67,7.00,--,4.86,3.77
257,2023-04-07,San Diego,5.00,6.33,7.00,4.67,7.00,4.05
258,2023-04-07,Toronto,5.00,1.33,3.00,--,5.00,4.23
259,2023-04-07,Arizona,5.14,5.33,5.00,5.00,5.17,4.57
260,2023-04-07,Cincinnati,5.20,6.33,12.00,5.20,--,5.03
261,2023-04-07,St. Louis,5.33,5.67,5.00,5.33,--,3.93
262,2023-04-07,SF Giants,5.33,5.33,6.00,--,5.33,4.30
263,2023-04-07,Washington,5.57,6.00,1.00,6.33,1.00,5.28
264,2023-04-07,Baltimore,5.67,2.33,5.00,--,5.67,4.25
265,2023-04-07,Boston,5.86,3.67,3.00,6.33,3.00,4.86
266,2023-04-07,Detroit,6.29,5.67,6.00,6.00,6.33,4.40
267,2023-04-07,Oakland,6.83,7.00,6.00,6.83,--,4.75
268,2023-04-07,Chi Sox,6.86,10.33,16.00,10.33,4.25,4.43
269,2023-04-07,Philadelphia,7.00,4.33,4.00,--,7.00,4.15
270,2023-04-08,Minnesota,1.86,2.67,2.00,2.00,1.83,4.22
271,2023-04-08,Milwaukee,2.29,2.00,0.00,1.50,3.33,4.25
272,2023-04-08,Tampa Bay,2.57,4.33,5.00,2.00,3.33,3.76
273,2023-04-08,LA Dodgers,2.63,3.33,6.00,2.17,4.00,3.18
274,2023-04-08,NY Yankees,3.00,4.33,7.00,2.33,7.00,3.50
275,2023-04-08,Atlanta,3.13,4.33,5.00,5.50,2.33,3.81
276,2023-04-08,LA Angels,3.43,6.00,4.00,4.00,3.33,4.12
277,2023-04-08,Texas,3.43,3.67,2.00,3.67,2.00,4.59
278,2023-04-08,Kansas City,3.75,3.33,1.00,4.14,1.00,5.00
279,2023-04-08,Chi Cubs,4.00,4.00,0.00,3.00,6.00,4.51
280,2023-04-08,Seattle,4.13,3.00,3.00,4.29,3.00,3.86
281,2023-04-08,Houston,4.25,3.67,3.00,4.43,3.00,3.17
282,2023-04-08,Pittsburgh,4.29,3.67,9.00,9.00,3.50,5.04
283,2023-04-08,Cleveland,4.50,4.33,5.00,5.00,4.43,3.88
284,2023-04-08,NY Mets,4.63,6.33,3.00,3.00,4.86,3.77
285,2023-04-08,Toronto,4.75,2.00,3.00,--,4.75,4.23
286,2023-04-08,Miami,4.88,3.67,9.00,4.29,9.00,4.17
287,2023-04-08,Arizona,4.88,4.67,3.00,4.00,5.17,4.57
288,2023-04-08,San Diego,4.88,6.33,4.00,4.67,5.50,4.05
289,2023-04-08,SF Giants,5.00,5.33,3.00,3.00,5.33,4.30
290,2023-04-08,St. Louis,5.14,4.33,4.00,5.33,4.00,3.93
291,2023-04-08,Cincinnati,5.17,7.67,5.00,5.20,5.00,5.03
292,2023-04-08,Colorado,5.25,5.00,10.00,5.00,5.33,5.39
293,2023-04-08,Washington,5.50,4.33,5.00,6.33,3.00,5.28
294,2023-04-08,Baltimore,5.71,4.33,6.00,6.00,5.67,4.25
295,2023-04-08,Boston,5.86,3.67,3.00,6.33,3.00,4.86
296,2023-04-08,Philadelphia,6.29,2.33,2.00,2.00,7.00,4.15
297,2023-04-08,Detroit,6.29,5.67,6.00,6.00,6.33,4.40
298,2023-04-08,Oakland,7.14,6.00,9.00,6.83,9.00,4.75
299,2023-04-08,Chi Sox,7.63,10.67,13.00,10.33,6.00,4.43
300,2023-04-09,Tampa Bay,2.25,2.33,0.00,1.60,3.33,3.76
301,2023-04-09,Minnesota,2.38,4.33,6.00,4.00,1.83,4.22
302,2023-04-09,Milwaukee,2.75,4.00,6.00,2.40,3.33,4.25
303,2023-04-09,NY Yankees,2.75,3.33,1.00,2.33,4.00,3.50
304,2023-04-09,Atlanta,3.22,5.00,4.00,5.00,2.33,3.81
305,2023-04-09,LA Angels,3.63,4.00,5.00,4.50,3.33,4.12
306,2023-04-09,LA Dodgers,3.67,6.67,12.00,2.17,6.67,3.18
307,2023-04-09,Chi Cubs,3.86,2.67,3.00,3.00,6.00,4.51
308,2023-04-09,Kansas City,3.89,4.00,5.00,4.14,3.00,5.00
309,2023-04-09,Seattle,3.89,3.00,2.00,4.29,2.50,3.86
310,2023-04-09,Texas,4.25,4.67,10.00,3.67,6.00,4.59
311,2023-04-09,NY Mets,4.33,4.00,2.00,2.50,4.86,3.77
312,2023-04-09,Cleveland,4.33,4.00,3.00,4.00,4.43,3.88
313,2023-04-09,San Diego,4.44,4.00,1.00,4.67,4.00,4.05
314,2023-04-09,St. Louis,4.50,3.00,0.00,5.33,2.00,3.93
315,2023-04-09,Houston,4.78,4.67,9.00,4.43,6.00,3.17
316,2023-04-09,Cincinnati,4.86,6.67,3.00,5.20,4.00,5.03
317,2023-04-09,Miami,4.89,5.33,5.00,4.29,7.00,4.17
318,2023-04-09,SF Giants,5.13,5.00,6.00,4.50,5.33,4.30
319,2023-04-09,Pittsburgh,5.13,7.00,11.00,10.00,3.50,5.04
320,2023-04-09,Arizona,5.22,5.33,8.00,5.33,5.17,4.57
321,2023-04-09,Toronto,5.22,5.00,9.00,--,5.22,4.23
322,2023-04-09,Colorado,5.44,5.67,7.00,5.67,5.33,5.39
323,2023-04-09,Baltimore,5.50,5.00,4.00,5.00,5.67,4.25
324,2023-04-09,Washington,5.56,4.00,6.00,6.33,4.00,5.28
325,2023-04-09,Philadelphia,5.75,2.67,2.00,2.00,7.00,4.15
326,2023-04-09,Boston,5.75,4.00,5.00,6.33,4.00,4.86
327,2023-04-09,Detroit,7.25,9.33,14.00,10.00,6.33,4.40
328,2023-04-09,Chi Sox,7.33,11.33,5.00,10.33,5.83,4.43
329,2023-04-09,Oakland,7.63,8.67,11.00,6.83,10.00,4.75
330,2023-04-10,Tampa Bay,2.00,1.67,0.00,1.33,3.33,3.76
331,2023-04-10,Milwaukee,2.56,2.33,1.00,2.17,3.33,4.25
332,2023-04-10,Minnesota,2.67,4.33,5.00,4.33,1.83,4.22
333,2023-04-10,NY Yankees,2.78,3.67,3.00,2.33,3.67,3.50
334,2023-04-10,Kansas City,3.80,3.00,3.00,4.14,3.00,5.00
335,2023-04-10,Atlanta,3.90,6.33,10.00,6.25,2.33,3.81
336,2023-04-10,Texas,4.00,4.67,2.00,3.67,4.67,4.59
337,2023-04-10,Seattle,4.20,4.00,7.00,4.29,4.00,3.86
338,2023-04-10,San Diego,4.20,2.33,2.00,4.67,3.50,4.05
339,2023-04-10,Chi Cubs,4.38,3.67,8.00,3.83,6.00,4.51
340,2023-04-10,LA Dodgers,4.40,9.67,11.00,2.17,7.75,3.18
341,2023-04-10,Houston,4.40,4.33,1.00,4.43,4.33,3.17
342,2023-04-10,Cleveland,4.50,4.67,6.00,4.67,4.43,3.88
343,2023-04-10,LA Angels,4.56,7.00,12.00,7.00,3.33,4.12
344,2023-04-10,Pittsburgh,4.56,6.67,0.00,6.67,3.50,5.04
345,2023-04-10,NY Mets,4.60,4.00,7.00,4.00,4.86,3.77
346,2023-04-10,Miami,4.60,5.33,2.00,4.29,5.33,4.17
347,2023-04-10,SF Giants,4.67,3.33,1.00,3.33,5.33,4.30
348,2023-04-10,St. Louis,4.67,3.33,6.00,5.33,3.33,3.93
349,2023-04-10,Cincinnati,4.75,4.00,4.00,5.20,4.00,5.03
350,2023-04-10,Boston,5.22,3.00,1.00,6.33,3.00,4.86
351,2023-04-10,Arizona,5.30,5.67,6.00,5.50,5.17,4.57
352,2023-04-10,Baltimore,5.44,5.00,5.00,5.00,5.67,4.25
353,2023-04-10,Colorado,5.50,7.67,6.00,5.75,5.33,5.39
354,2023-04-10,Washington,5.70,6.00,7.00,6.33,4.75,5.28
355,2023-04-10,Philadelphia,5.78,3.33,6.00,3.33,7.00,4.15
356,2023-04-10,Toronto,5.80,7.67,11.00,--,5.80,4.23
357,2023-04-10,Chi Sox,6.70,6.33,1.00,10.33,5.14,4.43
358,2023-04-10,Detroit,6.89,8.00,4.00,8.00,6.33,4.40
359,2023-04-10,Oakland,8.00,10.33,11.00,6.83,10.33,4.75
360,2023-04-11,Tampa Bay,1.80,0.00,0.00,1.14,3.33,3.76
361,2023-04-11,Milwaukee,2.60,3.33,3.00,2.17,3.25,4.25
362,2023-04-11,NY Yankees,2.80,2.33,3.00,2.33,3.50,3.50
363,2023-04-11,Minnesota,2.80,5.00,4.00,4.25,1.83,4.22
364,2023-04-11,Texas,3.80,4.67,2.00,3.43,4.67,4.59
365,2023-04-11,Atlanta,3.91,6.00,4.00,5.80,2.33,3.81
366,2023-04-11,LA Dodgers,4.09,8.00,1.00,2.17,6.40,3.18
367,2023-04-11,Seattle,4.09,4.00,3.00,4.29,3.75,3.86
368,2023-04-11,Chi Cubs,4.11,4.33,2.00,3.57,6.00,4.51
369,2023-04-11,Houston,4.18,4.00,2.00,4.43,3.75,3.17
370,2023-04-11,NY Mets,4.18,3.00,0.00,3.00,4.86,3.77
371,2023-04-11,San Diego,4.27,2.67,5.00,4.67,3.80,4.05
372,2023-04-11,Cleveland,4.27,3.67,2.00,4.00,4.43,3.88
373,2023-04-11,Kansas City,4.45,6.33,11.00,4.14,5.00,5.00
374,2023-04-11,LA Angels,4.70,7.67,6.00,6.75,3.33,4.12
375,2023-04-11,Cincinnati,4.78,4.00,5.00,5.20,4.25,5.03
376,2023-04-11,Boston,4.80,2.33,1.00,6.33,2.50,4.86
